isInDistance,isRedLight,passedIntersection,stop,distanceToGoal
0,0,0,0,107.00242614746094
0,0,0,0,106.00265502929688
0,0,0,0,105.00289154052734
0,0,0,0,104.00312805175781
0,0,0,0,103.00334930419922
0,0,0,0,102.00357818603516
0,0,0,0,101.00381469726562
0,0,0,0,100.0040512084961
0,0,0,0,99.0042724609375
0,0,0,0,98.00450897216797
0,0,0,0,97.00474548339844
0,0,0,0,96.00496673583984
0,0,0,0,95.00520324707031
0,0,0,0,94.00543975830078
0,0,0,0,93.00566101074219
0,0,0,0,92.00589752197266
0,0,0,0,91.0061264038086
0,0,0,0,90.00636291503906
0,0,0,0,89.006591796875
0,0,0,0,88.00682830810547
0,0,0,0,87.0070571899414
0,0,0,0,86.00728607177734
0,0,0,0,85.00752258300781
0,0,0,0,84.00775146484375
0,0,0,0,83.00798797607422
0,0,0,0,82.00821685791016
1,1,0,0,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
1,1,0,1,81.0084457397461
