isInDistance,isRedLight,passedIntersection,stop,distanceToGoal
0,0,0,0,12.760634422302246
0,0,0,0,12.597824096679688
0,0,0,0,12.460464477539062
0,0,0,0,12.316349029541016
0,0,0,0,12.194974899291992
0,0,0,0,12.081799507141113
0,0,0,0,11.968696594238281
0,0,0,0,11.838281631469727
0,0,0,0,11.710787773132324
0,0,0,0,11.565350532531738
0,0,0,0,11.427957534790039
0,0,0,0,11.296157836914062
0,0,0,0,11.163129806518555
0,0,0,0,11.028372764587402
0,0,0,0,10.899748802185059
0,0,0,0,10.775367736816406
0,0,0,0,10.644984245300293
0,0,0,0,10.51947021484375
0,0,0,0,10.38851261138916
0,0,0,0,10.247648239135742
0,0,0,0,10.109233856201172
0,0,0,0,9.969642639160156
0,0,0,0,9.834449768066406
0,0,0,0,9.713300704956055
0,0,0,0,9.596508979797363
0,0,0,0,9.482438087463379
0,0,0,0,9.359264373779297
0,0,0,0,9.23236083984375
0,0,0,0,9.048395156860352
0,0,0,0,8.875834465026855
0,0,0,0,8.745500564575195
0,0,0,0,8.63364028930664
0,0,0,0,8.519493103027344
0,0,0,0,8.405682563781738
0,0,0,0,8.274925231933594
0,0,0,0,8.102497100830078
0,0,0,0,7.974629878997803
0,0,0,0,7.857593536376953
0,0,0,0,7.722462177276611
0,0,0,0,7.617790699005127
0,0,0,0,7.492674350738525
0,0,0,0,7.367043495178223
0,0,0,0,7.225571155548096
0,0,0,0,7.085391998291016
0,0,0,0,6.952999591827393
0,0,0,0,6.82366943359375
0,0,0,0,6.683945655822754
0,0,0,0,6.540223121643066
0,0,0,0,6.40684175491333
0,0,0,0,6.289797782897949
0,0,0,0,6.165693283081055
0,0,0,0,6.04625940322876
0,0,0,0,5.922280311584473
0,0,0,0,5.790837287902832
0,0,0,0,5.659562587738037
0,0,0,0,5.529821395874023
0,0,0,0,5.3937273025512695
0,0,0,0,5.256399631500244
0,0,0,0,5.127661228179932
0,0,0,0,5.008005142211914
0,0,0,0,4.895972728729248
0,0,0,0,4.769839763641357
0,0,0,0,4.641671180725098
0,0,0,0,4.503984451293945
0,0,0,0,4.361726760864258
0,0,0,0,4.2007737159729
0,0,0,0,4.082803726196289
0,0,0,0,3.9255754947662354
0,0,0,0,3.8112192153930664
0,0,0,0,3.691939115524292
0,0,0,0,107.88397216796875
0,0,0,0,107.88069915771484
0,0,0,0,107.71847534179688
0,0,0,0,107.55685424804688
0,0,0,0,107.3764419555664
0,0,0,0,107.21974182128906
0,0,0,0,107.02220153808594
0,0,0,0,106.87397766113281
0,0,0,0,106.718994140625
0,0,0,0,106.56868743896484
0,0,0,0,106.42040252685547
0,0,0,0,106.26907348632812
0,0,0,0,106.119873046875
0,0,0,0,105.97115325927734
0,0,0,0,105.808837890625
0,0,0,0,105.6509780883789
0,0,0,0,105.48330688476562
0,0,0,0,105.34033203125
0,0,0,0,105.18816375732422
0,0,0,0,104.9964599609375
0,0,0,0,104.85873413085938
0,0,0,0,104.73172760009766
0,0,0,0,104.5972671508789
0,0,0,0,104.42620086669922
0,0,0,0,104.28628540039062
0,0,0,0,104.12454223632812
0,0,0,0,103.9638671875
0,0,0,0,103.80682373046875
0,0,0,0,103.64852142333984
0,0,0,0,103.4890365600586
0,0,0,0,103.3412857055664
0,0,0,0,103.18711853027344
0,0,0,0,103.02010345458984
0,0,0,0,102.8725814819336
0,0,0,0,102.74260711669922
