isInDistance,isRedLight,passedIntersection,stop,distanceToGoal
0,0,0,0,12.784485816955566
0,0,0,0,12.65648365020752
0,0,0,0,12.539846420288086
0,0,0,0,12.4110107421875
0,0,0,0,12.277613639831543
0,0,0,0,12.143865585327148
0,0,0,0,12.010920524597168
0,0,0,0,11.88110637664795
0,0,0,0,11.752065658569336
0,0,0,0,11.606910705566406
0,0,0,0,11.476497650146484
0,0,0,0,11.364129066467285
0,0,0,0,11.2450532913208
0,0,0,0,11.12684440612793
0,0,0,0,10.982075691223145
0,0,0,0,10.85049819946289
0,0,0,0,10.717857360839844
0,0,0,0,10.57909107208252
0,0,0,0,10.44006061553955
0,0,0,0,10.309357643127441
0,0,0,0,10.186699867248535
0,0,0,0,10.069320678710938
0,0,0,0,9.941777229309082
0,0,0,0,9.823722839355469
0,0,0,0,9.696125030517578
0,0,0,0,9.568537712097168
0,0,0,0,9.421096801757812
0,0,0,0,9.285627365112305
0,0,0,0,9.145708084106445
0,0,0,0,9.02198314666748
0,0,0,0,8.899235725402832
0,0,0,0,8.77949047088623
0,0,0,0,8.669425010681152
0,0,0,0,8.541770935058594
0,0,0,0,8.396629333496094
0,0,0,0,8.260417938232422
0,0,0,0,8.127281188964844
0,0,0,0,7.984577178955078
0,0,0,0,7.868261337280273
0,0,0,0,7.7476887702941895
0,0,0,0,7.617153644561768
0,0,0,0,7.489941120147705
0,0,0,0,7.3688483238220215
0,0,0,0,7.238641262054443
0,0,0,0,7.115367412567139
0,0,0,0,6.986247539520264
0,0,0,0,6.839195728302002
0,0,0,0,6.640030860900879
0,0,0,0,6.523914813995361
0,0,0,0,6.410408020019531
0,0,0,0,6.298173904418945
0,0,0,0,6.184487819671631
0,0,0,0,6.054454326629639
0,0,0,0,5.922659397125244
0,0,0,0,5.795280456542969
0,0,0,0,5.666683197021484
0,0,0,0,5.527237415313721
0,0,0,0,5.385563373565674
0,0,0,0,5.25336217880249
0,0,0,0,5.129103660583496
0,0,0,0,5.011823654174805
0,0,0,0,4.89606237411499
0,0,0,0,4.765972137451172
0,0,0,0,4.637688636779785
0,0,0,0,4.5085368156433105
0,0,0,0,4.372989177703857
0,0,0,0,4.239866256713867
0,0,0,0,4.100368976593018
0,0,0,0,3.9666388034820557
0,0,0,0,3.824429512023926
0,0,0,0,3.7207295894622803
0,0,0,0,3.6079466342926025
0,0,0,0,107.88036346435547
0,0,0,0,107.86692810058594
0,0,0,0,107.66146850585938
0,0,0,0,107.50689697265625
0,0,0,0,107.33744812011719
0,0,0,0,107.18660736083984
0,0,0,0,107.0321044921875
0,0,0,0,106.87593841552734
0,0,0,0,106.71186065673828
0,0,0,0,106.55274963378906
0,0,0,0,106.39472961425781
0,0,0,0,106.24166107177734
0,0,0,0,106.06983947753906
0,0,0,0,105.9192886352539
0,0,0,0,105.76744842529297
0,0,0,0,105.62173461914062
0,0,0,0,105.4994888305664
0,0,0,0,105.36454772949219
0,0,0,0,105.1922836303711
0,0,0,0,105.05144500732422
0,0,0,0,104.89307403564453
0,0,0,0,104.74232482910156
0,0,0,0,104.57916259765625
0,0,0,0,104.40733337402344
0,0,0,0,104.25518798828125
0,0,0,0,104.1010971069336
0,0,0,0,103.96511840820312
0,0,0,0,103.836181640625
0,0,0,0,103.68461608886719
0,0,0,0,103.52898406982422
0,0,0,0,103.36162567138672
0,0,0,0,103.20709991455078
0,0,0,0,103.05165100097656
0,0,0,0,102.8409652709961
0,0,0,0,102.70296478271484
0,0,0,0,102.58257293701172
0,0,0,0,102.44371795654297
0,0,0,0,102.2839584350586
0,0,0,0,102.13654327392578
0,0,0,0,101.96346282958984
0,0,0,0,101.80885314941406
0,0,0,0,101.6502914428711
0,0,0,0,101.49718475341797
0,0,0,0,101.32830810546875
0,0,0,0,101.17598724365234
0,0,0,0,101.02102661132812
0,0,0,0,100.86085510253906
0,0,0,0,100.72277069091797
0,0,0,0,100.58124542236328
0,0,0,0,100.43228149414062
0,0,0,0,100.26719665527344
0,0,0,0,100.13175201416016
0,0,0,0,99.97069549560547
0,0,0,0,99.81822967529297
0,0,0,0,99.66653442382812
0,0,0,0,99.5137710571289
0,0,0,0,99.3613510131836
0,0,0,0,99.21050262451172
0,0,0,0,99.06370544433594
0,0,0,0,98.92005920410156
0,0,0,0,98.77568817138672
0,0,0,0,98.60672760009766
0,0,0,0,98.4619140625
0,0,0,0,98.30662536621094
0,0,0,0,98.15465545654297
0,0,0,0,97.9936294555664
0,0,0,0,97.84607696533203
0,0,0,0,97.693359375
0,0,0,0,97.54102325439453
0,0,0,0,97.3895492553711
0,0,0,0,97.24735260009766
0,0,0,0,97.08082580566406
0,0,0,0,96.93814849853516
0,0,0,0,96.79473114013672
0,0,0,0,96.64694213867188
0,0,0,0,96.49031066894531
0,0,0,0,96.33744812011719
0,0,0,0,96.18811798095703
0,0,0,0,96.00476837158203
0,0,0,0,95.85906219482422
0,0,0,0,95.71540069580078
0,0,0,0,95.56139373779297
0,0,0,0,95.43738555908203
0,0,0,0,95.30341339111328
0,0,0,0,95.15100860595703
0,0,0,0,95.00548553466797
0,0,0,0,94.84761047363281
0,0,0,0,94.68917083740234
0,0,0,0,94.49504089355469
0,0,0,0,94.32342529296875
0,0,0,0,94.19689178466797
0,0,0,0,94.05744934082031
0,0,0,0,93.93439483642578
0,0,0,0,93.78876495361328
0,0,0,0,93.6172103881836
0,0,0,0,93.47984313964844
0,0,0,0,93.3275146484375
0,0,0,0,93.17135620117188
0,0,0,0,93.00822448730469
0,0,0,0,92.85892486572266
0,0,0,0,92.7060775756836
0,0,0,0,92.54432678222656
0,0,0,0,92.39436340332031
0,0,0,0,92.24816131591797
0,0,0,0,92.09739685058594
0,0,0,0,91.94986724853516
0,0,0,0,91.79944610595703
0,0,0,0,91.64713287353516
0,0,0,0,91.5051040649414
0,0,0,0,91.35303497314453
0,0,0,0,91.19452667236328
0,0,0,0,91.04130554199219
0,0,0,0,90.87157440185547
0,0,0,0,90.70532989501953
0,0,0,0,90.56877136230469
0,0,0,0,90.4116439819336
0,0,0,0,90.27056884765625
0,0,0,0,90.1156234741211
0,0,0,0,89.97807312011719
0,0,0,0,89.84638214111328
0,0,0,0,89.70182037353516
0,0,0,0,89.5494155883789
0,0,0,0,89.3929443359375
0,0,0,0,89.2292709350586
0,0,0,0,89.0680923461914
0,0,0,0,88.9240951538086
0,0,0,0,88.77040100097656
0,0,0,0,88.60165405273438
0,0,0,0,88.46575927734375
0,0,0,0,88.3244857788086
0,0,0,0,88.1766128540039
0,0,0,0,88.02409362792969
0,0,0,0,87.87385559082031
0,0,0,0,87.71551513671875
0,0,0,0,87.55104064941406
0,0,0,0,87.41063690185547
0,0,0,0,87.26304626464844
0,0,0,0,87.11189270019531
0,0,0,0,86.96209716796875
0,0,0,0,86.8082504272461
0,0,0,0,86.65591430664062
0,0,0,0,86.49705505371094
0,0,0,0,86.36077880859375
0,0,0,0,86.21202087402344
0,0,0,0,86.03931427001953
0,0,0,0,85.90470886230469
0,0,0,0,85.77682495117188
0,0,0,0,85.64842224121094
0,0,0,0,85.50627136230469
0,0,0,0,85.36009979248047
0,0,0,0,85.1960220336914
0,0,0,0,85.038330078125
0,0,0,0,84.87748718261719
0,0,0,0,84.72996520996094
0,0,0,0,84.589599609375
0,0,0,0,84.46629333496094
0,0,0,0,84.32933807373047
0,0,0,0,84.18126678466797
0,0,0,0,84.02904510498047
0,0,0,0,83.87565612792969
0,0,0,0,83.72169494628906
0,0,0,0,83.56132507324219
0,0,0,0,83.41580963134766
0,0,0,0,83.27721405029297
0,0,0,0,83.15310668945312
0,0,0,0,83.00004577636719
0,0,0,0,82.84988403320312
0,0,0,0,82.69881439208984
0,0,0,0,82.54610443115234
0,0,0,0,82.39222717285156
0,0,0,0,82.24312591552734
0,0,0,0,82.09646606445312
0,0,0,0,81.97147369384766
0,0,0,0,81.83689880371094
1,0,0,0,81.68761444091797
1,0,0,0,81.53848266601562
1,0,0,0,81.39697265625
1,0,0,0,81.23751068115234
1,0,0,0,81.08964538574219
1,0,0,0,80.93318939208984
1,0,0,0,80.76260375976562
1,0,0,0,80.6240005493164
1,0,0,0,80.49874114990234
1,0,0,0,80.38054656982422
1,0,0,0,80.23358917236328
1,0,0,0,80.08914184570312
1,0,0,0,79.91548919677734
1,0,0,0,79.7621841430664
1,0,0,0,79.6142349243164
1,0,0,0,79.47238159179688
1,0,0,0,79.32117462158203
1,0,0,0,79.15235137939453
1,0,0,0,79.0072250366211
1,0,0,0,78.87712860107422
1,0,0,0,78.72303771972656
1,0,0,0,78.61244201660156
1,0,0,0,78.4742431640625
1,0,0,0,78.3162841796875
0,0,0,0,78.16656494140625
0,0,0,0,78.02334594726562
0,0,0,0,77.87574768066406
0,0,0,0,77.68091583251953
0,0,0,0,77.54106140136719
0,0,0,0,77.40290069580078
0,0,0,0,77.28033447265625
0,0,0,0,77.14663696289062
0,0,0,0,77.00890350341797
0,0,0,0,76.86767578125
0,0,0,0,76.7173843383789
0,0,0,0,76.56439971923828
0,0,0,0,76.42306518554688
0,0,0,0,76.254638671875
0,0,0,0,76.11091613769531
0,0,0,0,75.9748306274414
0,0,0,0,75.85385131835938
0,0,0,0,75.72344207763672
0,0,0,0,75.57592010498047
0,0,0,0,75.4359130859375
0,0,0,0,75.28124237060547
0,0,0,0,75.12068176269531
0,0,0,0,74.973876953125
0,0,0,0,74.83695220947266
0,0,0,0,74.70194244384766
0,0,0,0,74.55758666992188
0,0,0,0,74.42752838134766
0,0,0,0,74.28447723388672
0,0,0,0,74.1388931274414
0,0,0,0,73.97978210449219
0,0,0,0,73.83262634277344
0,0,0,0,73.69465637207031
0,0,0,0,73.56909942626953
0,0,0,0,73.44976043701172
0,0,0,0,73.30474853515625
0,0,0,0,73.159423828125
0,0,0,0,73.01789855957031
0,0,0,0,72.87104797363281
0,0,0,0,72.72972869873047
0,0,0,0,72.58618927001953
0,0,0,0,72.44114685058594
0,0,0,0,72.30047607421875
0,0,0,0,72.13693237304688
0,0,0,0,71.99124908447266
0,0,0,0,71.85557556152344
0,0,0,0,71.72477722167969
0,0,0,0,71.59798431396484
0,0,0,0,71.46137237548828
0,0,0,0,71.32302856445312
0,0,0,0,71.14431762695312
0,0,0,0,71.00386047363281
0,0,0,0,70.87468719482422
0,0,0,0,70.73737335205078
0,0,0,0,70.59284973144531
0,0,0,0,70.45999145507812
0,0,0,0,70.33087921142578
0,0,0,0,70.19568634033203
0,0,0,0,70.06058502197266
0,0,0,0,69.91200256347656
0,0,0,0,69.75590515136719
0,0,0,0,69.62261962890625
0,0,0,0,69.47785949707031
0,0,0,0,69.30638885498047
0,0,0,0,69.16400146484375
0,0,0,0,69.04341125488281
0,0,0,0,68.90745544433594
0,0,0,0,68.7806167602539
0,0,0,0,68.5899887084961
0,0,0,0,68.44877624511719
0,0,0,0,68.32718658447266
0,0,0,0,68.19634246826172
0,0,0,0,68.06773376464844
0,0,0,0,67.93467712402344
0,0,0,0,67.79817962646484
0,0,0,0,67.6571044921875
0,0,0,0,67.51924133300781
0,0,0,0,67.37736511230469
0,0,0,0,67.23152160644531
0,0,0,0,67.07999420166016
0,0,0,0,66.93138885498047
0,0,0,0,66.79893493652344
0,0,0,0,66.68118286132812
