isInDistance,isRedLight,passedIntersection,stop,distanceToGoal
0,0,0,0,12.726171493530273
0,0,0,0,12.59653377532959
0,0,0,0,12.47964096069336
0,0,0,0,12.366594314575195
0,0,0,0,12.255555152893066
0,0,0,0,12.108542442321777
0,0,0,0,11.986124038696289
0,0,0,0,11.8508939743042
0,0,0,0,11.720230102539062
0,0,0,0,11.579147338867188
0,0,0,0,11.452181816101074
0,0,0,0,11.318264961242676
0,0,0,0,11.184637069702148
0,0,0,0,11.070409774780273
0,0,0,0,10.944710731506348
0,0,0,0,10.815949440002441
0,0,0,0,10.646961212158203
0,0,0,0,10.479281425476074
0,0,0,0,10.360703468322754
0,0,0,0,10.235837936401367
0,0,0,0,10.125072479248047
0,0,0,0,10.008899688720703
0,0,0,0,9.88929271697998
0,0,0,0,9.756743431091309
0,0,0,0,9.62276554107666
0,0,0,0,9.451576232910156
0,0,0,0,9.306259155273438
0,0,0,0,9.179933547973633
0,0,0,0,9.067837715148926
0,0,0,0,8.942107200622559
0,0,0,0,8.819465637207031
0,0,0,0,8.693767547607422
0,0,0,0,8.548483848571777
0,0,0,0,8.416834831237793
0,0,0,0,8.292715072631836
0,0,0,0,8.154777526855469
0,0,0,0,8.039827346801758
0,0,0,0,7.926865100860596
0,0,0,0,7.80169153213501
0,0,0,0,7.66710901260376
0,0,0,0,7.526557922363281
0,0,0,0,7.397820949554443
0,0,0,0,7.2752885818481445
0,0,0,0,7.162265777587891
0,0,0,0,7.027379989624023
0,0,0,0,6.907132625579834
0,0,0,0,6.767611503601074
0,0,0,0,6.644471168518066
0,0,0,0,6.512732028961182
0,0,0,0,6.374410629272461
0,0,0,0,6.247426509857178
0,0,0,0,6.136651515960693
0,0,0,0,6.021222114562988
0,0,0,0,5.873135089874268
0,0,0,0,5.761171340942383
0,0,0,0,5.632028102874756
0,0,0,0,5.490790843963623
0,0,0,0,5.346920967102051
0,0,0,0,5.2133660316467285
0,0,0,0,5.085508823394775
0,0,0,0,4.966514587402344
0,0,0,0,4.842324733734131
0,0,0,0,4.697452068328857
0,0,0,0,4.557185173034668
0,0,0,0,4.372517108917236
0,0,0,0,4.242431640625
0,0,0,0,4.129901885986328
0,0,0,0,4.015192031860352
0,0,0,0,3.887965440750122
0,0,0,0,3.763777017593384
