offsetCenter,differenceForward,steeringAngle
-0.13,0.0015,0.0
-0.13,0.0013,0.0
-0.13,0.0015,0.0
-0.129,0.0011,0.0
-0.129,0.0013,0.0
-0.129,0.001,0.0
-0.128,0.001,0.0
-0.128,0.0009,0.0
-0.128,0.0011,0.0
-0.128,0.0009,0.0
-0.128,0.0011,0.0
-0.127,0.0009,0.0
-0.127,0.0011,0.0
-0.127,0.0008,0.0
-0.127,0.001,0.0
-0.127,0.0008,0.0
-0.127,0.001,0.0
-0.126,0.0007,0.0
-0.126,0.0009,0.0
-0.126,0.0007,0.0
-0.126,0.0009,0.0
-0.126,0.0006,0.0
-0.126,0.0009,0.0
-0.125,0.0007,0.0
-0.125,0.0009,0.0
-0.125,0.0005,0.0
-0.125,0.0007,0.0
-0.125,0.0006,0.0
-0.125,0.0008,0.0
-0.124,0.0003,0.0
-0.124,0.0006,0.0
-0.124,0.0003,0.0
-0.124,0.0005,0.0
-0.124,0.0004,0.0
-0.124,0.0005,0.0
-0.124,0.0003,0.0
-0.124,0.0006,0.0
-0.124,0.0003,0.0
-0.124,0.0006,0.0
-0.123,0.0003,0.0
-0.123,0.0005,0.0
-0.123,0.0003,0.0
-0.123,0.0008,0.0
-0.123,0.0006,0.0
-0.123,0.0008,0.0
-0.123,0.0006,0.0
-0.123,0.0008,0.0
-0.123,0.0007,0.0
-0.123,0.0009,0.0
-0.122,0.0007,0.0
-0.122,0.0009,0.0
-0.122,0.0003,0.0
-0.122,0.0001,0.0
-0.122,0.0006,0.0
-0.122,0.0007,0.0
-0.122,0.0014,0.0
-0.123,0.0015,0.0
-0.123,0.0022,0.0
-0.123,0.0024,0.0
-0.124,0.003,0.0
-0.125,0.0032,0.0
-0.125,0.0038,0.0
-0.126,0.004,0.0
-0.127,0.0048,0.0
-0.128,0.0048,0.0
-0.128,0.005,0.0
-0.13,0.0048,0.0
-0.13,0.0051,0.0
-0.132,0.0048,0.0
-0.132,0.005,0.0
-0.134,0.0047,0.0
-0.136,0.0046,0.0
-0.136,0.0049,0.0
-0.138,0.0046,0.0
-0.138,0.0049,0.0
-0.139,0.0047,0.0
-0.14,0.0049,0.0
-0.141,0.0047,0.0
-0.142,0.0049,0.0
-0.143,0.0046,0.0
-0.144,0.0049,0.0
-0.145,0.0047,0.0
-0.146,0.0049,0.0
-0.147,0.0045,0.0
-0.148,0.0041,0.0
-0.149,0.0032,0.0
-0.149,0.0028,0.0
-0.15,0.002,0.0
-0.15,0.0015,0.0
-0.15,0.0007,0.0
-0.151,0.0002,0.0
-0.151,0.0007,0.0
-0.15,0.0011,0.0
-0.15,0.0021,0.0
-0.15,0.0025,0.0
-0.149,0.0033,0.0
-0.148,0.0038,0.0
-0.148,0.0048,0.0
-0.147,0.0052,0.0
-0.146,0.0061,0.0
-0.144,0.0065,0.0
-0.143,0.0075,0.0
-0.141,0.008,0.0
-0.14,0.0088,0.0
-0.138,0.0093,0.0
-0.136,0.0102,0.0
-0.134,0.0106,0.0
-0.132,0.0113,0.0
-0.129,0.0111,0.0
-0.127,0.0113,0.0
-0.125,0.0111,0.0
-0.123,0.0113,0.0
-0.12,0.011,0.0
-0.118,0.0113,0.0
-0.115,0.0109,0.0
-0.114,0.011,0.0
-0.111,0.0108,0.0
-0.109,0.0111,0.0
-0.107,0.0109,0.0
-0.105,0.0111,0.0
-0.102,0.0109,0.0
-0.1,0.0111,0.0
-0.098,0.0109,0.0
-0.096,0.0111,0.0
-0.094,0.0108,0.0
-0.092,0.0111,0.0
-0.089,0.0109,0.0
-0.087,0.0112,0.0
-0.085,0.0111,0.0
-0.083,0.0112,0.0
-0.08,0.011,0.0
-0.078,0.0113,0.0
-0.076,0.011,0.0
-0.074,0.0112,0.0
-0.071,0.0109,0.0
-0.069,0.0112,0.0
-0.066,0.0108,0.0
-0.065,0.011,0.0
-0.062,0.0108,0.0
-0.06,0.011,0.0
-0.058,0.0108,0.0
-0.056,0.011,0.0
-0.053,0.0105,0.0
-0.051,0.0108,0.0
-0.049,0.0105,0.0
-0.047,0.0108,0.0
-0.044,0.0106,0.0
-0.043,0.0108,0.0
-0.04,0.0105,0.0
-0.038,0.0108,0.0
-0.036,0.0104,0.0
-0.034,0.0107,0.0
-0.031,0.0104,0.0
-0.029,0.0106,0.0
-0.027,0.0104,0.0
-0.025,0.0107,0.0
-0.023,0.0104,0.0
-0.021,0.0107,0.0
-0.018,0.0104,0.0
-0.017,0.0106,0.0
-0.014,0.0104,0.0
-0.012,0.0107,0.0
-0.01,0.0104,0.0
-0.008,0.0108,0.0
-0.006,0.0106,0.0
-0.004,0.0108,0.0
-0.001,0.0105,0.0
0.001,0.0107,0.0
0.003,0.0105,0.0
0.005,0.0108,0.0
0.007,0.0105,0.0
0.011,0.0106,0.0
0.014,0.0109,0.0
0.016,0.0107,0.0
0.018,0.0109,0.0
0.02,0.0107,0.0
0.022,0.0109,0.0
0.025,0.0105,0.0
0.027,0.0107,0.0
0.029,0.0104,0.0
0.031,0.0107,0.0
0.033,0.0104,0.0
