offsetCenter,differenceForward,steeringAngle
-0.154,0.0046,-0.0
-0.155,0.0046,-0.0
-0.156,0.0046,-0.0
-0.158,0.0053,-0.1
-0.16,0.0075,-0.1
-0.162,0.0113,-0.1
-0.167,0.0173,-0.1
-0.17,0.0223,-0.1
-0.174,0.028,-0.1
-0.179,0.0334,-0.1
-0.185,0.0397,-0.1
-0.192,0.045,-0.1
-0.199,0.0503,-0.0
-0.207,0.0535,-0.0
-0.216,0.0554,-0.0
-0.228,0.0574,-0.1
-0.24,0.0604,-0.2
-0.252,0.0648,-0.2
-0.266,0.0718,-0.2
-0.28,0.08,-0.2
-0.297,0.0906,-0.2
-0.313,0.1003,-0.1
-0.337,0.111,-0.1
-0.366,0.1215,-0.1
-0.388,0.1285,-0.1
-0.407,0.1339,-0.1
-0.43,0.14,-0.2
-0.458,0.1483,-0.3
-0.486,0.1543,-0.3
-0.518,0.1484,-0.2
-0.542,0.144,-0.2
-0.567,0.1396,-0.2
-0.59,0.1355,-0.2
-0.618,0.135,-0.2
-0.639,0.1328,-0.1
-0.658,0.1268,-0.1
-0.679,0.1179,-0.1
-0.695,0.1099,-0.1
-0.713,0.1005,-0.2
-0.743,0.1005,-0.3
-0.757,0.0947,-0.3
-0.769,0.0909,-0.3
-0.778,0.0885,-0.3
-0.786,0.0866,-0.2
-0.794,0.0839,-0.2
-0.822,0.088,-0.2
-0.829,0.0848,-0.2
-0.834,0.0802,-0.1
-0.837,0.0738,-0.1
-0.84,0.0667,-0.2
-0.86,0.064,-0.3
-0.872,0.061,-0.3
-0.872,0.0577,-0.3
-0.87,0.0557,-0.3
-0.868,0.0546,-0.3
-0.864,0.0534,-0.2
-0.909,0.0609,-0.2
-0.886,0.0551,-0.2
-0.881,0.0522,-0.2
-0.873,0.0479,-0.1
1.007,1.9266,-0.2
0.907,1.9235,-0.3
0.792,1.9197,-0.3
0.694,1.916,-0.3
0.59,1.9117,-0.3
0.494,1.9076,-0.2
0.396,1.9036,-0.2
0.283,1.8991,-0.2
0.17,1.8948,-0.2
0.047,1.8905,-0.1
-0.064,1.8872,-0.1
-0.194,1.8837,-0.2
-0.319,1.8801,-0.3
-0.451,1.8758,-0.3
-0.569,1.8714,-0.3
-0.715,1.8658,-0.2
-0.84,1.861,-0.2
-0.957,1.8565,-0.2
-1.075,1.8521,-0.2
0.815,0.0086,-0.2
0.833,0.0122,-0.2
-0.852,0.0156,-0.3
-0.869,0.0177,-0.3
-0.886,0.0189,-0.3
-0.859,0.015,-0.2
-0.873,0.0168,-0.2
-0.888,0.0193,-0.2
-0.902,0.0221,-0.2
0.968,1.7928,-0.1
0.82,1.7881,-0.1
0.654,1.7838,-0.1
0.5,1.7801,-0.1
0.344,1.7765,-0.2
-0.013,1.7664,-0.2
-0.171,1.7612,-0.2
-0.328,1.7559,-0.2
-0.49,1.7502,-0.2
-0.653,1.7443,-0.2
-0.818,1.7387,-0.1
-0.873,0.0237,-0.1
-0.876,0.0252,-0.1
-0.9,1.8276,-0.2
-0.739,1.8352,-0.3
-0.595,1.8424,-0.2
-0.464,1.8491,-0.2
-0.316,1.8569,-0.2
-0.207,1.8625,-0.2
-0.076,1.8696,-0.2
-0.079,1.8767,-0.1
0.187,1.8825,-0.1
-0.288,1.8383,-0.1
-0.202,1.8416,-0.1
-0.084,1.8487,-0.2
-0.123,1.8572,-0.2
0.236,1.8645,-0.2
0.376,1.8725,-0.2
0.505,1.8801,-0.2
0.608,1.8863,-0.2
0.709,1.892,-0.1
0.821,1.8979,-0.1
-0.859,0.0177,-0.1
-0.861,0.0206,-0.1
-0.862,0.0234,-0.2
-0.863,0.0248,-0.2
-0.85,0.0226,-0.2
-0.851,0.0217,-0.2
-0.851,0.0206,-0.2
-0.849,0.0198,-0.1
-0.847,0.0208,-0.1
-0.846,0.0224,-0.1
-0.834,0.0228,-0.1
-0.832,0.0257,-0.1
-0.83,0.0294,-0.1
-0.826,0.0329,-0.1
-0.822,0.0373,-0.1
-0.809,0.0381,-0.2
-0.803,0.0416,-0.1
-0.796,0.0448,-0.1
-0.789,0.0484,-0.1
-0.782,0.0516,-0.1
-0.767,0.0524,-0.1
-0.755,0.058,-0.0
-0.742,0.065,-0.0
-0.729,0.0739,-0.0
-0.712,0.0834,-0.0
-0.691,0.0913,-0.1
-0.675,0.098,-0.1
-0.657,0.104,-0.1
-0.639,0.1084,-0.1
-0.618,0.1102,-0.1
-0.594,0.1051,-0.0
-0.57,0.1024,-0.0
-0.548,0.1004,-0.0
-0.527,0.0988,-0.1
-0.507,0.0947,-0.1
-0.489,0.0903,-0.1
-0.472,0.0849,-0.1
-0.457,0.0809,-0.0
-0.44,0.0781,-0.0
-0.423,0.076,-0.0
-0.407,0.0751,-0.0
-0.391,0.0741,-0.0
-0.375,0.0739,-0.0
-0.359,0.0733,-0.0
-0.344,0.0727,-0.1
-0.331,0.0698,-0.1
-0.318,0.0656,-0.1
-0.303,0.0613,-0.0
-0.292,0.0594,-0.0
-0.279,0.0577,-0.0
-0.268,0.0571,-0.0
-0.257,0.0564,-0.0
-0.245,0.0563,-0.0
-0.232,0.0558,-0.0
-0.222,0.0553,-0.1
-0.212,0.052,-0.1
-0.2,0.0492,-0.0
-0.189,0.0471,-0.0
-0.181,0.0461,-0.0
-0.172,0.0456,-0.0
-0.163,0.045,-0.0
-0.153,0.045,-0.0
-0.145,0.0441,-0.1
-0.135,0.0434,-0.0
-0.126,0.0417,-0.1
-0.119,0.0391,-0.1
-0.109,0.0353,-0.0
-0.102,0.0339,-0.0
-0.095,0.0326,-0.0
-0.089,0.0322,-0.0
-0.084,0.032,-0.0
-0.076,0.0313,-0.0
-0.07,0.0315,-0.0
-0.057,0.0305,-0.1
-0.051,0.0291,-0.0
-0.045,0.0286,-0.0
-0.04,0.0281,-0.0
-0.034,0.028,-0.0
-0.029,0.0268,-0.1
-0.024,0.0258,-0.0
-0.018,0.0249,-0.0
-0.013,0.0247,-0.0
-0.008,0.0242,-0.0
-0.003,0.0243,-0.0
0.002,0.023,-0.1
0.007,0.022,-0.0
0.012,0.0209,-0.0
0.016,0.0207,-0.0
0.02,0.0204,-0.0
0.024,0.0204,-0.0
0.027,0.0192,-0.1
0.031,0.0184,-0.0
0.035,0.0174,-0.0
0.039,0.0173,-0.0
0.043,0.0167,-0.0
0.047,0.0169,-0.0
0.05,0.0166,-0.0
0.054,0.0169,-0.0
0.058,0.0165,-0.0
0.06,0.0161,-0.1
0.063,0.0152,-0.0
0.066,0.0148,-0.0
0.069,0.0143,-0.0
0.072,0.0144,-0.0
0.074,0.013,-0.1
0.077,0.0121,-0.0
0.08,0.011,-0.0
0.082,0.0108,-0.0
0.085,0.0104,-0.0
0.086,0.0103,-0.0
0.089,0.01,-0.0
0.091,0.0102,-0.0
0.093,0.0097,-0.0
0.095,0.0101,-0.0
0.097,0.0098,-0.0
0.099,0.01,-0.0
0.1,0.0093,-0.1
0.102,0.0087,-0.0
0.105,0.0079,-0.0
0.106,0.0079,-0.0
0.108,0.0074,-0.0
0.109,0.0076,-0.0
0.111,0.0072,-0.0
0.113,0.0074,-0.0
0.114,0.0071,-0.0
0.116,0.0073,-0.0
0.117,0.0071,-0.0
0.119,0.0073,-0.0
0.12,0.007,-0.0
0.122,0.0073,-0.0
0.122,0.0065,-0.1
0.124,0.0059,-0.0
0.125,0.0052,-0.0
0.126,0.0052,-0.0
0.128,0.0048,-0.0
0.129,0.005,-0.0
0.13,0.0045,-0.0
0.131,0.0048,-0.0
0.132,0.0044,-0.0
0.133,0.0048,-0.0
0.133,0.0039,-0.1
0.134,0.003,-0.0
0.135,0.0027,-0.0
0.136,0.0021,-0.0
0.136,0.0021,-0.0
0.137,0.0017,-0.0
0.137,0.002,-0.0
0.137,0.0017,-0.0
0.138,0.002,-0.0
0.138,0.0017,-0.0
0.138,0.0019,-0.0
0.139,0.002,-0.0
0.139,0.0018,-0.0
0.139,0.002,-0.0
0.14,0.0018,-0.0
0.14,0.0021,-0.0
0.14,0.0011,-0.1
0.14,0.0004,-0.0
0.141,0.0005,-0.0
0.14,0.0006,-0.0
0.141,0.0011,-0.0
0.14,0.0009,-0.0
0.14,0.0012,-0.0
0.14,0.0011,-0.0
0.14,0.0013,-0.0
0.139,0.0009,-0.0
0.139,0.0011,-0.0
0.139,0.0009,-0.0
0.139,0.0012,-0.0
0.138,0.0009,-0.0
0.138,0.0013,-0.0
0.138,0.0011,-0.0
0.137,0.0021,-0.1
0.136,0.0038,-0.0
0.136,0.0041,-0.0
0.135,0.0044,-0.0
0.134,0.0037,-0.0
0.134,0.0037,-0.0
0.133,0.003,-0.0
0.132,0.0029,-0.0
0.132,0.0021,-0.0
0.131,0.002,-0.0
0.131,0.0014,-0.0
0.131,0.0012,-0.0
0.13,0.0005,-0.0
0.13,0.0003,-0.0
0.129,0.0004,-0.1
0.13,0.0014,-0.0
0.129,0.0014,-0.0
0.13,0.0016,-0.0
0.129,0.0012,-0.0
0.129,0.0012,-0.0
0.129,0.0005,-0.0
0.129,0.0004,-0.0
0.129,0.0004,-0.0
0.129,0.0005,-0.0
0.129,0.0013,-0.0
0.129,0.0014,-0.0
0.13,0.0019,-0.0
0.131,0.0024,-0.0
0.131,0.0032,-0.0
0.132,0.0034,-0.0
0.132,0.0041,-0.0
0.133,0.0043,-0.0
0.134,0.005,-0.0
0.135,0.0048,-0.0
0.136,0.0051,-0.0
0.137,0.0049,-0.0
0.138,0.0052,-0.0
0.139,0.0048,-0.0
0.14,0.0051,-0.0
0.141,0.0048,-0.0
0.142,0.005,-0.0
0.144,0.0049,-0.0
0.145,0.0052,-0.0
0.146,0.005,-0.0
0.146,0.0045,-0.1
0.147,0.003,-0.0
0.148,0.0022,-0.0
0.148,0.0012,-0.0
0.148,0.001,-0.0
0.148,0.0004,-0.1
0.148,0.0015,-0.0
0.148,0.0025,-0.0
0.147,0.0026,-0.0
0.146,0.0037,-0.1
0.143,0.0062,-0.1
0.141,0.0111,-0.1
0.139,0.0148,-0.0
0.137,0.0174,-0.0
0.134,0.0186,-0.0
0.131,0.0198,-0.0
0.126,0.02,-0.0
0.122,0.0207,-0.0
0.117,0.0213,-0.1
0.113,0.0228,-0.0
0.107,0.0241,-0.1
0.1,0.0277,-0.1
0.093,0.032,-0.1
0.086,0.038,-0.1
0.079,0.0422,-0.0
0.073,0.0451,-0.0
0.064,0.0467,-0.0
0.053,0.0483,-0.0
0.043,0.0486,-0.0
0.031,0.0502,-0.1
0.018,0.0532,-0.2
0.006,0.0585,-0.1
-0.008,0.0641,-0.1
-0.021,0.0702,-0.1
-0.033,0.0697,-0.0
-0.046,0.0675,-0.0
-0.058,0.0638,-0.0
-0.071,0.0604,-0.1
-0.082,0.0566,-0.0
-0.094,0.053,-0.1
-0.105,0.0508,-0.2
-0.116,0.0505,-0.1
-0.126,0.0505,-0.1
-0.138,0.0524,-0.1
-0.152,0.0543,-0.1
-0.161,0.0543,-0.0
-0.17,0.0517,-0.0
-0.178,0.0485,-0.0
-0.187,0.0437,-0.0
-0.194,0.039,-0.0
-0.202,0.0345,-0.1
-0.209,0.0321,-0.1
-0.215,0.0308,-0.1
-0.225,0.0318,-0.1
-0.236,0.0332,-0.1
-0.241,0.0341,-0.1
-0.248,0.0349,-0.1
-0.256,0.032,-0.0
-0.26,0.0287,-0.0
-0.264,0.025,-0.1
-0.268,0.0231,-0.1
-0.272,0.0219,-0.1
-0.277,0.0223,-0.1
-0.293,0.0243,-0.1
-0.294,0.0241,-0.0
-0.296,0.0214,-0.0
-0.297,0.0177,-0.0
-0.298,0.0125,-0.0
-0.298,0.0082,-0.0
-0.298,0.0034,-0.1
-0.298,0.0011,-0.1
-0.297,0.0003,-0.1
-0.307,0.0012,-0.1
-0.311,0.0021,-0.1
-0.307,0.0017,-0.0
-0.303,0.001,-0.0
-0.3,0.0046,-0.0
-0.296,0.0092,-0.0
-0.292,0.013,-0.1
-0.288,0.0157,-0.1
-0.283,0.0165,-0.1
-0.277,0.0168,-0.1
-0.292,0.0141,-0.1
-0.287,0.013,-0.1
-0.281,0.0122,-0.1
-0.275,0.012,-0.0
-0.267,0.0148,-0.0
-0.26,0.018,-0.0
-0.254,0.022,-0.0
-0.247,0.0258,-0.1
-0.241,0.0267,-0.2
-0.238,0.0196,-0.2
-0.257,0.0125,-0.1
-0.254,0.0051,-0.1
-0.253,0.0019,-0.1
-0.254,0.0096,-0.1
0.253,1.9011,-0.1
0.097,1.8936,-0.1
0.137,1.8888,-0.1
0.161,1.883,-0.2
-0.283,0.0483,-0.2
-0.295,0.0589,-0.2
-0.311,0.0729,-0.2
-0.205,1.6663,-0.1
0.002,1.6721,-0.1
0.209,1.677,-0.1
0.183,1.9557,-0.1
0.094,1.9541,-0.1
0.008,1.9525,-0.1
0.044,1.7645,-0.2
0.125,1.7572,-0.2
-0.274,1.946,-0.2
-0.374,1.943,-0.2
-0.479,1.9399,-0.2
-0.577,1.9367,-0.2
-0.529,0.1004,-0.1
-0.57,0.1004,-0.1
-0.576,0.0935,-0.1
-0.58,0.0859,-0.1
-0.603,1.7497,-0.2
-0.427,1.7546,-0.3
-0.237,1.7604,-0.2
-0.04,1.7671,-0.2
0.137,1.773,-0.2
0.324,1.7797,-0.2
0.485,1.7853,-0.2
0.664,1.7912,-0.1
-0.65,0.0589,-0.1
-0.643,0.0524,-0.1
-0.635,0.0449,-0.2
-0.67,0.0439,-0.3
0.815,1.8794,-0.3
0.676,1.8744,-0.2
0.526,1.8689,-0.2
0.388,1.864,-0.2
0.247,1.8589,-0.2
0.095,1.8535,-0.2
0.058,1.8485,-0.1
0.217,1.8441,-0.2
-0.235,1.5293,-0.3
-0.056,1.5402,-0.3
0.1,1.5501,-0.3
0.272,1.5608,-0.2
0.414,1.5705,-0.2
0.562,1.5825,-0.2
-0.772,0.0299,-0.2
-0.793,0.0267,-0.1
-0.813,0.0216,-0.1
-0.834,0.0154,-0.2
-0.853,0.0108,-0.3
-0.834,0.0122,-0.3
-0.854,0.0117,-0.3
-0.871,0.0126,-0.3
-0.887,0.0139,-0.2
-0.889,0.0157,-0.2
-0.887,0.0175,-0.2
-0.903,0.0162,-0.2
-0.437,0.0872,-0.1
-0.418,0.0841,-0.1
-0.402,0.0793,-0.1
-0.383,0.0754,-0.0
-0.366,0.0727,-0.0
-0.349,0.0715,-0.0
-0.334,0.0694,-0.1
-0.318,0.0681,-0.0
-0.303,0.0658,-0.1
-0.289,0.0644,-0.0
-0.274,0.0615,-0.1
-0.259,0.0598,-0.0
-0.246,0.0575,-0.1
-0.234,0.056,-0.0
-0.221,0.0545,-0.0
-0.21,0.0533,-0.1
-0.198,0.0514,-0.0
-0.185,0.0508,-0.0
-0.173,0.0497,-0.0
-0.164,0.049,-0.1
-0.155,0.0454,-0.1
-0.144,0.0424,-0.0
-0.134,0.0402,-0.0
-0.124,0.0394,-0.0
-0.115,0.0383,-0.0
-0.107,0.0382,-0.0
-0.098,0.0376,-0.0
-0.089,0.0379,-0.0
-0.082,0.0366,-0.1
-0.072,0.0352,-0.0
-0.064,0.0349,-0.0
-0.057,0.0332,-0.1
-0.05,0.0321,-0.0
-0.043,0.0296,-0.1
-0.036,0.028,-0.0
-0.029,0.0264,-0.0
-0.022,0.0262,-0.0
-0.017,0.0242,-0.1
-0.012,0.023,-0.0
-0.006,0.0217,-0.0
-0.001,0.0215,-0.0
0.004,0.0208,-0.0
0.009,0.021,-0.0
0.013,0.0199,-0.1
0.017,0.0191,-0.0
0.022,0.0181,-0.0
0.026,0.0181,-0.0
0.03,0.0174,-0.0
0.034,0.0177,-0.0
0.039,0.0172,-0.0
0.042,0.0174,-0.0
0.046,0.017,-0.0
0.049,0.0164,-0.1
0.053,0.0147,-0.0
0.056,0.0142,-0.0
0.06,0.0134,-0.0
0.063,0.0135,-0.0
0.066,0.0129,-0.0
0.069,0.0132,-0.0
0.071,0.0119,-0.1
0.074,0.011,-0.0
0.077,0.0099,-0.0
0.079,0.0098,-0.0
0.081,0.0092,-0.0
0.083,0.0094,-0.0
0.086,0.0089,-0.0
0.088,0.0092,-0.0
0.09,0.0088,-0.0
0.092,0.0092,-0.0
0.094,0.0088,-0.0
0.096,0.0093,-0.0
0.097,0.0086,-0.1
0.099,0.0081,-0.0
0.101,0.0074,-0.0
0.103,0.0071,-0.0
0.104,0.0071,-0.0
0.106,0.0067,-0.0
0.108,0.0071,-0.0
0.108,0.0056,-0.1
0.109,0.0046,-0.0
0.111,0.0037,-0.0
0.112,0.0031,-0.0
0.113,0.0031,-0.0
0.114,0.0026,-0.0
0.114,0.0029,-0.0
0.115,0.0024,-0.0
0.115,0.0028,-0.0
0.116,0.0024,-0.0
0.116,0.0027,-0.0
0.117,0.0023,-0.0
0.118,0.0026,-0.0
0.118,0.0022,-0.0
0.119,0.0026,-0.0
0.119,0.0022,-0.0
0.12,0.0026,-0.0
0.12,0.0022,-0.0
0.121,0.0025,-0.0
0.122,0.0021,-0.0
0.122,0.0025,-0.0
0.123,0.0021,-0.0
0.124,0.0021,-0.0
0.124,0.0025,-0.0
0.125,0.0024,-0.0
0.125,0.0022,-0.0
0.125,0.0025,-0.0
0.126,0.002,-0.0
0.126,0.0026,-0.0
0.127,0.0022,-0.0
0.128,0.0025,-0.0
0.128,0.0022,-0.0
0.129,0.0026,-0.0
0.129,0.0023,-0.0
0.13,0.0027,-0.0
0.13,0.0023,-0.0
0.131,0.0028,-0.0
0.132,0.0023,-0.0
0.132,0.0028,-0.0
0.133,0.0026,-0.0
0.133,0.0029,-0.0
0.134,0.0025,-0.0
0.134,0.0028,-0.0
0.135,0.0024,-0.0
0.135,0.0028,-0.0
0.136,0.0024,-0.0
0.137,0.0028,-0.0
0.138,0.0023,-0.0
0.138,0.0028,-0.0
0.139,0.0025,-0.0
0.139,0.0029,-0.0
0.14,0.0025,-0.0
0.14,0.0029,-0.0
0.141,0.0025,-0.0
0.141,0.003,-0.0
0.142,0.0026,-0.0
0.143,0.003,-0.0
0.144,0.0026,-0.0
0.144,0.0029,-0.0
0.145,0.0024,-0.0
0.145,0.0027,-0.0
0.146,0.0023,-0.0
0.147,0.0027,-0.0
0.147,0.0023,-0.0
0.148,0.0028,-0.0
0.148,0.0024,-0.0
0.149,0.0029,-0.0
0.15,0.0025,-0.0
0.15,0.0029,-0.0
0.151,0.0025,-0.0
0.151,0.003,-0.0
0.152,0.0026,-0.0
0.153,0.003,-0.0
0.153,0.0025,-0.0
0.154,0.0029,-0.0
0.155,0.0025,-0.0
0.155,0.003,-0.0
0.156,0.0025,-0.0
0.156,0.003,-0.0
0.157,0.0026,-0.0
0.158,0.0031,-0.0
0.159,0.0026,-0.0
0.158,0.0021,-0.1
0.159,0.0003,-0.0
0.159,0.0,-0.0
0.159,0.0007,-0.0
0.161,0.0003,0.1
0.161,0.0023,-0.0
0.161,0.0028,-0.0
0.161,0.0037,-0.0
0.162,0.0036,-0.0
0.162,0.0042,-0.0
0.164,0.0038,-0.0
0.166,0.0054,0.1
0.169,0.0082,0.1
0.173,0.014,0.1
0.175,0.0186,0.0
0.178,0.0208,0.0
