offsetCenter,differenceForward,steeringAngle
0.098,0.0016,-0.0
0.098,0.0012,-0.0
0.098,0.0016,-0.0
0.097,0.0011,-0.0
0.097,0.0014,-0.0
0.097,0.0011,-0.0
0.097,0.0015,-0.0
0.096,0.0011,-0.0
0.096,0.0015,-0.0
0.096,0.0011,-0.0
0.095,0.0014,-0.0
0.095,0.0014,-0.0
0.095,0.0015,-0.0
0.094,0.0012,-0.0
0.094,0.0015,-0.0
0.094,0.0013,-0.0
0.093,0.0016,-0.0
0.093,0.0012,-0.0
0.092,0.0012,-0.0
0.092,0.0017,-0.0
0.092,0.0014,-0.0
0.092,0.0017,-0.0
0.091,0.0013,-0.0
0.091,0.0016,-0.0
0.091,0.0014,-0.0
0.09,0.0017,-0.0
0.09,0.0014,-0.0
0.09,0.0017,-0.0
0.089,0.0014,-0.0
0.089,0.0017,-0.0
0.088,0.0013,-0.0
0.088,0.0016,-0.0
0.088,0.0013,-0.0
0.088,0.0016,-0.0
0.087,0.0012,-0.0
0.087,0.0016,-0.0
0.087,0.0014,-0.0
0.086,0.0016,-0.0
0.086,0.0014,-0.0
0.086,0.0016,-0.0
0.085,0.0014,-0.0
0.085,0.0017,-0.0
0.085,0.0013,-0.0
0.085,0.0017,-0.0
0.084,0.0014,-0.0
0.084,0.0017,-0.0
0.084,0.0014,-0.0
0.083,0.0017,-0.0
0.083,0.0014,-0.0
0.083,0.0016,-0.0
0.082,0.0016,-0.0
0.082,0.0015,-0.0
0.082,0.0017,-0.0
0.081,0.0015,-0.0
0.081,0.0017,-0.0
0.081,0.0014,-0.0
0.08,0.0017,-0.0
0.08,0.0015,-0.0
0.08,0.0018,-0.0
0.079,0.0013,-0.0
0.079,0.0016,-0.0
0.079,0.0013,-0.0
0.078,0.0017,-0.0
0.078,0.0014,-0.0
0.078,0.0017,-0.0
0.077,0.0015,-0.0
0.077,0.0017,-0.0
0.077,0.0014,-0.0
0.077,0.0018,-0.0
0.076,0.0015,-0.0
0.076,0.0019,-0.0
0.075,0.0016,-0.0
0.075,0.0019,-0.0
0.075,0.0015,-0.0
0.075,0.002,-0.0
0.074,0.0019,-0.0
0.073,0.0017,-0.0
0.073,0.0019,-0.0
0.073,0.0017,-0.0
0.073,0.002,-0.0
0.072,0.0017,-0.0
0.072,0.0021,-0.0
0.071,0.0018,-0.0
0.071,0.0022,-0.0
0.07,0.0019,-0.0
0.07,0.0022,-0.0
0.069,0.0023,-0.0
0.069,0.0018,-0.0
0.068,0.0021,-0.0
0.068,0.0021,-0.0
0.068,0.0018,-0.0
0.067,0.0021,-0.0
0.067,0.0018,-0.0
0.067,0.0022,-0.0
0.066,0.0017,-0.0
0.066,0.0022,-0.0
0.065,0.0017,-0.0
0.065,0.0021,-0.0
0.064,0.0017,-0.0
0.064,0.0019,-0.0
0.063,0.0018,-0.0
0.063,0.002,-0.0
0.062,0.0016,-0.0
0.062,0.0019,-0.0
0.062,0.0016,-0.0
0.062,0.0018,-0.0
0.061,0.0015,-0.0
0.061,0.0018,-0.0
0.06,0.0015,-0.0
0.06,0.002,-0.0
0.06,0.0018,-0.0
0.059,0.002,-0.0
0.059,0.0018,-0.0
0.059,0.0021,-0.0
0.058,0.0017,-0.0
0.058,0.0023,-0.0
0.057,0.002,-0.0
0.057,0.0022,-0.0
0.056,0.0023,-0.0
0.055,0.002,-0.0
0.055,0.0023,-0.0
0.055,0.002,-0.0
0.054,0.0023,-0.0
0.054,0.002,-0.0
0.053,0.0024,-0.0
0.053,0.0021,-0.0
0.052,0.0025,-0.0
0.052,0.0023,-0.0
0.052,0.0026,-0.0
0.051,0.0024,-0.0
0.051,0.0026,-0.0
0.05,0.0023,-0.0
0.05,0.0025,-0.0
0.049,0.0022,-0.0
0.049,0.0025,-0.0
0.048,0.0022,-0.0
0.048,0.0025,-0.0
0.047,0.0021,-0.0
0.047,0.0024,-0.0
0.046,0.0022,-0.0
0.046,0.0024,-0.0
0.045,0.0021,-0.0
0.045,0.0025,-0.0
0.044,0.0021,-0.0
0.044,0.0026,-0.0
0.043,0.0026,-0.0
0.042,0.0026,-0.0
0.041,0.0026,-0.0
0.041,0.0022,-0.0
0.04,0.0025,-0.0
0.04,0.0026,-0.0
0.039,0.0024,-0.0
0.039,0.0026,-0.0
0.038,0.0023,-0.0
0.038,0.0027,-0.0
0.037,0.0024,-0.0
0.037,0.0028,-0.0
0.036,0.0025,-0.0
0.036,0.0029,-0.0
0.035,0.0025,-0.0
0.035,0.0028,-0.0
0.034,0.0025,-0.0
0.034,0.0028,-0.0
0.033,0.0025,-0.0
0.032,0.0028,-0.0
0.032,0.0024,-0.0
0.031,0.0027,-0.0
0.031,0.0024,-0.0
0.03,0.0029,-0.0
0.03,0.0026,-0.0
0.029,0.0028,-0.0
0.028,0.0026,-0.0
0.028,0.0029,-0.0
0.027,0.0026,-0.0
0.027,0.003,-0.0
0.026,0.0026,-0.0
0.026,0.0029,-0.0
0.025,0.0027,-0.0
0.025,0.003,-0.0
0.024,0.0027,-0.0
0.023,0.003,-0.0
0.023,0.0027,-0.0
0.022,0.0029,-0.0
0.022,0.0027,-0.0
0.021,0.003,-0.0
0.02,0.0027,-0.0
0.02,0.0028,-0.0
0.019,0.0027,-0.0
0.019,0.0029,-0.0
0.018,0.0027,-0.0
0.018,0.0029,-0.0
0.017,0.0027,-0.0
0.017,0.0029,-0.0
0.016,0.0026,-0.0
0.016,0.003,-0.0
0.015,0.0028,-0.0
0.014,0.003,-0.0
0.014,0.0027,-0.0
0.013,0.0029,-0.0
0.013,0.0028,-0.0
0.012,0.0029,-0.0
0.012,0.0029,-0.0
0.01,0.0026,-0.0
0.01,0.0031,-0.0
0.01,0.0032,-0.0
0.009,0.003,-0.0
0.009,0.0031,-0.0
0.008,0.003,-0.0
0.008,0.0032,-0.0
0.007,0.0031,-0.0
0.006,0.0034,-0.0
0.006,0.0031,-0.0
0.005,0.0033,-0.0
0.004,0.0032,-0.0
0.004,0.0034,-0.0
0.003,0.003,-0.0
0.002,0.0033,-0.0
0.001,0.0033,-0.0
0.0,0.0033,-0.0
-0.0,0.0033,-0.0
-0.001,0.0031,-0.0
-0.002,0.0033,-0.0
-0.002,0.0031,-0.0
-0.003,0.0033,-0.0
-0.004,0.0031,-0.0
-0.004,0.0033,-0.0
-0.005,0.0034,-0.0
-0.006,0.0032,-0.0
-0.006,0.0035,-0.0
-0.007,0.0034,-0.0
-0.008,0.0035,-0.0
-0.009,0.0033,-0.0
-0.009,0.0033,-0.0
-0.01,0.0034,-0.0
-0.01,0.0035,-0.0
-0.011,0.0032,-0.0
-0.012,0.0034,-0.0
-0.012,0.0033,-0.0
-0.013,0.0035,-0.0
-0.014,0.0036,-0.0
-0.015,0.0032,-0.0
-0.058,1.7962,-0.0
-0.016,0.0033,-0.0
-0.016,0.0035,-0.0
-0.017,0.0033,-0.0
-0.018,0.0035,-0.0
-0.018,0.0034,-0.0
-0.019,0.0035,-0.0
-0.02,0.0032,-0.0
-0.02,0.0035,-0.0
-0.021,0.0033,-0.0
-0.022,0.0035,-0.0
-0.022,0.0033,-0.0
-0.023,0.0034,-0.0
-0.024,0.0033,-0.0
-0.024,0.0035,-0.0
-0.025,0.0033,-0.0
-0.026,0.0035,-0.0
-0.026,0.0033,-0.0
-0.027,0.0035,-0.0
-0.028,0.0033,-0.0
-0.028,0.0035,-0.0
-0.029,0.0033,-0.0
-0.03,0.0035,-0.0
-0.03,0.0033,-0.0
-0.031,0.0035,-0.0
-0.032,0.0033,-0.0
-0.032,0.0034,-0.0
-0.033,0.0033,-0.0
-0.033,0.0035,-0.0
-0.034,0.0033,-0.0
-0.035,0.0036,-0.0
-0.036,0.0034,-0.0
-0.036,0.0036,-0.0
-0.037,0.0034,-0.0
-0.038,0.0036,-0.0
-0.038,0.0034,-0.0
-0.039,0.0036,-0.0
-0.04,0.0034,-0.0
-0.04,0.0036,-0.0
-0.041,0.0034,-0.0
-0.041,0.0037,-0.0
-0.042,0.0034,-0.0
-0.043,0.0036,-0.0
-0.044,0.0034,-0.0
-0.044,0.0037,-0.0
-0.045,0.0035,-0.0
-0.046,0.0038,-0.0
-0.046,0.0036,-0.0
-0.047,0.0037,-0.0
-0.048,0.0036,-0.0
-0.048,0.0039,-0.0
-0.049,0.0037,-0.0
-0.05,0.0039,-0.0
-0.051,0.0036,-0.0
-0.051,0.0038,-0.0
-0.052,0.0037,-0.0
-0.053,0.0039,-0.0
-0.054,0.0037,-0.0
-0.054,0.0038,-0.0
-0.055,0.0036,-0.0
-0.056,0.0038,-0.0
-0.057,0.0036,-0.0
-0.057,0.0038,-0.0
-0.058,0.0036,-0.0
-0.059,0.0038,-0.0
-0.059,0.0036,-0.0
-0.06,0.0038,-0.0
-0.061,0.0035,-0.0
-0.062,0.0037,-0.0
-0.062,0.0035,-0.0
-0.063,0.0035,-0.0
-0.064,0.0038,-0.0
-0.065,0.0037,-0.0
-0.065,0.0038,-0.0
-0.066,0.0039,-0.0
-0.067,0.0037,-0.0
-0.067,0.0039,-0.0
0.1,0.1072,-0.0
0.066,0.0978,-0.0
0.016,0.0888,-0.0
0.037,0.076,-0.0
0.056,0.0646,-0.0
0.077,0.0519,-0.0
0.097,0.0406,-0.0
-0.066,0.0337,-0.0
-0.071,0.0237,-0.0
-0.075,0.0118,-0.0
-0.076,0.0039,-0.0
-0.077,0.0037,-0.0
-0.078,0.004,-0.0
-0.078,0.0038,-0.0
-0.079,0.0039,-0.0
-0.08,0.0038,-0.0
-0.08,0.0039,-0.0
-0.081,0.0037,-0.0
-0.082,0.0039,-0.0
-0.083,0.0037,-0.0
-0.083,0.0039,-0.0
-0.084,0.0037,-0.0
-0.085,0.0039,-0.0
-0.086,0.0037,-0.0
-0.086,0.0039,-0.0
-0.087,0.0037,-0.0
-0.088,0.0039,-0.0
-0.089,0.0036,-0.0
-0.089,0.0038,-0.0
-0.09,0.0037,-0.0
-0.091,0.0038,-0.0
-0.091,0.0037,-0.0
-0.092,0.0039,-0.0
-0.093,0.0036,-0.0
-0.094,0.0038,-0.0
-0.094,0.0035,-0.0
-0.095,0.0037,-0.0
-0.096,0.0035,-0.0
-0.096,0.0037,-0.0
-0.097,0.0038,-0.0
-0.098,0.0037,-0.0
-0.098,0.0038,-0.0
-0.099,0.0037,-0.0
-0.1,0.0039,-0.0
-0.101,0.0037,-0.0
-0.101,0.0038,-0.0
-0.102,0.0037,-0.0
-0.103,0.0038,-0.0
-0.103,0.0037,-0.0
-0.104,0.0038,-0.0
-0.105,0.0036,-0.0
-0.105,0.0038,-0.0
-0.106,0.0036,-0.0
-0.107,0.0037,-0.0
-0.108,0.0036,-0.0
-0.108,0.0037,-0.0
-0.109,0.0036,-0.0
-0.11,0.0038,-0.0
-0.11,0.0036,-0.0
-0.111,0.0038,-0.0
-0.112,0.0035,-0.0
-0.112,0.0037,-0.0
-0.113,0.0036,-0.0
-0.114,0.0038,-0.0
-0.114,0.0036,-0.0
-0.115,0.0037,-0.0
-0.116,0.0036,-0.0
-0.116,0.0037,-0.0
-0.117,0.0035,-0.0
-0.118,0.0037,-0.0
-0.119,0.0035,-0.0
-0.119,0.0036,-0.0
-0.12,0.0035,-0.0
-0.121,0.0036,-0.0
-0.121,0.0035,-0.0
-0.122,0.0036,-0.0
-0.123,0.0035,-0.0
-0.123,0.0036,-0.0
-0.124,0.0034,-0.0
-0.125,0.0036,-0.0
-0.125,0.0035,-0.0
-0.126,0.0036,-0.0
-0.127,0.0035,-0.0
-0.127,0.0036,-0.0
-0.128,0.0034,-0.0
-0.129,0.0033,-0.0
-0.129,0.0035,-0.0
-0.13,0.0034,-0.0
-0.13,0.0036,-0.0
-0.131,0.0034,-0.0
-0.132,0.0036,-0.0
-0.133,0.0033,-0.0
-0.133,0.0032,-0.0
-0.134,0.0035,-0.0
-0.134,0.0036,-0.0
-0.135,0.0036,-0.0
-0.136,0.0034,-0.0
-0.136,0.0036,-0.0
-0.137,0.0034,-0.0
-0.137,0.0035,-0.0
-0.139,0.0035,-0.0
-0.139,0.0034,-0.0
-0.14,0.0035,-0.0
-0.141,0.0033,-0.0
-0.141,0.0035,-0.0
-0.142,0.0036,-0.0
-0.143,0.0033,-0.0
-0.143,0.0035,-0.0
-0.144,0.0034,-0.0
-0.144,0.0035,-0.0
-0.145,0.0034,-0.0
-0.146,0.0035,-0.0
-0.146,0.0034,-0.0
-0.147,0.0036,-0.0
-0.148,0.0034,-0.0
-0.148,0.0036,-0.0
-0.149,0.0035,-0.0
-0.149,0.0036,-0.0
-0.15,0.0035,-0.0
-0.151,0.0036,-0.0
-0.152,0.0034,-0.0
-0.152,0.0036,-0.0
-0.153,0.0035,-0.0
-0.154,0.0038,-0.0
-0.154,0.0034,0.1
-0.154,0.0029,0.0
-0.155,0.0024,0.0
-0.156,0.0023,0.0
-0.156,0.002,0.0
-0.156,0.0021,0.0
-0.157,0.0019,0.0
-0.157,0.002,0.0
-0.158,0.0019,0.0
-0.158,0.002,0.0
-0.158,0.0018,0.0
-0.159,0.0019,0.0
-0.159,0.0018,0.0
-0.16,0.0024,-0.1
-0.16,0.0031,-0.0
-0.161,0.0034,-0.0
-0.161,0.0039,-0.0
-0.162,0.0039,-0.0
-0.162,0.0039,-0.0
-0.163,0.0041,-0.0
-0.164,0.0041,-0.0
-0.164,0.0042,-0.0
-0.165,0.004,-0.0
-0.166,0.0042,-0.0
-0.167,0.0041,-0.0
-0.168,0.0046,-0.1
-0.17,0.0063,-0.1
-0.172,0.0094,-0.1
-0.174,0.0134,-0.1
-0.177,0.018,-0.1
-0.181,0.0234,-0.1
-0.185,0.0289,-0.1
-0.192,0.0358,-0.1
-0.198,0.0413,-0.1
-0.205,0.0471,-0.1
-0.214,0.0532,-0.1
-0.224,0.0593,-0.1
-0.235,0.0655,-0.2
-0.247,0.0725,-0.2
-0.26,0.0814,-0.2
-0.276,0.0913,-0.2
-0.292,0.1012,-0.1
-0.31,0.1098,-0.1
-0.328,0.1167,-0.1
-0.349,0.1238,-0.1
-0.372,0.1306,-0.1
-0.395,0.1371,-0.1
-0.423,0.1439,-0.1
-0.446,0.1493,-0.1
-0.475,0.1558,-0.1
-0.498,0.161,-0.2
-0.53,0.1685,-0.2
-0.563,0.1778,-0.2
-0.599,0.1882,-0.2
-0.572,0.1111,-0.2
-0.586,0.1083,-0.1
-0.602,0.1039,-0.1
-0.621,0.1017,-0.1
-0.642,0.0987,-0.1
-0.654,0.0928,-0.1
-0.666,0.0865,-0.1
-0.676,0.0802,-0.1
-0.685,0.0746,-0.2
-0.696,0.07,-0.3
-0.719,0.0704,-0.2
-0.726,0.0671,-0.2
-0.734,0.0641,-0.2
-0.739,0.0623,-0.2
-0.743,0.0606,-0.2
-0.752,0.0607,-0.2
-0.768,0.0616,-0.1
-0.77,0.0577,-0.1
-0.772,0.0528,-0.1
-0.773,0.0475,-0.2
-0.774,0.0431,-0.3
-0.782,0.042,-0.3
-0.796,0.0432,-0.2
-0.793,0.0427,-0.2
-0.79,0.042,-0.2
-0.787,0.0413,-0.2
-0.794,0.0422,-0.2
-0.807,0.0434,-0.1
-0.802,0.04,-0.1
-0.797,0.0357,-0.1
-0.791,0.0305,-0.2
-0.786,0.0265,-0.3
-0.809,0.028,-0.3
-0.803,0.0262,-0.2
-0.794,0.0245,-0.2
-0.786,0.0231,-0.2
-0.777,0.0219,-0.2
-0.768,0.0207,-0.2
-0.791,0.0236,-0.2
-0.78,0.0216,-0.1
-0.768,0.0179,-0.1
-0.757,0.0136,-0.2
-0.745,0.0098,-0.3
-0.732,0.0073,-0.3
-0.755,0.0097,-0.2
-0.741,0.0084,-0.2
-0.728,0.0072,-0.2
-0.716,0.0061,-0.2
0.727,1.5673,-0.2
0.589,1.5586,-0.1
0.405,1.5484,-0.1
0.295,1.5436,-0.1
0.169,1.5382,-0.2
-0.101,1.533,-0.3
-0.236,1.5257,-0.3
-0.351,1.5172,-0.2
-0.472,1.5081,-0.2
-0.585,1.4995,-0.2
-0.748,0.0174,-0.2
-0.762,0.02,-0.1
-0.743,0.0216,-0.1
-0.735,0.0246,-0.1
-0.746,0.031,-0.1
-0.753,0.0336,-0.2
-0.749,0.0258,-0.3
0.733,1.3861,-0.3
0.584,1.3779,-0.2
0.432,1.3691,-0.2
0.32,1.3627,-0.2
0.189,1.3551,-0.2
0.118,1.3468,-0.2
0.254,1.3396,-0.1
0.384,1.3339,-0.1
-0.535,1.9097,-0.1
-0.442,1.9117,-0.2
-0.332,1.9145,-0.3
-0.218,1.9177,-0.3
-0.125,1.9207,-0.2
-0.013,1.9243,-0.2
0.081,1.9274,-0.2
0.185,1.9308,-0.2
0.296,1.9345,-0.2
0.398,1.9376,-0.1
0.495,1.9401,-0.1
0.58,1.942,-0.1
0.667,1.9439,-0.2
0.747,1.9459,-0.3
0.835,1.9485,-0.3
-0.84,0.0037,-0.2
-0.847,0.0031,-0.2
-0.855,0.0024,-0.2
-0.862,0.0015,-0.2
-0.869,0.0006,-0.2
-0.854,0.0025,-0.1
-0.86,0.0003,-0.1
-0.867,0.0023,-0.2
-0.873,0.0042,-0.2
-0.881,0.0052,-0.2
-0.868,0.0026,-0.2
-0.874,0.0024,-0.2
-0.879,0.0021,-0.2
-0.883,0.0025,-0.1
-0.887,0.0049,-0.1
-0.875,0.0054,-0.1
-0.878,0.0099,-0.1
-0.881,0.0137,-0.2
-0.885,0.0171,-0.2
-0.885,0.0202,-0.1
-0.87,0.0204,-0.1
-0.871,0.0257,-0.1
-0.87,0.0306,-0.1
-0.867,0.0358,-0.1
-0.862,0.0418,-0.1
-0.852,0.0452,-0.1
-0.841,0.0496,-0.1
-0.834,0.0545,-0.2
-0.825,0.0593,-0.1
-0.815,0.0641,-0.1
-0.804,0.0692,-0.1
-0.785,0.071,-0.1
-0.772,0.0767,-0.1
-0.757,0.082,-0.1
-0.717,0.0985,-0.0
-0.694,0.105,-0.1
-0.674,0.1126,-0.1
-0.653,0.1156,-0.1
-0.629,0.1093,-0.1
-0.61,0.1044,-0.1
-0.589,0.0974,-0.1
-0.568,0.0925,-0.0
-0.548,0.089,-0.0
-0.529,0.0874,-0.0
-0.511,0.0852,-0.1
-0.493,0.0838,-0.0
-0.476,0.0826,-0.0
-0.457,0.0822,-0.0
-0.442,0.081,-0.1
-0.425,0.08,-0.0
-0.409,0.0792,-0.0
-0.394,0.0782,-0.1
-0.379,0.075,-0.1
-0.364,0.0722,-0.0
-0.347,0.0684,-0.1
-0.327,0.0654,-0.0
-0.314,0.0643,-0.0
-0.302,0.0635,-0.0
-0.292,0.0631,-0.0
-0.28,0.062,-0.1
-0.266,0.0611,-0.0
-0.255,0.0596,-0.1
-0.243,0.0564,-0.1
-0.232,0.053,-0.0
-0.221,0.0513,-0.0
-0.21,0.0498,-0.0
-0.199,0.0494,-0.0
-0.189,0.0487,-0.0
-0.181,0.0479,-0.1
-0.17,0.0465,-0.0
-0.16,0.0461,-0.0
-0.152,0.0449,-0.1
-0.145,0.0424,-0.1
-0.134,0.0389,-0.0
-0.126,0.0375,-0.0
-0.118,0.0364,-0.0
-0.111,0.0359,-0.0
-0.102,0.0352,-0.0
-0.095,0.0353,-0.0
-0.089,0.035,-0.0
-0.082,0.0341,-0.1
-0.075,0.0323,-0.0
-0.068,0.0316,-0.0
-0.061,0.0308,-0.0
-0.055,0.0306,-0.0
-0.048,0.0301,-0.0
-0.042,0.0303,-0.0
-0.036,0.0293,-0.1
-0.029,0.0286,-0.0
-0.024,0.0278,-0.0
-0.018,0.0277,-0.0
-0.013,0.0263,-0.1
-0.007,0.0254,-0.0
-0.002,0.0243,-0.0
0.003,0.0241,-0.0
0.009,0.0234,-0.0
0.014,0.0236,-0.0
0.018,0.0225,-0.1
0.023,0.0217,-0.0
0.027,0.0208,-0.0
0.032,0.0206,-0.0
0.037,0.0199,-0.0
0.041,0.0199,-0.0
0.044,0.019,-0.1
0.048,0.0182,-0.0
0.052,0.0173,-0.0
0.056,0.0173,-0.0
0.059,0.0162,-0.1
0.062,0.0155,-0.0
0.066,0.0145,-0.0
0.069,0.0144,-0.0
0.072,0.014,-0.0
0.075,0.0141,-0.0
0.078,0.0137,-0.0
0.08,0.0132,-0.1
0.082,0.0118,-0.0
0.085,0.0114,-0.0
0.088,0.0106,-0.0
0.09,0.0106,-0.0
0.092,0.0103,-0.0
0.094,0.0104,-0.0
0.097,0.0101,-0.0
0.099,0.0104,-0.0
0.1,0.0094,-0.1
0.102,0.0087,-0.0
0.104,0.0077,-0.0
0.106,0.0077,-0.0
0.108,0.0072,-0.0
0.109,0.0073,-0.0
0.111,0.0069,-0.0
0.112,0.0071,-0.0
0.114,0.0067,-0.0
0.115,0.0069,-0.0
0.116,0.0066,-0.0
0.119,0.0066,-0.0
0.12,0.0069,-0.0
0.121,0.0059,-0.1
0.122,0.0052,-0.0
0.124,0.0043,-0.0
0.125,0.0042,-0.0
0.126,0.0037,-0.0
0.127,0.0038,-0.0
0.128,0.0034,-0.0
0.128,0.0036,-0.0
0.129,0.0032,-0.0
0.13,0.0034,-0.0
0.13,0.0031,-0.0
0.131,0.0032,-0.0
0.132,0.0029,-0.0
0.132,0.0032,-0.0
0.133,0.0029,-0.0
0.133,0.0031,-0.0
0.134,0.0029,-0.0
0.135,0.0032,-0.0
0.136,0.0029,-0.0
0.136,0.0032,-0.0
0.137,0.0029,-0.0
0.137,0.0034,-0.0
0.138,0.0031,-0.0
0.139,0.0033,-0.0
0.139,0.0031,-0.0
0.14,0.0034,-0.0
0.141,0.0031,-0.0
0.141,0.0036,-0.0
0.141,0.0029,-0.1
0.142,0.0023,-0.0
0.143,0.0017,-0.0
0.143,0.0016,-0.0
0.144,0.0012,-0.0
0.144,0.0015,-0.0
0.144,0.0011,-0.0
0.144,0.0013,-0.0
0.145,0.0011,-0.0
0.145,0.0013,-0.0
0.145,0.001,-0.0
0.145,0.0013,-0.0
0.146,0.0011,-0.0
0.146,0.0013,-0.0
0.146,0.001,-0.0
0.146,0.0013,-0.0
0.147,0.001,-0.0
0.147,0.0013,-0.0
0.147,0.001,-0.0
0.147,0.0013,-0.0
0.148,0.001,-0.0
0.148,0.0013,-0.0
0.148,0.0011,-0.0
0.148,0.0014,-0.0
0.148,0.0011,-0.0
0.149,0.0015,-0.0
0.149,0.0013,-0.0
0.149,0.0014,-0.0
0.15,0.0012,-0.0
0.15,0.0015,-0.0
0.149,0.0002,-0.1
0.149,0.0008,-0.0
0.149,0.0018,-0.0
0.149,0.002,-0.0
0.149,0.0026,-0.0
0.148,0.0024,-0.0
0.148,0.0027,-0.0
0.147,0.0025,-0.0
0.147,0.0028,-0.0
0.146,0.0026,-0.0
0.146,0.0029,-0.0
0.145,0.0026,-0.0
0.145,0.0028,-0.0
0.144,0.0026,-0.0
0.144,0.0029,-0.0
0.143,0.0026,-0.0
0.142,0.003,-0.0
0.142,0.0028,-0.0
0.141,0.003,-0.0
0.141,0.0027,-0.0
0.14,0.003,-0.0
0.138,0.0035,-0.1
0.138,0.0049,-0.0
0.137,0.0053,-0.0
0.136,0.006,-0.0
0.135,0.0059,-0.0
0.133,0.0072,-0.1
0.132,0.0082,-0.0
0.13,0.0093,-0.0
0.127,0.0103,-0.1
0.125,0.0119,-0.0
0.122,0.0133,-0.1
0.118,0.0166,-0.1
0.115,0.0196,-0.0
0.112,0.0219,-0.0
0.108,0.0228,-0.0
0.103,0.0239,-0.0
0.098,0.0241,-0.0
0.094,0.0245,-0.0
0.089,0.0244,-0.0
0.077,0.0253,-0.1
0.071,0.0281,-0.1
0.062,0.0326,-0.1
0.056,0.0373,-0.0
0.05,0.0367,-0.0
0.043,0.0355,-0.0
0.037,0.0334,-0.0
0.03,0.032,-0.1
-0.024,0.0299,-0.0
-0.029,0.028,-0.0
-0.034,0.026,-0.1
-0.039,0.0263,-0.1
-0.044,0.0276,-0.1
-0.049,0.029,-0.0
-0.054,0.0284,-0.0
-0.059,0.0272,-0.0
-0.064,0.025,-0.0
-0.069,0.0229,-0.0
-0.074,0.0199,-0.0
-0.037,0.0193,-0.1
-0.043,0.019,-0.1
-0.047,0.0208,-0.1
-0.052,0.0231,-0.1
-0.055,0.0251,-0.0
-0.059,0.0245,-0.0
-0.063,0.0236,-0.0
-0.067,0.0213,-0.0
-0.071,0.0192,-0.0
-0.074,0.0159,-0.0
-0.077,0.0143,-0.1
-0.082,0.0138,-0.1
-0.086,0.0157,-0.1
-0.088,0.0165,-0.0
-0.095,0.0173,-0.0
-0.097,0.0154,-0.0
-0.099,0.0137,-0.0
-0.102,0.011,-0.0
-0.104,0.0094,-0.1
-0.105,0.0075,-0.0
-0.106,0.0064,-0.1
-0.109,0.0065,-0.1
-0.111,0.0084,-0.1
-0.113,0.0108,-0.1
-0.113,0.0129,-0.0
-0.114,0.0124,-0.0
-0.115,0.0114,-0.0
-0.116,0.0086,-0.0
-0.123,0.0074,-0.0
-0.126,0.0057,-0.1
-0.128,0.006,-0.1
-0.13,0.0073,-0.1
-0.132,0.0101,-0.1
-0.132,0.0114,-0.0
-0.132,0.0116,-0.0
-0.133,0.0101,-0.0
-0.133,0.0083,-0.0
-0.134,0.0059,-0.0
-0.135,0.0044,-0.1
-0.137,0.0043,-0.2
-0.138,0.0064,-0.1
-0.139,0.0087,-0.1
-0.138,0.0108,-0.0
-0.149,0.0113,-0.0
-0.15,0.0104,-0.0
-0.151,0.0077,-0.0
-0.151,0.0057,-0.0
-0.152,0.0038,-0.1
-0.151,0.0021,-0.0
