offsetCenter,differenceForward,steeringAngle
-0.151,0.0027,0.0
-0.15,0.0015,0.1
-0.151,0.0007,0.0
-0.151,0.0005,0.0
-0.151,0.0006,0.0
-0.152,0.0014,0.0
-0.151,0.0012,0.0
-0.151,0.0017,0.0
-0.151,0.0015,0.0
-0.151,0.0018,0.0
-0.15,0.0015,0.0
-0.15,0.0018,0.0
-0.149,0.0015,0.0
-0.149,0.0019,0.0
-0.149,0.0016,0.0
-0.148,0.0019,0.0
-0.148,0.0016,0.0
-0.148,0.0019,0.0
-0.147,0.0016,0.0
-0.147,0.0019,0.0
-0.146,0.0016,0.0
-0.146,0.0019,0.0
-0.146,0.0016,0.0
-0.145,0.0019,0.0
-0.145,0.0016,0.0
-0.145,0.0019,0.0
-0.144,0.0017,0.0
-0.144,0.002,0.0
-0.143,0.0018,0.0
-0.143,0.0021,0.0
-0.143,0.0017,0.0
-0.142,0.0021,0.0
-0.142,0.0016,0.0
-0.141,0.0018,0.0
-0.141,0.0016,0.0
-0.141,0.0019,0.0
-0.14,0.0015,0.0
-0.14,0.0018,0.0
-0.139,0.0015,0.0
-0.139,0.0019,0.0
-0.139,0.0016,0.0
-0.138,0.0019,0.0
-0.138,0.0016,0.0
-0.138,0.0019,0.0
-0.137,0.0014,0.0
-0.137,0.0016,0.0
-0.136,0.0013,0.0
-0.136,0.0016,0.0
-0.136,0.0013,0.0
-0.136,0.0015,0.0
-0.135,0.0015,0.0
-0.135,0.0013,0.0
-0.135,0.0015,0.0
-0.134,0.0012,0.0
-0.134,0.0015,0.0
-0.134,0.0012,0.0
-0.114,1.7621,0.0
-0.105,1.7664,0.0
-0.133,0.0014,0.0
-0.133,0.0012,0.0
-0.132,0.0014,0.0
-0.132,0.0011,0.0
-0.132,0.0014,0.0
-0.131,0.0011,0.0
-0.131,0.0015,0.0
-0.131,0.0012,0.0
-0.131,0.0015,0.0
-0.13,0.0012,0.0
-0.13,0.0015,0.0
-0.13,0.0011,0.0
-0.13,0.0014,0.0
-0.129,0.0011,0.0
-0.129,0.0014,0.0
-0.129,0.0012,0.0
-0.129,0.0015,0.0
-0.058,1.7984,0.0
-0.128,0.0016,0.0
-0.128,0.0015,0.0
-0.127,0.0013,0.0
-0.127,0.0016,0.0
-0.127,0.0013,0.0
-0.126,0.0017,0.0
-0.126,0.0014,0.0
-0.126,0.0017,0.0
-0.125,0.0015,0.0
0.118,1.7913,0.0
0.149,1.7259,0.0
-0.095,1.7229,0.0
-0.124,0.0015,0.0
-0.124,0.0019,0.0
-0.123,0.0016,0.0
-0.123,0.0019,0.0
-0.122,0.0016,0.0
-0.122,0.0019,0.0
-0.122,0.0016,0.0
-0.122,0.0019,0.0
-0.121,0.0015,0.0
-0.121,0.0018,0.0
-0.12,0.0015,0.0
-0.12,0.0018,0.0
-0.12,0.0014,0.0
-0.119,0.0017,0.0
-0.119,0.0014,0.0
-0.119,0.0017,0.0
-0.118,0.0014,0.0
-0.118,0.0017,0.0
-0.118,0.0014,0.0
-0.117,0.0017,0.0
-0.117,0.0015,0.0
-0.117,0.0018,0.0
-0.116,0.0015,0.0
-0.116,0.0018,0.0
-0.116,0.0015,0.0
-0.115,0.0017,0.0
-0.115,0.0014,0.0
-0.115,0.0017,0.0
-0.114,0.0013,0.0
-0.114,0.0015,0.0
-0.114,0.0013,0.0
-0.113,0.0015,0.0
-0.113,0.0011,0.0
-0.113,0.0014,0.0
-0.112,0.0011,0.0
-0.112,0.0016,0.0
-0.112,0.0013,0.0
-0.112,0.0016,0.0
-0.111,0.0013,0.0
-0.111,0.0017,0.0
-0.111,0.0014,0.0
-0.111,0.0019,0.0
-0.11,0.0016,0.0
-0.11,0.0018,0.0
-0.109,0.0015,0.0
-0.109,0.0019,0.0
-0.049,0.814,0.0
-0.108,0.0019,0.0
-0.108,0.0015,0.0
-0.108,0.0019,0.0
-0.107,0.0015,0.0
-0.107,0.0018,0.0
-0.106,0.0015,0.0
-0.106,0.0019,0.0
-0.106,0.0016,0.0
-0.105,0.002,0.0
-0.105,0.0016,0.0
-0.105,0.002,0.0
-0.104,0.0016,0.0
-0.104,0.002,0.0
-0.103,0.0017,0.0
-0.103,0.002,0.0
-0.102,0.0017,0.0
-0.102,0.002,0.0
-0.102,0.0016,0.0
-0.101,0.0019,0.0
-0.101,0.0015,0.0
-0.101,0.0019,0.0
-0.1,0.0015,0.0
-0.1,0.0019,0.0
-0.099,0.0016,0.0
-0.099,0.0019,0.0
-0.098,0.0014,0.0
-0.098,0.0018,0.0
-0.098,0.0015,0.0
-0.098,0.0018,0.0
-0.097,0.0015,0.0
-0.097,0.0018,0.0
-0.096,0.0018,0.0
-0.096,0.0016,0.0
-0.096,0.002,0.0
-0.095,0.0015,0.0
-0.095,0.0016,0.0
-0.094,0.0019,0.0
-0.094,0.0016,0.0
-0.094,0.0018,0.0
-0.093,0.0015,0.0
-0.093,0.002,0.0
-0.092,0.0015,0.0
-0.092,0.0015,0.0
-0.091,0.0019,0.0
-0.091,0.0015,0.0
-0.091,0.0019,0.0
-0.09,0.0016,0.0
-0.09,0.0019,0.0
-0.089,0.0015,0.0
-0.089,0.0018,0.0
-0.089,0.0015,0.0
-0.088,0.0018,0.0
-0.088,0.0015,0.0
-0.088,0.0018,0.0
-0.087,0.0015,0.0
-0.087,0.0018,0.0
-0.087,0.0014,0.0
-0.086,0.0017,0.0
-0.086,0.0014,0.0
-0.086,0.0017,0.0
-0.085,0.0014,0.0
-0.085,0.0019,0.0
-0.085,0.0017,0.0
-0.084,0.0019,0.0
-0.084,0.0016,0.0
-0.084,0.0019,0.0
-0.083,0.0016,0.0
-0.083,0.002,0.0
-0.082,0.0016,0.0
-0.082,0.002,0.0
-0.082,0.0016,0.0
-0.081,0.002,0.0
-0.081,0.0017,0.0
-0.08,0.0017,0.0
-0.08,0.0019,0.0
-0.08,0.0017,0.0
-0.079,0.0021,0.0
-0.079,0.0017,0.0
-0.079,0.002,0.0
-0.078,0.0017,0.0
-0.078,0.0021,0.0
-0.077,0.0018,0.0
-0.077,0.0021,0.0
-0.076,0.0018,0.0
-0.076,0.0021,0.0
-0.076,0.0018,0.0
-0.075,0.0021,0.0
-0.075,0.0018,0.0
-0.075,0.0021,0.0
-0.074,0.0018,0.0
-0.074,0.0021,0.0
-0.073,0.0018,0.0
-0.073,0.0021,0.0
-0.072,0.0017,0.0
-0.072,0.0021,0.0
-0.072,0.0018,0.0
-0.071,0.002,0.0
-0.071,0.0018,0.0
-0.071,0.0022,0.0
-0.07,0.0018,0.0
-0.07,0.0021,0.0
-0.069,0.0018,0.0
-0.069,0.0021,0.0
-0.068,0.0018,0.0
-0.068,0.0021,0.0
-0.068,0.0018,0.0
-0.067,0.0022,0.0
-0.067,0.0018,0.0
-0.066,0.0023,0.0
-0.066,0.0021,0.0
-0.066,0.0023,0.0
-0.065,0.0023,0.0
-0.064,0.0022,0.0
-0.064,0.0024,0.0
-0.063,0.0021,0.0
-0.063,0.0022,0.0
-0.062,0.0019,0.0
-0.062,0.0023,0.0
-0.062,0.0019,0.0
-0.061,0.0022,0.0
-0.061,0.002,0.0
-0.06,0.0022,0.0
-0.06,0.0017,0.0
-0.059,0.0022,0.0
-0.059,0.0018,0.0
-0.059,0.0021,0.0
-0.058,0.0019,0.0
-0.058,0.0022,0.0
-0.057,0.0017,0.0
-0.057,0.002,0.0
-0.056,0.0016,0.0
-0.056,0.0018,0.0
-0.055,0.0014,0.0
-0.055,0.0017,0.0
-0.055,0.0013,0.0
-0.055,0.0018,0.0
-0.054,0.0014,0.0
-0.054,0.0018,0.0
-0.053,0.0015,0.0
-0.053,0.0017,0.0
-0.053,0.0014,0.0
-0.053,0.0018,0.0
-0.051,0.0015,0.0
-0.051,0.0018,0.0
-0.051,0.0017,0.0
-0.051,0.0018,0.0
-0.05,0.0015,0.0
-0.05,0.0019,0.0
-0.049,0.0015,0.0
-0.049,0.0019,0.0
-0.049,0.0019,0.0
-0.048,0.0016,0.0
-0.048,0.0018,0.0
-0.048,0.0016,0.0
-0.047,0.002,0.0
-0.047,0.002,0.0
-0.046,0.0016,0.0
-0.046,0.0018,0.0
-0.046,0.0016,0.0
-0.046,0.0017,0.0
-0.045,0.0016,0.0
-0.045,0.0018,0.0
-0.044,0.0016,0.0
-0.044,0.0018,0.0
-0.044,0.0016,0.0
-0.044,0.0019,0.0
-0.043,0.0018,0.0
-0.043,0.0019,0.0
-0.042,0.0017,0.0
-0.042,0.002,0.0
-0.042,0.0018,0.0
-0.042,0.002,0.0
-0.041,0.0018,0.0
-0.041,0.0019,0.0
-0.04,0.0018,0.0
-0.04,0.002,0.0
-0.04,0.0017,0.0
-0.039,0.0019,0.0
-0.039,0.0018,0.0
-0.039,0.0019,0.0
-0.038,0.0018,0.0
-0.038,0.0019,0.0
-0.038,0.0018,0.0
-0.037,0.002,0.0
-0.037,0.0018,0.0
-0.037,0.0019,0.0
-0.036,0.0016,0.0
-0.036,0.0019,0.0
-0.035,0.0016,0.0
-0.035,0.0018,0.0
-0.035,0.0016,0.0
-0.034,0.0017,0.0
-0.034,0.0016,0.0
-0.034,0.0018,0.0
-0.033,0.0015,0.0
-0.033,0.002,0.0
-0.033,0.002,0.0
-0.033,0.0018,0.0
-0.032,0.0017,0.0
-0.032,0.002,0.0
-0.031,0.0017,0.0
-0.031,0.0019,0.0
-0.031,0.0017,0.0
-0.031,0.0019,0.0
-0.03,0.0017,0.0
-0.03,0.002,0.0
-0.029,0.0019,0.0
-0.029,0.002,0.0
-0.029,0.0019,0.0
-0.028,0.002,0.0
-0.028,0.0018,0.0
-0.028,0.002,0.0
-0.027,0.0018,0.0
-0.027,0.0019,0.0
-0.026,0.0017,0.0
-0.026,0.0021,0.0
-0.026,0.0019,0.0
-0.026,0.002,0.0
-0.025,0.0021,0.0
-0.025,0.0019,0.0
-0.025,0.0021,0.0
-0.024,0.0019,0.0
-0.024,0.002,0.0
-0.023,0.0018,0.0
-0.023,0.002,0.0
-0.023,0.0019,0.0
-0.022,0.0021,0.0
-0.022,0.0019,0.0
-0.022,0.0022,0.0
-0.021,0.002,0.0
-0.021,0.0022,0.0
-0.02,0.002,0.0
-0.02,0.0022,0.0
-0.02,0.002,0.0
-0.019,0.0021,0.0
-0.019,0.002,0.0
-0.019,0.0022,0.0
-0.018,0.002,0.0
-0.018,0.0023,0.0
-0.017,0.0022,0.0
-0.017,0.0023,0.0
-0.017,0.0024,0.0
-0.016,0.0025,0.0
-0.015,0.0023,0.0
-0.015,0.0025,0.0
-0.014,0.0023,0.0
-0.014,0.0024,0.0
-0.013,0.0023,0.0
-0.013,0.0025,0.0
-0.013,0.0023,0.0
-0.012,0.0025,0.0
-0.011,0.0023,0.0
-0.01,0.0024,0.0
-0.01,0.0022,0.0
-0.01,0.0022,0.0
-0.01,0.0021,0.0
-0.009,0.0021,0.0
-0.009,0.0021,0.0
-0.009,0.0021,0.0
-0.008,0.002,0.0
-0.008,0.002,0.0
-0.008,0.002,0.0
-0.007,0.002,0.0
-0.006,0.0027,0.1
-0.006,0.0036,0.0
-0.005,0.0042,0.0
-0.005,0.0046,0.0
-0.004,0.0048,0.0
-0.003,0.005,0.0
-0.002,0.005,0.0
-0.001,0.005,0.0
-0.0,0.005,0.0
0.002,0.0057,0.1
0.005,0.0084,0.2
0.007,0.0119,0.1
0.009,0.0163,0.1
0.012,0.021,0.1
0.015,0.0256,0.0
0.018,0.0283,0.0
0.023,0.0299,0.0
0.028,0.031,0.0
0.034,0.0316,0.0
0.042,0.033,0.1
0.051,0.0359,0.1
0.058,0.0398,0.1
0.066,0.0444,0.1
0.073,0.0485,0.1
0.081,0.0533,0.0
0.089,0.0527,0.0
0.098,0.0504,0.0
0.108,0.0475,0.0
0.117,0.0442,0.0
0.125,0.0415,0.1
0.135,0.04,0.1
0.143,0.04,0.1
-0.155,0.0407,0.1
0.153,0.038,0.1
0.159,0.0387,0.0
0.166,0.0384,0.1
0.173,0.0371,0.0
0.181,0.0356,0.1
0.188,0.0335,0.0
0.196,0.0316,0.1
0.204,0.0305,0.1
0.211,0.0308,0.1
0.22,0.0319,0.1
0.21,0.0285,0.1
0.216,0.0305,0.1
0.223,0.0312,0.0
0.229,0.0305,0.0
0.236,0.0283,0.0
0.242,0.0262,0.1
0.25,0.0252,0.1
0.258,0.0252,0.1
0.265,0.0262,0.1
0.272,0.0276,0.1
0.254,0.0245,0.1
0.259,0.0256,0.0
0.265,0.0246,0.0
0.271,0.0228,0.0
0.277,0.0201,0.0
0.284,0.0177,0.1
0.292,0.0163,0.1
0.3,0.0167,0.1
0.306,0.0175,0.1
0.278,0.0143,0.1
0.283,0.0158,0.1
0.289,0.0176,0.1
0.296,0.0199,0.1
0.302,0.0209,0.0
0.308,0.0202,0.0
0.315,0.0186,0.1
0.324,0.0183,0.1
0.331,0.0187,0.1
0.339,0.0199,0.1
0.304,0.0167,0.1
0.31,0.0183,0.1
0.316,0.0194,0.0
0.323,0.0183,0.0
0.33,0.0164,0.0
0.337,0.0143,0.1
0.346,0.0134,0.1
0.361,0.0147,0.1
0.367,0.0159,0.1
0.324,0.0127,0.1
0.331,0.0149,0.1
0.337,0.0159,0.0
0.344,0.0152,0.0
0.351,0.013,0.0
0.358,0.0111,0.1
0.367,0.01,0.1
0.374,0.0103,0.1
0.382,0.0111,0.1
0.33,0.0078,0.1
0.338,0.0096,0.1
0.345,0.0116,0.1
0.351,0.0127,0.0
0.357,0.0122,0.0
0.364,0.0104,0.0
0.372,0.0085,0.1
0.38,0.0075,0.1
0.389,0.0078,0.1
0.397,0.0088,0.1
0.339,0.0058,0.1
0.346,0.0074,0.1
0.354,0.0095,0.1
0.36,0.0106,0.0
0.367,0.0097,0.0
0.375,0.0084,0.1
0.384,0.008,0.1
0.391,0.0085,0.1
0.4,0.0094,0.1
0.409,0.0111,0.1
0.343,0.0081,0.1
0.352,0.0102,0.1
0.36,0.0111,0.0
0.368,0.0104,0.0
0.374,0.0089,0.0
0.383,0.007,0.1
0.393,0.006,0.1
0.403,0.0062,0.1
0.412,0.0073,0.1
0.421,0.0087,0.1
0.347,0.0059,0.1
0.356,0.0078,0.1
0.364,0.009,0.0
0.371,0.0085,0.0
0.38,0.0064,0.0
0.389,0.0047,0.1
0.398,0.0036,0.1
0.408,0.0038,0.1
0.418,0.0047,0.1
0.427,0.0063,0.1
0.346,0.0032,0.1
0.355,0.0052,0.1
0.363,0.0063,0.0
0.371,0.0057,0.0
0.38,0.0038,0.0
0.389,0.0019,0.1
0.4,0.0009,0.1
0.411,0.0013,0.1
0.419,0.0022,0.1
0.331,0.0013,0.1
0.34,0.0007,0.1
0.349,0.0025,0.1
0.359,0.0046,0.1
0.368,0.0056,0.0
0.378,0.0049,0.0
0.389,0.0033,0.1
0.4,0.0028,0.1
0.41,0.0032,0.1
0.419,0.004,0.1
0.323,0.0008,0.1
0.335,0.0027,0.1
0.345,0.0046,0.1
0.356,0.0054,0.0
0.366,0.0046,0.0
0.377,0.0031,0.1
0.388,0.0026,0.1
0.399,0.0029,0.1
0.41,0.004,0.1
0.421,0.0055,0.1
0.32,0.0028,0.1
0.331,0.0047,0.1
0.343,0.0071,0.1
0.355,0.0082,0.0
0.366,0.0082,0.1
0.377,0.0084,0.1
0.387,0.0091,0.1
0.4,0.0101,0.1
0.413,0.0119,0.1
0.427,0.0138,0.1
0.32,0.0112,0.1
0.334,0.0134,0.1
0.347,0.0158,0.1
0.361,0.0169,0.0
0.374,0.017,0.1
0.388,0.0171,0.1
0.402,0.0178,0.1
0.415,0.0193,0.1
0.429,0.0208,0.1
0.319,0.0183,0.1
0.351,0.0229,0.1
0.365,0.024,0.0
0.379,0.024,0.1
0.394,0.0244,0.1
0.409,0.0251,0.1
0.426,0.0267,0.1
0.444,0.0277,0.1
0.466,0.0285,0.1
0.346,0.0221,0.1
0.368,0.0234,0.1
0.386,0.0233,0.0
0.405,0.0222,0.1
0.423,0.0215,0.1
0.444,0.021,0.1
0.463,0.0213,0.1
0.485,0.0217,0.1
0.51,0.0228,0.1
0.346,0.0147,0.1
0.367,0.0159,0.1
-0.388,0.0167,0.1
-0.407,0.018,0.2
-0.429,0.0199,0.1
-0.448,0.0211,0.1
-0.469,0.0225,0.1
-0.497,0.0239,0.1
-0.523,0.0255,0.1
-0.354,0.0178,0.1
-0.375,0.019,0.1
-0.392,0.0192,0.0
-0.41,0.0185,0.1
-0.432,0.0177,0.1
-0.455,0.0178,0.1
-0.478,0.018,0.1
-0.501,0.0188,0.1
-0.523,0.0195,0.1
0.389,0.012,0.1
0.373,0.0128,0.1
-0.387,0.014,0.1
-0.408,0.0153,0.2
-0.431,0.0171,0.1
-0.451,0.0185,0.1
-0.476,0.0201,0.1
-0.498,0.0213,0.1
-0.523,0.0227,0.1
0.424,0.015,0.1
0.409,0.0163,0.1
0.393,0.0161,0.0
-0.399,0.0148,0.1
-0.425,0.0136,0.1
-0.449,0.0134,0.1
-0.474,0.0135,0.1
-0.498,0.0142,0.1
-0.521,0.0148,0.1
0.45,0.007,0.1
0.436,0.0078,0.1
0.422,0.009,0.1
0.409,0.0104,0.2
-0.411,0.0123,0.1
-0.436,0.0138,0.1
-0.46,0.0153,0.1
-0.488,0.0165,0.1
0.485,0.0091,0.1
0.472,0.0101,0.1
0.459,0.0114,0.1
0.449,0.0116,0.0
0.437,0.0108,0.1
0.424,0.0108,0.1
-0.425,0.0109,0.1
-0.452,0.0118,0.1
-0.482,0.0124,0.1
0.504,0.0046,0.1
0.491,0.0055,0.1
0.481,0.0056,0.0
0.47,0.0051,0.1
0.459,0.0046,0.1
0.447,0.0049,0.1
0.435,0.0052,0.1
-0.435,0.0061,0.1
-0.46,0.0068,0.1
0.516,0.0009,0.1
0.504,0.0,0.1
0.493,0.0011,0.1
0.483,0.0024,0.2
0.474,0.0038,0.1
0.462,0.0058,0.1
0.452,0.0069,0.1
0.443,0.0083,0.1
-0.445,0.0095,0.1
0.521,0.0024,0.1
0.512,0.0033,0.1
0.504,0.0042,0.1
0.496,0.0055,0.2
0.487,0.0074,0.1
0.478,0.0087,0.1
0.47,0.0103,0.1
0.463,0.0114,0.1
0.541,0.004,0.1
0.533,0.005,0.1
0.525,0.0063,0.1
0.516,0.006,0.0
0.502,0.0038,0.1
0.496,0.0033,0.1
0.489,0.0036,0.1
0.482,0.004,0.1
0.546,0.004,0.1
0.538,0.0033,0.1
0.53,0.0021,0.1
0.523,0.0004,0.2
0.515,0.0018,0.1
0.509,0.0034,0.1
0.504,0.0046,0.1
0.498,0.0059,0.1
0.493,0.0072,0.1
0.544,0.0003,0.1
0.538,0.0008,0.1
0.532,0.0023,0.1
0.527,0.0032,0.1
0.522,0.0048,0.2
0.519,0.0064,0.1
0.515,0.0078,0.1
0.511,0.0094,0.1
0.55,0.0017,0.1
0.545,0.0034,0.1
0.539,0.0027,0.0
0.534,0.0008,0.0
0.53,0.0023,0.0
0.526,0.0058,0.0
0.522,0.0096,0.1
0.518,0.0121,0.1
0.513,0.0132,0.1
0.534,0.0225,0.1
0.526,0.0218,0.1
0.518,0.0228,0.0
0.51,0.0249,0.0
0.503,0.0278,0.0
0.494,0.0326,0.0
0.486,0.0365,0.0
0.479,0.0406,0.1
0.47,0.0433,0.1
0.471,0.0535,0.1
0.459,0.0536,0.1
0.446,0.0549,0.0
0.432,0.0575,0.0
0.42,0.0613,0.0
0.409,0.0652,0.0
0.396,0.0692,0.0
0.383,0.0736,0.1
0.368,0.0747,0.0
0.353,0.0736,0.1
0.339,0.0702,0.1
0.325,0.0673,0.0
0.31,0.0651,0.0
0.298,0.0636,0.1
0.288,0.0626,0.0
0.276,0.061,0.1
0.264,0.0598,0.0
0.251,0.0587,0.0
0.238,0.0585,0.0
0.227,0.0572,0.1
0.218,0.0549,0.1
0.209,0.0508,0.1
0.2,0.0475,0.0
0.189,0.0452,0.0
0.18,0.0435,0.0
0.171,0.0428,0.0
0.162,0.042,0.0
0.154,0.0419,0.0
0.146,0.0414,0.0
0.138,0.0408,0.1
0.13,0.0397,0.0
0.122,0.0393,0.0
0.115,0.038,0.1
0.107,0.0371,0.0
0.099,0.036,0.0
0.092,0.0358,0.0
0.085,0.0353,0.0
0.079,0.0347,0.1
0.073,0.0341,0.0
0.066,0.0326,0.1
0.062,0.0299,0.1
0.055,0.0266,0.0
0.048,0.0249,0.0
0.043,0.0235,0.0
0.038,0.0231,0.0
0.033,0.0224,0.0
0.029,0.0224,0.0
0.024,0.0221,0.0
0.02,0.0222,0.0
0.016,0.022,0.0
0.012,0.0222,0.0
0.007,0.022,0.0
0.003,0.0222,0.0
-0.001,0.0219,0.0
-0.006,0.0222,0.0
-0.01,0.022,0.0
-0.015,0.0223,0.0
-0.018,0.0214,0.1
-0.022,0.0208,0.0
-0.027,0.02,0.0
-0.031,0.02,0.0
