offsetCenter,differenceForward,steeringAngle
0.476,0.0067,0.1
0.472,0.0061,0.1
0.467,0.0048,0.1
0.485,0.0127,0.0
0.479,0.0145,0.0
0.472,0.0182,0.0
0.465,0.0223,0.0
0.459,0.0265,0.1
0.452,0.0284,0.1
0.446,0.0293,0.1
0.438,0.0288,0.1
0.441,0.0369,0.0
0.429,0.0391,0.0
0.417,0.0439,0.0
0.408,0.0475,0.0
0.397,0.0523,0.0
0.386,0.0561,0.1
0.375,0.0588,0.1
0.362,0.0607,0.0
0.348,0.0712,0.0
0.328,0.0761,0.0
0.312,0.0754,0.0
0.295,0.0729,0.1
0.278,0.071,0.0
0.262,0.0691,0.0
0.25,0.0678,0.1
0.241,0.0653,0.1
0.228,0.0602,0.1
0.214,0.056,0.0
0.2,0.0525,0.0
0.19,0.0509,0.0
0.179,0.0493,0.0
0.169,0.0485,0.0
0.159,0.0474,0.0
0.149,0.0469,0.0
0.14,0.0452,0.1
0.132,0.0416,0.1
0.124,0.0378,0.0
0.115,0.0355,0.0
0.107,0.0335,0.0
0.1,0.0325,0.0
0.093,0.0312,0.0
0.087,0.0306,0.0
0.081,0.0297,0.0
0.075,0.0293,0.0
-0.075,0.0284,0.0
-0.078,0.0281,0.0
-0.082,0.0272,0.0
-0.085,0.0268,0.0
-0.088,0.0252,0.1
-0.09,0.0238,0.0
-0.093,0.0218,0.1
-0.096,0.0202,0.0
-0.096,0.019,0.0
-0.096,0.0189,0.0
-0.096,0.0183,0.0
-0.094,0.0189,0.0
-0.09,0.0188,0.1
-0.087,0.0177,0.0
-0.085,0.0178,0.0
-0.083,0.0167,0.1
-0.081,0.016,0.0
-0.078,0.0153,0.0
-0.076,0.0154,0.0
-0.074,0.0153,0.0
-0.072,0.0158,0.0
-0.07,0.0159,0.0
-0.067,0.0166,0.0
-0.065,0.0162,0.1
-0.063,0.016,0.0
-0.061,0.0156,0.0
-0.059,0.016,0.0
-0.057,0.0151,0.1
-0.054,0.0145,0.0
-0.052,0.0137,0.0
-0.052,0.014,0.0
-0.055,0.0139,0.0
-0.058,0.0145,0.0
-0.061,0.0146,0.0
-0.064,0.0152,0.0
-0.066,0.0141,0.1
-0.069,0.0133,0.0
-0.072,0.0125,0.0
-0.075,0.0124,0.0
-0.077,0.012,0.0
-0.079,0.0121,0.0
-0.082,0.0116,0.0
-0.084,0.0118,0.0
-0.087,0.0115,0.0
-0.089,0.0118,0.0
-0.092,0.0116,0.0
-0.094,0.0119,0.0
-0.096,0.011,0.1
-0.098,0.0103,0.0
-0.101,0.0095,0.0
-0.103,0.0095,0.0
-0.105,0.0091,0.0
-0.106,0.0092,0.0
-0.109,0.0087,0.0
-0.11,0.0089,0.0
-0.112,0.0086,0.0
-0.114,0.009,0.0
-0.116,0.0087,0.0
-0.118,0.0089,0.0
-0.12,0.0087,0.0
-0.121,0.009,0.0
-0.122,0.0083,0.1
-0.124,0.0077,0.0
-0.126,0.007,0.0
-0.128,0.007,0.0
-0.129,0.0065,0.0
-0.131,0.0067,0.0
-0.132,0.0063,0.0
-0.133,0.0066,0.0
-0.135,0.0062,0.0
-0.136,0.0065,0.0
-0.138,0.0062,0.0
-0.139,0.0065,0.0
-0.139,0.0054,0.1
-0.141,0.0046,0.0
-0.142,0.0037,0.0
-0.143,0.0036,0.0
-0.144,0.003,0.0
-0.144,0.0031,0.0
-0.145,0.0028,0.0
-0.146,0.003,0.0
-0.146,0.0027,0.0
-0.147,0.003,0.0
-0.148,0.0026,0.0
-0.148,0.0029,0.0
-0.149,0.0026,0.0
-0.149,0.0029,0.0
-0.15,0.0025,0.0
-0.15,0.0029,0.0
-0.151,0.0025,0.0
-0.151,0.0029,0.0
-0.152,0.0026,0.0
-0.153,0.0029,0.0
-0.153,0.0025,0.0
-0.154,0.0029,0.0
-0.154,0.0017,0.1
-0.154,0.0009,0.0
-0.155,0.0,0.0
-0.155,0.0001,0.0
-0.155,0.0006,0.0
-0.155,0.0004,0.0
-0.155,0.0009,0.0
-0.154,0.0006,0.0
-0.154,0.0011,0.0
-0.154,0.0009,0.0
-0.154,0.0011,0.0
-0.154,0.0008,0.0
-0.154,0.0012,0.0
-0.153,0.0008,0.0
-0.153,0.0012,0.0
-0.153,0.0009,0.0
-0.153,0.0013,0.0
-0.152,0.0014,0.0
-0.152,0.001,0.0
-0.152,0.0014,0.0
-0.151,0.0011,0.0
-0.151,0.0014,0.0
-0.151,0.0011,0.0
-0.151,0.0015,0.0
-0.15,0.0012,0.0
-0.15,0.0014,0.0
-0.15,0.0012,0.0
-0.15,0.0015,0.0
-0.149,0.0013,0.0
-0.149,0.0016,0.0
-0.149,0.0012,0.0
-0.148,0.0015,0.0
-0.148,0.0012,0.0
-0.148,0.0015,0.0
-0.147,0.0012,0.0
-0.147,0.0015,0.0
-0.147,0.0012,0.0
-0.147,0.0015,0.0
-0.146,0.0012,0.0
-0.146,0.0015,0.0
-0.146,0.0014,0.0
-0.145,0.0013,0.0
-0.145,0.0015,0.0
-0.145,0.0012,0.0
-0.145,0.0015,0.0
-0.144,0.0012,0.0
-0.144,0.0016,0.0
-0.144,0.0014,0.0
-0.144,0.0016,0.0
-0.143,0.0013,0.0
-0.143,0.0016,0.0
-0.142,0.0013,0.0
-0.142,0.0016,0.0
-0.142,0.0013,0.0
-0.142,0.0016,0.0
-0.141,0.0011,0.0
-0.141,0.0014,0.0
-0.141,0.0012,0.0
-0.14,0.0014,0.0
-0.14,0.0011,0.0
-0.14,0.0015,0.0
-0.139,0.0013,0.0
-0.139,0.0015,0.0
-0.112,1.7625,0.0
-0.094,1.7661,0.0
-0.138,0.0011,0.0
-0.138,0.0013,0.0
-0.138,0.0012,0.0
-0.138,0.0015,0.0
-0.137,0.0012,0.0
-0.137,0.0015,0.0
-0.137,0.0012,0.0
-0.136,0.0015,0.0
-0.136,0.0012,0.0
-0.136,0.0015,0.0
-0.135,0.0012,0.0
-0.135,0.0015,0.0
-0.135,0.0012,0.0
-0.135,0.0015,0.0
-0.134,0.0012,0.0
-0.134,0.0016,0.0
-0.134,0.0013,0.0
-0.045,1.7989,0.0
-0.132,1.8028,0.0
-0.133,0.0016,0.0
-0.133,0.0014,0.0
-0.132,0.0018,0.0
-0.132,0.0015,0.0
-0.132,0.0018,0.0
-0.131,0.0016,0.0
-0.131,0.002,0.0
-0.131,0.0017,0.0
-0.13,0.0019,0.0
0.106,1.7909,0.0
0.143,1.7261,0.0
-0.117,1.7225,0.0
-0.129,0.0017,0.0
-0.128,0.0013,0.0
-0.128,0.0015,0.0
-0.128,0.0013,0.0
-0.127,0.0016,0.0
-0.127,0.0012,0.0
-0.127,0.0013,0.0
-0.127,0.0014,0.0
-0.126,0.0013,0.0
-0.126,0.0016,0.0
-0.126,0.0013,0.0
-0.125,0.0015,0.0
-0.125,0.0012,0.0
-0.125,0.0015,0.0
-0.124,0.0012,0.0
-0.124,0.0015,0.0
-0.124,0.0012,0.0
-0.124,0.0015,0.0
-0.123,0.0012,0.0
-0.123,0.0015,0.0
-0.123,0.0012,0.0
-0.122,0.0012,0.0
-0.122,0.0014,0.0
-0.122,0.0011,0.0
-0.121,0.0014,0.0
-0.121,0.0011,0.0
-0.121,0.0014,0.0
-0.12,0.0011,0.0
-0.12,0.0014,0.0
-0.12,0.0011,0.0
-0.12,0.0015,0.0
-0.119,0.0012,0.0
-0.119,0.0015,0.0
-0.119,0.0012,0.0
-0.119,0.0015,0.0
-0.118,0.0012,0.0
-0.118,0.0015,0.0
-0.118,0.0012,0.0
-0.118,0.0015,0.0
-0.117,0.0012,0.0
-0.117,0.0016,0.0
-0.117,0.0012,0.0
-0.116,0.0017,0.0
-0.116,0.0014,0.0
-0.116,0.0017,0.0
-0.063,0.8146,0.0
-0.115,0.0017,0.0
-0.115,0.0014,0.0
-0.115,0.0018,0.0
-0.114,0.0015,0.0
-0.114,0.0018,0.0
-0.113,0.0014,0.0
-0.113,0.0018,0.0
-0.113,0.0015,0.0
-0.112,0.0018,0.0
-0.112,0.0014,0.0
-0.112,0.0018,0.0
-0.111,0.0015,0.0
-0.111,0.0019,0.0
-0.11,0.0015,0.0
-0.11,0.0019,0.0
-0.11,0.0015,0.0
-0.109,0.0019,0.0
-0.109,0.0015,0.0
-0.109,0.0019,0.0
-0.108,0.0015,0.0
-0.108,0.0019,0.0
-0.107,0.0015,0.0
-0.107,0.0019,0.0
-0.107,0.0015,0.0
-0.106,0.0019,0.0
-0.106,0.0016,0.0
-0.106,0.002,0.0
-0.105,0.0016,0.0
-0.105,0.0021,0.0
-0.104,0.0016,0.0
-0.104,0.0019,0.0
-0.103,0.0016,0.0
-0.103,0.0019,0.0
-0.103,0.0015,0.0
-0.102,0.0018,0.0
-0.102,0.0014,0.0
-0.102,0.0018,0.0
-0.101,0.0016,0.0
-0.101,0.0019,0.0
-0.101,0.0019,0.0
-0.1,0.0017,0.0
-0.1,0.0019,0.0
-0.099,0.0019,0.0
-0.099,0.0017,0.0
-0.099,0.002,0.0
-0.098,0.0016,0.0
-0.098,0.0019,0.0
-0.097,0.0014,0.0
-0.097,0.0017,0.0
-0.097,0.0015,0.0
-0.096,0.0018,0.0
-0.096,0.0014,0.0
-0.096,0.0018,0.0
-0.095,0.0015,0.0
-0.095,0.0018,0.0
-0.094,0.0014,0.0
-0.094,0.0016,0.0
-0.094,0.0014,0.0
-0.094,0.0016,0.0
-0.093,0.0012,0.0
-0.093,0.0016,0.0
-0.092,0.0013,0.0
-0.092,0.0016,0.0
-0.092,0.0013,0.0
-0.092,0.0015,0.0
-0.091,0.0012,0.0
-0.091,0.0015,0.0
-0.091,0.0012,0.0
-0.09,0.0015,0.0
-0.09,0.0012,0.0
-0.09,0.0016,0.0
-0.089,0.0012,0.0
-0.089,0.0016,0.0
-0.089,0.0013,0.0
-0.089,0.0016,0.0
-0.088,0.0016,0.0
-0.088,0.0016,0.0
-0.087,0.002,0.1
-0.084,0.0047,0.1
-0.082,0.0086,0.1
-0.079,0.0149,0.1
-0.077,0.0194,0.0
-0.074,0.0221,0.0
-0.07,0.0235,0.0
-0.066,0.0247,0.0
-0.061,0.025,0.0
-0.055,0.0265,0.1
-0.047,0.0294,0.1
-0.04,0.0339,0.1
-0.032,0.0391,0.1
-0.023,0.0453,0.1
-0.013,0.0514,0.1
-0.002,0.0585,0.1
0.011,0.0649,0.1
0.027,0.0734,0.2
0.044,0.0824,0.2
0.062,0.0935,0.2
0.085,0.1061,0.2
0.105,0.1168,0.1
0.129,0.1266,0.1
0.157,0.1361,0.1
0.185,0.1442,0.2
0.216,0.1543,0.3
0.25,0.1656,0.2
0.286,0.1781,0.2
0.325,0.1908,0.2
0.367,0.2045,0.2
0.407,0.2166,0.2
0.453,0.2278,0.1
0.498,0.2212,0.2
0.549,0.215,0.3
0.583,0.1984,0.3
0.633,0.1958,0.3
0.684,0.1935,0.2
0.702,0.1728,0.2
0.736,0.1702,0.2
0.767,0.1677,0.3
0.81,0.166,0.4
0.806,0.1467,0.3
0.845,0.1471,0.3
0.88,0.148,0.3
0.918,0.1495,0.3
0.893,0.1306,0.2
0.929,0.1305,0.3
0.964,0.1308,0.4
0.999,0.1324,0.4
0.962,0.115,0.3
0.991,0.1171,0.3
1.023,0.1196,0.3
0.966,0.1005,0.2
0.997,0.1008,0.3
1.028,0.1015,0.4
1.062,0.1034,0.4
0.982,0.0856,0.4
1.015,0.0896,0.3
1.056,0.094,0.3
0.96,0.0765,0.4
0.989,0.0809,0.5
1.022,0.0866,0.4
-0.901,0.0698,0.4
-0.933,0.0768,0.4
-0.973,0.0844,0.3
-1.006,0.0893,0.3
0.983,0.071,0.4
0.971,0.0769,0.5
0.96,0.084,0.4
1.09,0.0663,0.4
1.079,0.0739,0.4
1.07,0.0809,0.3
1.185,0.063,0.3
1.175,0.0668,0.2
1.168,0.0673,0.2
1.268,0.0416,0.2
1.258,0.0371,0.1
1.248,0.0295,0.2
1.328,0.0012,0.2
1.313,0.0083,0.2
1.299,0.0139,0.2
1.351,0.0442,0.2
1.331,0.0497,0.2
1.307,0.0571,0.1
1.33,0.0916,0.1
1.301,0.1017,0.2
1.271,0.1112,0.2
1.267,0.1422,0.2
1.227,0.1512,0.1
1.185,0.1614,0.1
1.149,0.1945,0.1
1.104,0.2055,0.1
1.05,0.2052,0.1
1.005,0.1965,0.2
0.96,0.1876,0.1
0.916,0.1791,0.1
0.874,0.171,0.1
0.834,0.163,0.1
0.759,0.1468,0.1
0.72,0.1376,0.1
0.692,0.1296,0.2
0.663,0.1212,0.1
0.633,0.1124,0.1
0.607,0.107,0.0
0.579,0.1029,0.0
0.555,0.1001,0.1
0.532,0.095,0.1
0.508,0.0904,0.0
0.485,0.0883,0.0
0.463,0.0855,0.1
0.446,0.081,0.1
0.425,0.0766,0.0
0.406,0.0748,0.0
0.386,0.073,0.0
0.368,0.0723,0.0
0.35,0.0723,0.0
0.333,0.0704,0.1
0.318,0.067,0.1
0.3,0.0625,0.0
0.282,0.0602,0.0
0.268,0.0594,0.0
0.253,0.0587,0.0
0.24,0.0569,0.1
0.225,0.0551,0.0
0.212,0.0546,0.0
0.199,0.0528,0.1
0.188,0.0483,0.1
0.176,0.0439,0.0
0.163,0.0415,0.0
0.153,0.0407,0.0
0.143,0.0395,0.0
0.133,0.0391,0.0
0.123,0.0393,0.0
0.115,0.0376,0.1
0.106,0.0366,0.0
0.096,0.0356,0.0
0.087,0.0348,0.0
0.079,0.0351,0.0
0.071,0.0336,0.1
0.062,0.0314,0.0
0.055,0.0308,0.0
0.048,0.029,0.1
0.04,0.0269,0.0
0.033,0.0255,0.0
0.027,0.0249,0.0
0.021,0.025,0.0
0.014,0.0248,0.0
0.01,0.0231,0.1
0.003,0.0213,0.0
-0.002,0.0208,0.0
-0.007,0.0198,0.0
-0.013,0.0195,0.0
-0.018,0.0193,0.0
-0.022,0.0197,0.0
-0.027,0.0191,0.0
-0.032,0.0191,0.0
-0.037,0.0195,0.0
-0.042,0.0195,0.0
-0.047,0.019,0.0
-0.05,0.0179,0.1
-0.055,0.0165,0.0
-0.059,0.0154,0.0
-0.063,0.0149,0.0
-0.067,0.0147,0.0
-0.07,0.0131,0.1
-0.073,0.0121,0.0
-0.077,0.0112,0.0
-0.08,0.0107,0.0
-0.083,0.0101,0.0
-0.085,0.01,0.0
-0.088,0.0104,0.0
-0.09,0.0098,0.0
-0.093,0.0103,0.0
-0.095,0.0103,0.0
-0.098,0.0098,0.0
-0.1,0.0104,0.0
-0.103,0.0103,0.0
-0.105,0.0099,0.0
-0.108,0.0105,0.0
-0.11,0.0104,0.0
-0.113,0.01,0.0
-0.116,0.01,0.0
-0.117,0.0087,0.1
-0.119,0.0074,0.0
-0.121,0.0062,0.0
-0.123,0.0057,0.0
-0.125,0.0054,0.0
-0.126,0.0053,0.0
-0.128,0.0048,0.0
-0.129,0.0048,0.0
-0.13,0.0052,0.0
-0.131,0.0051,0.0
-0.132,0.0051,0.0
-0.134,0.0052,0.0
-0.135,0.0047,0.0
-0.135,0.0034,0.1
-0.133,0.0002,0.1
-0.131,0.0062,0.1
-0.129,0.0142,0.0
-0.125,0.0159,0.0
-0.122,0.0166,0.0
-0.118,0.0166,0.0
-0.112,0.0182,0.1
-0.105,0.0225,0.1
-0.097,0.0287,0.1
-0.088,0.0359,0.1
-0.078,0.0436,0.1
-0.067,0.05,0.0
-0.056,0.0525,0.0
-0.041,0.0558,0.1
-0.025,0.0615,0.2
-0.007,0.0693,0.1
0.012,0.0765,0.1
0.031,0.0848,0.1
0.054,0.0934,0.1
0.079,0.1021,0.2
0.106,0.1138,0.2
0.137,0.1272,0.2
0.171,0.1418,0.2
0.207,0.156,0.1
0.25,0.1683,0.1
0.29,0.1775,0.1
0.336,0.1824,0.2
0.386,0.1768,0.2
0.43,0.1732,0.2
0.476,0.1707,0.2
0.507,0.1558,0.2
0.547,0.1526,0.1
0.588,0.1467,0.1
0.608,0.1288,0.2
0.647,0.1245,0.3
0.682,0.1223,0.2
0.718,0.1203,0.2
0.722,0.1065,0.2
0.754,0.1048,0.2
0.788,0.1042,0.3
0.777,0.0932,0.3
0.809,0.0964,0.3
0.843,0.0997,0.2
0.818,0.0885,0.2
0.854,0.0892,0.2
0.883,0.0897,0.3
0.847,0.0787,0.3
0.878,0.0823,0.3
0.91,0.0853,0.2
0.86,0.0733,0.2
0.893,0.0741,0.2
0.924,0.0751,0.3
0.958,0.0779,0.3
0.894,0.0679,0.3
0.925,0.0727,0.3
0.962,0.0775,0.2
0.883,0.0652,0.2
0.912,0.0671,0.3
0.946,0.0703,0.4
0.86,0.0612,0.3
0.892,0.0674,0.3
0.924,0.0713,0.2
0.858,0.0556,0.2
0.858,0.0549,0.2
0.893,0.0543,0.3
0.947,0.0381,0.4
0.933,0.0421,0.5
0.92,0.0481,0.4
1.026,0.038,0.4
1.012,0.0461,0.3
1.0,0.0536,0.3
1.096,0.0414,0.2
1.084,0.0443,0.2
1.075,0.0453,0.2
1.161,0.0268,0.2
1.151,0.0263,0.3
1.141,0.0258,0.2
1.211,0.0066,0.2
1.198,0.0047,0.2
1.186,0.0029,0.2
1.238,0.0196,0.1
1.22,0.027,0.1
1.202,0.0359,0.1
1.233,0.0626,0.2
1.21,0.0694,0.2
1.187,0.0742,0.2
1.193,0.0979,0.1
1.163,0.1061,0.1
1.128,0.116,0.1
1.112,0.1432,0.1
1.076,0.1519,0.2
1.036,0.1594,0.2
0.994,0.1667,0.1
0.952,0.1777,0.1
0.905,0.1678,0.1
0.867,0.1601,0.1
0.828,0.1516,0.1
0.787,0.1452,0.0
0.752,0.1405,0.1
0.719,0.135,0.1
0.689,0.1288,0.1
0.658,0.1211,0.1
0.603,0.1061,0.1
0.574,0.0997,0.0
0.549,0.0963,0.0
0.524,0.0945,0.0
0.503,0.0927,0.1
0.481,0.0881,0.1
0.463,0.0823,0.1
0.439,0.0769,0.0
0.42,0.0748,0.0
0.402,0.0727,0.0
0.383,0.0717,0.0
0.366,0.0712,0.0
0.348,0.071,0.0
0.332,0.0697,0.1
0.316,0.0654,0.1
0.301,0.0617,0.0
0.285,0.0594,0.0
0.268,0.0578,0.0
0.256,0.0563,0.1
0.242,0.0545,0.0
0.229,0.0534,0.0
0.216,0.0528,0.0
0.204,0.0512,0.1
0.194,0.0469,0.1
0.182,0.0428,0.0
0.17,0.0403,0.0
0.16,0.0389,0.0
0.15,0.038,0.0
0.14,0.0374,0.0
0.131,0.0372,0.0
0.124,0.0363,0.1
0.118,0.0328,0.1
0.112,0.027,0.1
0.106,0.0203,0.1
0.102,0.0131,0.1
0.1,0.0057,0.1
0.097,0.0005,0.0
0.096,0.0051,0.1
0.1,0.0118,0.2
0.104,0.0187,0.1
0.109,0.0264,0.1
0.117,0.0354,0.1
0.126,0.043,0.1
0.136,0.051,0.1
0.151,0.0605,0.2
0.166,0.0715,0.2
0.186,0.0848,0.2
0.211,0.1014,0.2
0.231,0.1132,0.1
0.258,0.1248,0.1
0.287,0.135,0.1
0.32,0.1453,0.2
0.355,0.1574,0.3
0.395,0.1718,0.2
0.437,0.1868,0.2
0.481,0.2014,0.2
0.528,0.2169,0.2
0.576,0.215,0.3
0.631,0.2132,0.3
0.676,0.1961,0.3
0.714,0.1958,0.2
0.76,0.1942,0.2
0.812,0.1916,0.2
0.824,0.1698,0.2
0.871,0.1666,0.3
0.914,0.1651,0.3
0.911,0.1444,0.3
0.952,0.1447,0.3
0.99,0.1442,0.2
1.028,0.1425,0.2
1.003,0.1182,0.2
1.039,0.1151,0.3
1.076,0.1133,0.4
1.028,0.0913,0.3
1.06,0.0914,0.3
1.096,0.0925,0.3
1.023,0.0705,0.2
1.054,0.0698,0.3
1.09,0.0697,0.4
0.999,0.0491,0.4
1.027,0.0526,0.4
1.058,0.0569,0.3
0.95,0.0379,0.3
0.978,0.0399,0.2
1.006,0.0404,0.3
1.037,0.041,0.4
0.914,0.0205,0.4
0.943,0.0236,0.3
0.971,0.0266,0.3
0.948,0.0219,0.3
0.927,0.0288,0.4
0.913,0.0344,0.5
1.022,0.0253,0.5
1.006,0.0351,0.4
0.992,0.0453,0.4
1.093,0.0383,0.4
1.081,0.0486,0.3
1.071,0.0571,0.3
1.062,0.0635,0.2
1.154,0.0485,0.2
0.327,0.0683,0.0
0.313,0.0672,0.1
0.301,0.0642,0.1
0.288,0.0596,0.1
0.275,0.0555,0.0
0.262,0.0529,0.0
0.249,0.0513,0.0
0.238,0.0504,0.0
0.228,0.0498,0.0
0.217,0.0495,0.0
0.207,0.0485,0.1
0.197,0.0472,0.0
0.185,0.0464,0.0
0.175,0.0459,0.0
0.164,0.0456,0.0
0.155,0.0448,0.1
0.146,0.0437,0.0
0.135,0.0429,0.0
0.127,0.0419,0.1
0.12,0.0384,0.1
0.112,0.0353,0.0
0.104,0.0332,0.0
0.096,0.0318,0.0
0.089,0.0311,0.0
0.082,0.0306,0.0
0.075,0.0303,0.0
0.069,0.0302,0.0
0.064,0.0291,0.1
0.058,0.0277,0.0
0.051,0.0269,0.0
0.046,0.0264,0.0
0.04,0.0261,0.0
0.034,0.0259,0.0
0.028,0.0258,0.0
0.023,0.0257,0.0
0.018,0.0249,0.1
0.012,0.0238,0.0
0.007,0.0233,0.0
0.002,0.0229,0.0
-0.003,0.0227,0.0
-0.007,0.0218,0.1
-0.011,0.0205,0.0
-0.016,0.0198,0.0
-0.021,0.0193,0.0
-0.025,0.019,0.0
-0.029,0.0189,0.0
-0.033,0.0188,0.0
-0.037,0.0187,0.0
-0.041,0.0187,0.0
-0.045,0.0186,0.0
-0.048,0.0177,0.1
-0.051,0.0164,0.0
-0.055,0.0156,0.0
-0.059,0.0151,0.0
-0.062,0.0149,0.0
-0.065,0.0147,0.0
-0.068,0.0146,0.0
-0.071,0.0145,0.0
-0.075,0.0145,0.0
-0.078,0.0144,0.0
-0.081,0.0144,0.0
-0.083,0.0144,0.0
-0.086,0.0144,0.0
-0.089,0.0144,0.0
-0.092,0.0144,0.0
-0.097,0.0152,-0.1
-0.102,0.018,-0.1
-0.105,0.0211,-0.0
-0.108,0.0229,-0.0
-0.113,0.024,-0.0
-0.118,0.0247,-0.0
-0.122,0.0251,-0.0
-0.129,0.0263,-0.1
-0.134,0.0277,-0.0
-0.14,0.0286,-0.0
-0.146,0.0291,-0.0
-0.153,0.0303,-0.1
-0.161,0.0336,-0.2
-0.17,0.039,-0.2
-0.181,0.0481,-0.2
-0.193,0.0585,-0.2
-0.204,0.0686,-0.1
-0.219,0.0784,-0.1
-0.236,0.0874,-0.1
-0.252,0.0949,-0.1
-0.273,0.1029,-0.1
-0.295,0.1105,-0.1
-0.317,0.118,-0.2
-0.344,0.1277,-0.3
-0.37,0.1385,-0.2
-0.399,0.1503,-0.2
-0.433,0.1635,-0.2
-0.469,0.1771,-0.2
-0.501,0.1738,-0.1
-0.536,0.1648,-0.1
-0.516,0.1218,-0.1
-0.537,0.1168,-0.1
-0.559,0.1111,-0.1
-0.58,0.1055,-0.2
-0.607,0.1069,-0.3
-0.647,0.1056,-0.3
-0.662,0.1075,-0.3
-0.679,0.1102,-0.2
-0.707,0.1161,-0.2
-0.725,0.1178,-0.2
-0.742,0.119,-0.2
-0.757,0.1191,-0.1
-0.774,0.1175,-0.2
-0.81,0.1204,-0.3
-0.826,0.1201,-0.3
-0.842,0.1216,-0.3
-0.858,0.1245,-0.3
-0.875,0.1285,-0.3
-0.89,0.1323,-0.2
-0.89,0.0733,-0.2
-0.889,0.069,-0.2
-0.886,0.0654,-0.2
-0.882,0.0601,-0.1
-0.876,0.0534,-0.2
-0.905,0.0523,-0.3
-0.899,0.0468,-0.3
-0.891,0.0424,-0.3
-0.88,0.0396,-0.3
-0.871,0.0382,-0.3
-0.896,0.0418,-0.2
-1.018,1.7817,-0.2
-0.848,1.7887,-0.2
-0.686,1.7952,-0.2
-0.526,1.8015,-0.3
-0.373,1.808,-0.3
-0.225,1.8147,-0.3
-0.052,1.8228,-0.3
0.091,1.8294,-0.2
0.242,1.836,-0.2
0.305,1.4822,-0.2
0.144,1.4707,-0.2
0.157,1.4617,-0.1
0.298,1.4532,-0.1
0.437,1.446,-0.2
0.571,1.4386,-0.3
0.706,1.4302,-0.3
-0.924,0.0174,-0.2
-0.94,0.0227,-0.2
-0.953,0.0274,-0.2
-0.967,0.0327,-0.2
0.798,1.3168,-0.1
0.669,1.311,-0.1
0.541,1.3061,-0.1
0.398,1.301,-0.2
0.261,1.2953,-0.3
0.124,1.2889,-0.2
0.147,1.2823,-0.2
0.3,1.2751,-0.2
0.463,1.267,-0.2
-0.544,1.9211,-0.2
-0.425,1.9246,-0.1
-0.331,1.9269,-0.1
-0.229,1.9292,-0.1
-0.129,1.9314,-0.2
-0.024,1.934,-0.2
0.082,1.9368,-0.2
0.18,1.9397,-0.2
0.285,1.9429,-0.2
0.366,1.9455,-0.2
0.465,1.9484,-0.1
0.567,1.9509,-0.1
0.646,1.9526,-0.1
0.742,1.9545,-0.1
-0.779,0.0453,-0.2
-0.777,0.0438,-0.2
-0.774,0.0414,-0.2
-0.757,0.0362,-0.2
-0.754,0.0334,-0.1
-0.75,0.0318,-0.1
-0.748,0.0315,-0.1
-0.745,0.0318,-0.1
-0.731,0.0311,-0.1
-0.729,0.032,-0.1
-0.727,0.0326,-0.2
-0.726,0.0315,-0.2
-0.725,0.0288,-0.2
-0.711,0.0243,-0.2
-0.709,0.0214,-0.1
-0.707,0.0198,-0.1
-0.705,0.0197,-0.1
-0.704,0.0199,-0.1
-0.693,0.0194,-0.1
-0.692,0.0203,-0.1
-0.691,0.021,-0.2
-0.69,0.0212,-0.1
-0.688,0.0224,-0.1
-0.677,0.0217,-0.1
-0.675,0.023,-0.1
-0.673,0.0241,-0.1
-0.67,0.0257,-0.1
-0.667,0.0268,-0.1
-0.657,0.0272,-0.1
-0.654,0.0279,-0.2
-0.65,0.0288,-0.1
-0.645,0.0295,-0.1
-0.63,0.0304,-0.1
-0.625,0.0313,-0.1
-0.62,0.0327,-0.1
-0.612,0.0351,-0.0
-0.604,0.0408,-0.0
-0.592,0.0439,-0.1
-0.585,0.0485,-0.1
-0.576,0.0514,-0.1
-0.567,0.054,-0.1
-0.556,0.0557,-0.1
-0.539,0.0577,-0.0
-0.527,0.062,-0.0
-0.512,0.0694,-0.0
-0.497,0.0758,-0.0
-0.479,0.0841,-0.0
-0.462,0.0876,-0.1
-0.446,0.085,-0.1
-0.429,0.0798,-0.1
-0.413,0.0746,-0.1
-0.397,0.0699,-0.0
-0.38,0.0672,-0.0
-0.365,0.0651,-0.0
-0.349,0.0644,-0.0
-0.337,0.0637,-0.0
-0.322,0.0637,-0.0
-0.31,0.0633,-0.0
-0.298,0.0626,-0.1
-0.282,0.061,-0.0
-0.268,0.0607,-0.0
-0.257,0.0595,-0.1
-0.247,0.0569,-0.1
-0.233,0.0533,-0.0
-0.221,0.0518,-0.0
-0.21,0.0504,-0.0
-0.198,0.0501,-0.0
-0.188,0.0496,-0.0
-0.178,0.0496,-0.0
-0.168,0.0484,-0.1
-0.16,0.0457,-0.1
-0.15,0.0424,-0.0
-0.14,0.0408,-0.0
-0.131,0.0385,-0.1
-0.123,0.0371,-0.0
-0.115,0.0358,-0.0
-0.107,0.0354,-0.0
-0.1,0.0348,-0.0
-0.093,0.0348,-0.0
-0.085,0.0343,-0.0
-0.078,0.0344,-0.0
-0.072,0.0335,-0.1
-0.065,0.0327,-0.0
-0.058,0.0317,-0.0
-0.052,0.0309,-0.1
-0.047,0.0278,-0.1
-0.041,0.0249,-0.0
-0.035,0.023,-0.0
-0.03,0.0221,-0.0
-0.025,0.0213,-0.0
-0.021,0.0212,-0.0
-0.015,0.0205,-0.0
-0.012,0.0205,-0.0
0.008,0.0203,-0.0
-0.004,0.0205,-0.0
