offsetCenter,differenceForward,steeringAngle
-0.111,0.0011,0.0
-0.11,0.0011,0.0
-0.11,0.0011,0.0
-0.11,0.0011,0.0
-0.11,0.0011,0.0
-0.109,0.0011,0.0
-0.109,0.0011,0.0
-0.109,0.0011,0.0
-0.109,0.0011,0.0
-0.109,0.0011,0.0
-0.108,0.0011,0.0
-0.108,0.0011,0.0
-0.108,0.0011,0.0
-0.108,0.0011,0.0
-0.107,0.0011,0.0
-0.107,0.0011,0.0
-0.107,0.0011,0.0
-0.107,0.0011,0.0
-0.107,0.0011,0.0
-0.106,0.0011,0.0
-0.106,0.0011,0.0
-0.106,0.0011,0.0
-0.106,0.0011,0.0
-0.105,0.0011,0.0
-0.105,0.0011,0.0
-0.105,0.0011,0.0
-0.105,0.0011,0.0
-0.104,0.0011,0.0
-0.104,0.0011,0.0
-0.104,0.0011,0.0
-0.104,0.0011,0.0
-0.104,0.0011,0.0
-0.103,0.0011,0.0
-0.103,0.0011,0.0
-0.103,0.0011,0.0
-0.103,0.0011,0.0
-0.102,0.0011,0.0
-0.102,0.0011,0.0
-0.035,1.8015,0.0
-0.102,0.0011,0.0
-0.008,1.4174,0.0
-0.101,0.0011,0.0
-0.101,0.0011,0.0
-0.101,0.0011,0.0
-0.101,0.0011,0.0
-0.1,0.0011,0.0
-0.1,0.0011,0.0
-0.1,0.0011,0.0
-0.1,0.0011,0.0
-0.1,0.0011,0.0
-0.099,0.0011,0.0
-0.099,0.0011,0.0
-0.099,0.0011,0.0
-0.099,0.0011,0.0
-0.098,0.0011,0.0
-0.098,0.0011,0.0
-0.098,0.0011,0.0
-0.098,0.0011,0.0
-0.097,0.0011,0.0
-0.097,0.0011,0.0
-0.097,0.0011,0.0
-0.039,1.8429,0.0
0.084,1.812,0.0
-0.096,0.0011,0.0
-0.096,0.0011,0.0
-0.096,0.0011,0.0
-0.096,0.0011,0.0
-0.095,0.0011,0.0
-0.095,0.0011,0.0
-0.095,0.0011,0.0
-0.095,0.0011,0.0
-0.095,0.0011,0.0
-0.094,0.0011,0.0
-0.094,0.0011,0.0
-0.094,0.0011,0.0
-0.094,0.0011,0.0
-0.093,0.0011,0.0
-0.093,0.0011,0.0
-0.093,0.0011,0.0
-0.037,1.4111,0.0
-0.092,0.0011,0.0
-0.092,0.0011,0.0
-0.092,0.0011,0.0
-0.092,0.0011,0.0
-0.092,0.0011,0.0
-0.091,0.0011,0.0
-0.091,0.0011,0.0
-0.091,0.0011,0.0
-0.091,0.0011,0.0
-0.09,0.0011,0.0
-0.09,0.0011,0.0
-0.09,0.0011,0.0
-0.09,0.0011,0.0
-0.09,0.0011,0.0
-0.089,0.0011,0.0
-0.089,0.0011,0.0
-0.089,0.0011,0.0
0.07,1.4111,0.0
-0.088,0.0011,0.0
-0.088,0.0011,0.0
-0.088,0.0011,0.0
-0.088,0.0011,0.0
-0.087,0.0011,0.0
-0.087,0.0011,0.0
-0.087,0.0011,0.0
-0.087,0.0011,0.0
-0.087,0.0011,0.0
-0.086,0.0011,0.0
-0.086,0.0011,0.0
-0.086,0.0011,0.0
-0.086,0.0011,0.0
-0.085,0.0011,0.0
-0.085,0.0011,0.0
-0.085,0.0011,0.0
-0.085,0.0011,0.0
-0.085,0.0011,0.0
-0.084,0.0011,0.0
-0.084,0.0011,0.0
-0.084,0.0011,0.0
-0.084,0.0011,0.0
-0.083,0.0011,0.0
-0.083,0.0011,0.0
-0.083,0.0011,0.0
-0.083,0.0011,0.0
-0.082,0.0011,0.0
-0.082,0.0011,0.0
-0.082,0.0011,0.0
-0.082,0.0011,0.0
-0.081,0.0012,0.0
-0.081,0.0012,0.0
-0.081,0.0012,0.0
-0.081,0.0012,0.0
-0.081,0.0012,0.0
-0.08,0.0012,0.0
-0.08,0.0012,0.0
-0.08,0.0012,0.0
-0.08,0.0012,0.0
-0.079,0.0012,0.0
-0.079,0.0012,0.0
-0.079,0.0012,0.0
0.06,0.1061,0.0
0.041,0.0987,0.0
-0.052,0.0902,0.0
-0.065,0.0822,0.0
-0.073,0.074,0.0
-0.019,0.0687,0.0
-0.032,0.06,0.0
-0.045,0.0506,0.0
-0.054,0.0424,0.0
-0.068,0.0337,0.0
-0.066,0.0283,0.0
-0.072,0.0178,0.0
-0.074,0.0098,0.0
-0.076,0.0004,0.0
-0.075,0.0012,0.0
-0.075,0.0012,0.0
-0.075,0.0012,0.0
-0.075,0.0012,0.0
-0.075,0.0012,0.0
-0.074,0.0012,0.0
-0.074,0.0012,0.0
-0.074,0.0012,0.0
-0.074,0.0012,0.0
-0.073,0.0012,0.0
-0.073,0.0012,0.0
-0.073,0.0012,0.0
-0.073,0.0012,0.0
-0.072,0.0012,0.0
-0.072,0.0012,0.0
-0.072,0.0012,0.0
-0.072,0.0012,0.0
-0.072,0.0012,0.0
-0.071,0.0012,0.0
-0.071,0.0012,0.0
-0.071,0.0012,0.0
-0.071,0.0012,0.0
-0.07,0.0012,0.0
-0.069,0.0015,0.0
-0.068,0.0016,0.0
-0.068,0.0015,0.0
-0.069,0.0016,0.0
-0.069,0.0015,0.0
-0.069,0.0016,0.0
-0.069,0.0015,0.0
-0.068,0.0017,0.0
-0.068,0.0015,0.0
-0.068,0.0017,0.0
-0.067,0.0015,0.0
-0.067,0.0017,0.0
-0.067,0.0015,0.0
-0.067,0.0017,0.0
-0.066,0.0014,0.0
-0.066,0.0017,0.0
-0.065,0.0016,0.0
-0.065,0.0019,0.0
-0.064,0.0017,0.0
-0.064,0.0018,0.0
-0.064,0.0016,0.0
-0.064,0.0018,0.0
-0.064,0.0016,0.0
-0.063,0.0022,0.0
-0.063,0.0023,0.0
-0.062,0.0028,0.0
-0.062,0.0031,0.0
-0.061,0.0037,0.0
-0.06,0.0038,0.0
-0.06,0.0044,0.0
-0.059,0.0045,0.0
-0.058,0.0047,0.0
-0.057,0.0045,0.0
-0.056,0.0047,0.0
-0.055,0.0045,0.0
-0.054,0.0046,0.0
-0.053,0.0043,0.0
-0.053,0.0046,0.0
-0.052,0.0038,-0.1
-0.053,0.0018,-0.2
-0.055,0.0027,-0.3
-0.057,0.0096,-0.3
-0.061,0.0188,-0.3
-0.065,0.0301,-0.3
-0.072,0.0443,-0.3
-0.08,0.0589,-0.2
-0.091,0.0728,-0.2
0.324,0.0662,0.0
0.311,0.0655,0.0
0.298,0.0646,0.1
0.286,0.0632,0.0
0.273,0.0626,0.0
0.262,0.0615,0.1
0.252,0.0593,0.1
0.242,0.0554,0.1
0.231,0.0519,0.0
0.22,0.0495,0.0
0.21,0.0483,0.0
0.201,0.0473,0.0
0.192,0.047,0.0
0.183,0.0465,0.0
0.173,0.0465,0.0
0.164,0.0452,0.1
0.156,0.0442,0.0
0.147,0.0428,0.1
0.139,0.0412,0.0
0.131,0.0403,0.0
0.124,0.0396,0.0
0.117,0.0387,0.1
0.108,0.0372,0.0
0.101,0.0365,0.0
0.094,0.0363,0.0
0.086,0.0357,0.0
0.08,0.0352,0.1
0.075,0.0327,0.1
0.069,0.0302,0.0
0.063,0.0289,0.0
0.057,0.0274,0.0
0.051,0.027,0.0
0.046,0.0264,0.0
0.041,0.0263,0.0
0.036,0.026,0.0
0.031,0.0262,0.0
0.027,0.0262,0.0
0.022,0.0254,0.1
0.017,0.0247,0.0
0.013,0.024,0.0
0.008,0.0239,0.0
0.003,0.0235,0.0
-0.001,0.0235,0.0
-0.006,0.0233,0.0
-0.01,0.0234,0.0
-0.014,0.0225,0.1
-0.018,0.0218,0.0
-0.023,0.021,0.0
-0.027,0.0208,0.0
-0.031,0.0204,0.0
-0.034,0.0198,0.1
-0.038,0.0184,0.0
-0.041,0.0177,0.0
-0.045,0.0171,0.0
-0.048,0.0168,0.0
-0.051,0.0161,0.1
-0.054,0.0152,0.0
-0.057,0.0146,0.0
-0.061,0.0142,0.0
-0.064,0.014,0.0
-0.066,0.0139,0.0
-0.069,0.0138,0.0
-0.071,0.0138,0.0
-0.074,0.0138,0.0
-0.077,0.0138,0.0
-0.079,0.0137,0.0
-0.082,0.0137,0.0
-0.084,0.0137,0.0
-0.087,0.0134,0.0
-0.09,0.014,-0.1
-0.092,0.0146,-0.0
-0.095,0.0149,-0.0
-0.098,0.0152,-0.0
-0.101,0.0153,-0.0
-0.104,0.0154,-0.0
-0.106,0.0154,-0.0
-0.109,0.0155,-0.0
-0.112,0.0155,-0.0
-0.115,0.0155,-0.0
-0.118,0.0155,-0.0
-0.121,0.0155,-0.0
-0.125,0.0161,-0.1
-0.129,0.0183,-0.1
-0.134,0.0218,-0.1
-0.139,0.0266,-0.1
-0.144,0.0316,-0.1
-0.151,0.0377,-0.1
-0.158,0.044,-0.1
-0.166,0.0499,-0.1
-0.175,0.0556,-0.1
-0.185,0.0527,-0.1
-0.193,0.0466,-0.1
-0.202,0.0408,-0.2
-0.207,0.0362,-0.1
-0.211,0.0307,-0.1
-0.219,0.0289,-0.1
-0.224,0.0254,-0.1
-0.226,0.0193,-0.1
-0.227,0.0134,-0.1
-0.227,0.0071,-0.1
-0.235,0.0001,-0.1
-0.23,0.0067,-0.0
-0.224,0.0154,-0.1
-0.218,0.0237,-0.2
-0.209,0.0314,-0.2
-0.201,0.0357,-0.2
-0.212,0.0328,-0.1
-0.2,0.0376,-0.1
-0.188,0.0423,-0.1
-0.175,0.0474,-0.1
-0.16,0.0531,-0.1
-0.145,0.0588,-0.1
-0.156,0.0586,-0.1
-0.141,0.064,-0.1
-0.122,0.07,-0.2
-0.104,0.0745,-0.2
-0.12,0.0774,-0.2
-0.136,0.0806,-0.1
-0.08,0.0769,-0.1
-0.058,0.0814,-0.1
-0.065,0.087,-0.1
-0.078,0.0922,-0.1
-0.093,0.0983,-0.1
-0.105,0.104,-0.1
0.018,0.1019,-0.1
0.045,0.1077,-0.2
0.071,0.1117,-0.2
0.098,0.1146,-0.2
0.133,0.1169,-0.2
0.098,1.8566,-0.1
0.079,1.851,-0.1
0.157,0.1175,-0.1
0.19,0.1225,-0.1
0.219,0.1275,-0.1
0.257,0.1338,-0.1
0.286,0.1387,-0.1
0.243,0.1358,-0.1
0.277,0.1414,-0.2
0.311,0.1456,-0.2
0.346,0.1485,-0.2
-0.271,1.6849,-0.2
-0.088,1.6913,-0.2
0.101,1.698,-0.2
0.246,1.7029,-0.1
0.406,1.7077,-0.1
0.472,0.1513,-0.1
0.51,0.156,-0.1
0.552,0.1623,-0.1
0.497,0.1582,-0.2
0.517,0.1607,-0.3
0.553,0.163,-0.3
0.583,0.164,-0.2
0.621,0.1649,-0.2
-0.653,0.0299,-0.2
-0.649,0.0321,-0.2
-0.645,0.0346,-0.2
-0.668,0.0388,-0.1
-0.663,0.0388,-0.1
-0.659,0.0379,-0.1
-0.699,1.7772,-0.1
-0.547,1.7807,-0.2
-0.384,1.7851,-0.3
-0.235,1.7898,-0.3
-0.063,1.7962,-0.3
0.067,1.8014,-0.2
0.21,1.8068,-0.2
0.349,1.8121,-0.2
0.483,1.8171,-0.2
0.617,1.8217,-0.1
0.756,1.8258,-0.1
-0.652,0.0454,-0.1
-0.642,0.0399,-0.2
-0.663,0.0355,-0.3
-0.666,0.0366,-0.3
-0.656,0.0353,-0.3
-0.676,0.0351,-0.3
-0.698,0.0351,-0.2
-0.717,0.0347,-0.2
-0.737,0.0341,-0.2
-0.711,0.0376,-0.2
-0.732,0.0366,-0.2
-0.753,0.0341,-0.1
-0.771,0.031,-0.2
-0.954,0.6681,-0.3
-0.827,0.6563,-0.3
-0.713,0.6441,-0.3
-0.599,0.6306,-0.3
-0.466,0.6143,-0.2
-0.368,0.6026,-0.2
-0.26,0.5897,-0.2
-0.18,0.58,-0.2
-0.083,0.5686,-0.2
0.027,0.5563,-0.1
0.129,0.5467,-0.1
0.233,0.5371,-0.2
0.32,0.5286,-0.3
0.408,0.5189,-0.3
0.497,0.5074,-0.3
0.59,0.4938,-0.3
0.68,0.48,-0.2
-0.317,0.0134,-0.1
-0.315,0.0114,-0.2
-0.312,0.0107,-0.1
-0.309,0.0104,-0.1
-0.305,0.0107,-0.1
-0.301,0.011,-0.1
-0.297,0.0119,-0.1
-0.294,0.0124,-0.1
0.301,0.0135,-0.1
0.308,0.0134,-0.0
-0.327,0.0133,-0.0
-0.323,0.0109,-0.1
-0.32,0.0088,-0.1
-0.316,0.0081,-0.1
-0.312,0.0076,-0.1
-0.307,0.008,-0.1
0.305,0.0083,-0.1
0.315,0.0093,-0.1
0.324,0.0098,-0.1
0.332,0.0108,-0.1
0.31,0.0117,-0.0
-0.326,0.0107,-0.0
-0.322,0.0084,-0.1
-0.317,0.0061,-0.1
-0.312,0.0055,-0.1
0.318,0.0051,-0.1
0.326,0.0055,-0.1
0.336,0.0057,-0.1
0.343,0.0065,-0.1
0.352,0.0071,-0.1
0.359,0.008,-0.1
-0.325,0.0097,-0.0
-0.318,0.0077,-0.0
0.323,0.0046,-0.1
0.332,0.0028,-0.1
0.34,0.0016,-0.1
0.347,0.0016,-0.1
0.355,0.0016,-0.1
0.362,0.0022,-0.1
0.369,0.0027,-0.1
0.377,0.0036,-0.1
0.369,0.0033,-0.0
-0.334,0.0028,-0.0
-0.341,0.0005,-0.1
-0.348,0.0023,-0.1
-0.355,0.0034,-0.1
-0.362,0.0034,-0.1
-0.368,0.0035,-0.1
-0.374,0.0029,-0.1
-0.38,0.0024,-0.1
-0.385,0.0028,-0.0
-0.39,0.0055,-0.0
-0.343,0.0062,-0.1
-0.348,0.0101,-0.0
-0.353,0.0135,-0.1
-0.358,0.0164,-0.1
-0.364,0.0173,-0.1
-0.368,0.0179,-0.1
-0.37,0.0167,-0.1
-0.372,0.0151,-0.1
-0.375,0.0126,-0.1
-0.378,0.0108,-0.1
-0.358,0.0091,-0.0
-0.336,0.0094,-0.0
-0.338,0.0108,-0.1
-0.343,0.0118,-0.1
-0.346,0.0112,-0.1
-0.35,0.0102,-0.1
-0.352,0.0086,-0.1
-0.356,0.0068,-0.1
-0.359,0.0046,-0.1
-0.361,0.0039,-0.0
-0.364,0.0049,-0.0
-0.331,0.0061,-0.0
-0.334,0.0083,-0.1
-0.339,0.0097,-0.1
-0.342,0.0094,-0.1
-0.346,0.0086,-0.1
-0.349,0.0068,-0.1
-0.352,0.0052,-0.1
-0.356,0.0027,-0.1
-0.358,0.0019,-0.0
-0.36,0.0027,-0.0
-0.329,0.0037,-0.0
-0.332,0.0069,-0.0
-0.335,0.01,-0.1
-0.339,0.0113,-0.1
-0.342,0.0115,-0.1
-0.344,0.0106,-0.1
-0.347,0.0094,-0.1
-0.349,0.0074,-0.1
-0.352,0.0057,-0.1
-0.355,0.0033,-0.1
-0.337,0.0018,-0.0
-0.327,0.0022,-0.0
-0.33,0.0041,-0.1
-0.334,0.0045,-0.1
-0.338,0.0043,-0.1
-0.342,0.0027,-0.1
-0.345,0.0013,-0.1
-0.352,0.002,-0.0
-0.354,0.001,-0.0
-0.341,0.0011,-0.0
-0.33,0.0026,-0.1
-0.335,0.0041,-0.2
-0.338,0.0036,-0.1
-0.342,0.0028,-0.1
-0.345,0.0012,-0.1
-0.348,0.0003,-0.1
-0.351,0.0025,-0.1
-0.354,0.0031,-0.0
-0.356,0.0021,-0.0
-0.359,0.0006,-0.0
-0.334,0.0022,-0.0
-0.337,0.0053,-0.1
-0.341,0.0065,-0.1
-0.344,0.0068,-0.1
-0.346,0.0056,-0.1
-0.349,0.0044,-0.1
-0.351,0.0025,-0.1
-0.354,0.0007,-0.1
-0.355,0.0004,-0.0
-0.357,0.0012,-0.0
-0.333,0.0019,-0.0
-0.336,0.0057,-0.0
-0.338,0.0084,-0.1
-0.34,0.01,-0.1
-0.342,0.0098,-0.1
-0.344,0.0091,-0.1
-0.345,0.0074,-0.1
-0.347,0.0059,-0.1
-0.348,0.0038,-0.1
-0.35,0.0019,-0.1
-0.332,0.0003,-0.0
-0.33,0.0008,-0.0
-0.332,0.0023,-0.1
-0.335,0.0032,-0.1
-0.338,0.0024,-0.1
-0.34,0.0015,-0.1
-0.343,0.0002,-0.1
-0.345,0.002,-0.1
-0.349,0.0044,-0.1
-0.35,0.0051,-0.0
-0.35,0.0044,-0.0
-0.334,0.0029,-0.0
-0.337,0.0007,-0.1
-0.341,0.0007,-0.1
-0.343,0.0004,-0.1
-0.346,0.0004,-0.1
-0.349,0.0022,-0.1
-0.352,0.0038,-0.1
-0.353,0.0048,-0.0
-0.355,0.0034,-0.0
-0.357,0.0019,-0.1
-0.341,0.0007,-0.0
-0.343,0.0015,-0.1
-0.347,0.0029,-0.1
-0.348,0.0025,-0.1
-0.35,0.0017,-0.1
-0.352,0.0001,-0.1
-0.354,0.0016,-0.1
-0.356,0.0037,-0.1
-0.357,0.0043,-0.0
-0.358,0.0033,-0.0
-0.345,0.0016,-0.0
-0.347,0.0007,-0.1
-0.35,0.0021,-0.1
-0.353,0.0015,-0.1
-0.354,0.0007,-0.1
-0.356,0.001,-0.1
-0.357,0.0025,-0.1
-0.359,0.0044,-0.1
-0.36,0.0048,-0.0
-0.361,0.0034,-0.0
-0.35,0.0021,-0.0
-0.352,0.0003,-0.1
-0.354,0.0017,-0.1
-0.356,0.0014,-0.1
-0.358,0.0007,-0.1
-0.36,0.0012,-0.1
-0.361,0.003,-0.1
-0.363,0.0049,-0.1
-0.364,0.006,-0.0
-0.364,0.0048,-0.0
-0.355,0.0038,-0.0
-0.357,0.0001,-0.0
-0.358,0.0026,-0.1
-0.36,0.0044,-0.1
-0.361,0.0041,-0.1
-0.362,0.0034,-0.1
-0.362,0.0018,-0.1
-0.362,0.0015,-0.0
-0.36,0.0027,-0.0
-0.36,0.0058,-0.0
-0.353,0.0069,-0.1
-0.353,0.0081,-0.1
-0.353,0.0076,-0.1
-0.353,0.0068,-0.1
-0.35,0.0065,-0.0
-0.348,0.0085,-0.0
-0.344,0.0146,-0.0
-0.341,0.018,-0.0
-0.337,0.0227,-0.0
-0.33,0.0248,-0.1
-0.326,0.0265,-0.1
-0.322,0.0266,-0.1
-0.318,0.026,-0.1
-0.311,0.0258,-0.0
-0.304,0.0282,-0.0
-0.299,0.0304,-0.0
-0.292,0.0342,-0.0
-0.285,0.0376,-0.0
-0.277,0.0422,-0.0
-0.267,0.0458,-0.0
-0.258,0.0485,-0.1
-0.249,0.0502,-0.1
-0.239,0.0517,-0.0
-0.227,0.0523,-0.0
-0.216,0.0515,-0.0
-0.205,0.0505,-0.0
-0.194,0.0493,-0.1
-0.185,0.0476,-0.0
-0.175,0.0468,-0.0
-0.165,0.0459,-0.0
-0.157,0.0451,-0.1
-0.148,0.0413,-0.1
-0.139,0.0384,-0.0
-0.131,0.0364,-0.0
-0.124,0.0355,-0.0
-0.116,0.0345,-0.0
-0.11,0.0343,-0.0
-0.102,0.0338,-0.0
-0.096,0.0339,-0.0
-0.089,0.0325,-0.1
-0.082,0.0316,-0.0
-0.075,0.0306,-0.0
-0.069,0.0303,-0.0
-0.063,0.0298,-0.0
-0.057,0.0299,-0.0
-0.05,0.0295,-0.0
-0.044,0.0298,-0.0
-0.039,0.0288,-0.1
-0.033,0.028,-0.0
-0.028,0.0267,-0.1
0.025,0.0257,-0.0
0.025,0.0246,-0.0
0.025,0.0245,-0.0
0.025,0.024,-0.0
0.026,0.0242,-0.0
0.026,0.0233,-0.1
0.026,0.0227,-0.0
0.026,0.0218,-0.0
0.026,0.0218,-0.0
0.026,0.0206,-0.1
0.026,0.0196,-0.0
0.03,0.0188,-0.0
0.034,0.0186,-0.0
0.038,0.0181,-0.0
0.042,0.0183,-0.0
0.046,0.0179,-0.0
0.048,0.0174,-0.1
0.05,0.0147,-0.1
0.053,0.0122,-0.0
0.057,0.01,-0.0
0.059,0.0092,-0.0
0.062,0.0082,-0.0
0.063,0.0081,-0.0
0.065,0.0075,-0.0
0.067,0.0077,-0.0
0.068,0.0075,-0.0
0.07,0.0075,-0.0
0.071,0.0073,-0.0
0.073,0.0075,-0.0
0.074,0.0073,-0.0
0.076,0.0076,-0.0
0.078,0.0073,-0.0
0.079,0.0076,-0.0
0.081,0.0074,-0.0
0.082,0.0077,-0.0
0.084,0.0074,-0.0
0.085,0.0076,-0.0
0.087,0.0074,-0.0
0.088,0.0076,-0.0
0.09,0.0073,-0.0
0.091,0.0076,-0.0
0.093,0.0073,-0.0
0.094,0.0077,-0.0
0.096,0.0074,-0.0
0.097,0.0077,-0.0
0.099,0.0075,-0.0
0.101,0.0078,-0.0
0.102,0.0076,-0.0
0.104,0.0079,-0.0
0.105,0.0078,-0.0
0.107,0.008,-0.0
0.109,0.0077,-0.0
0.11,0.008,-0.0
0.111,0.0069,-0.1
0.112,0.0062,-0.0
0.114,0.0053,-0.0
0.117,0.0044,-0.0
0.117,0.0048,-0.0
0.119,0.0043,-0.0
0.119,0.0045,-0.0
0.12,0.0043,-0.0
0.121,0.0044,-0.0
0.122,0.0042,-0.0
0.123,0.0045,-0.0
0.124,0.0041,-0.0
0.125,0.0044,-0.0
0.126,0.0042,-0.0
0.126,0.0044,-0.0
0.128,0.0042,-0.0
0.128,0.0046,-0.0
0.129,0.0044,-0.0
0.13,0.0046,-0.0
0.13,0.0038,-0.1
0.131,0.0032,-0.0
0.132,0.0023,-0.0
0.133,0.0022,-0.0
0.133,0.0018,-0.0
0.134,0.0021,-0.0
0.134,0.0018,-0.0
0.134,0.002,-0.0
0.135,0.0017,-0.0
0.135,0.0021,-0.0
0.136,0.0019,-0.0
0.135,0.0012,-0.1
0.133,0.0016,-0.1
0.132,0.0053,-0.1
0.132,0.0095,-0.0
0.131,0.0114,-0.0
0.129,0.0133,-0.0
0.127,0.0138,-0.0
0.124,0.0145,-0.0
0.121,0.0145,-0.0
0.118,0.0155,-0.1
0.115,0.0163,-0.0
0.11,0.0182,-0.1
0.105,0.0208,-0.1
0.1,0.0256,-0.1
0.094,0.0307,-0.1
0.087,0.0367,-0.1
0.079,0.0427,-0.1
0.07,0.0494,-0.1
0.062,0.0542,-0.0
0.05,0.0591,-0.1
0.038,0.0621,-0.0
0.024,0.0648,-0.0
0.011,0.0662,-0.1
-0.007,0.0707,-0.2
-0.02,0.0749,-0.1
-0.032,0.0789,-0.1
-0.049,0.0853,-0.1
-0.065,0.0908,-0.1
-0.084,0.0975,-0.1
-0.106,0.1042,-0.1
-0.128,0.1114,-0.1
-0.153,0.1183,-0.1
-0.179,0.1261,-0.2
-0.206,0.1337,-0.2
-0.233,0.1322,-0.2
-0.261,0.1312,-0.2
-0.285,0.1294,-0.1
-0.306,0.1263,-0.1
-0.33,0.1223,-0.1
-0.352,0.1186,-0.1
-0.378,0.1192,-0.1
-0.4,0.1135,-0.1
-0.422,0.1075,-0.1
-0.441,0.1023,-0.2
-0.458,0.0989,-0.2
-0.487,0.1015,-0.2
-0.503,0.0991,-0.1
-0.518,0.0951,-0.1
-0.531,0.0908,-0.1
-0.546,0.085,-0.1
-0.576,0.085,-0.1
-0.585,0.0789,-0.1
-0.594,0.0739,-0.1
-0.603,0.068,-0.1
-0.611,0.063,-0.2
-0.635,0.0623,-0.2
-0.645,0.0612,-0.2
-0.649,0.0599,-0.2
-0.655,0.0593,-0.2
-0.658,0.0575,-0.1
-0.663,0.0549,-0.1
