offsetCenter,vehicle rotation,road rotation,steeringAngle,is_junction
-0.144,-179.75628662109375,-179.92672729492188,0.0,True
-0.145,-179.75628662109375,-179.92672729492188,0.0,True
-0.145,-179.75628662109375,-179.92672729492188,0.0,True
-0.146,-179.75628662109375,-179.92672729492188,0.0,True
-0.146,-179.75628662109375,-179.92672729492188,0.0,True
-0.147,-179.75628662109375,-179.92672729492188,0.0,True
-0.147,-179.75628662109375,-179.92672729492188,0.0,True
-0.148,-179.75628662109375,-179.92672729492188,0.0,True
-0.148,-179.75628662109375,-179.92672729492188,0.0,True
-0.149,-179.75628662109375,-179.92672729492188,0.0,True
-0.149,-179.75628662109375,-179.92672729492188,0.0,True
-0.15,-179.75628662109375,-179.92672729492188,0.0,True
-0.15,-179.75628662109375,-179.92672729492188,0.0,True
-0.151,-179.75628662109375,-179.92672729492188,0.0,True
-0.152,-179.75628662109375,-179.92672729492188,0.0,True
-0.152,-179.75628662109375,-179.92672729492188,0.0,True
-0.153,-179.75628662109375,-179.92672729492188,0.0,True
-0.154,-179.75628662109375,-179.92672729492188,0.0,True
-0.153,-179.75628662109375,-179.92672729492188,0.1,True
-0.154,-179.75628662109375,-179.92672729492188,0.0,True
-0.154,-179.75628662109375,-179.92672729492188,0.0,True
-0.154,-179.75628662109375,-179.92672729492188,0.0,True
-0.154,-179.75628662109375,-179.92672729492188,0.0,True
-0.154,-179.75628662109375,-179.92672729492188,0.0,True
-0.154,-179.75628662109375,-179.92672729492188,0.0,True
-0.153,-179.75628662109375,-179.92672729492188,0.0,True
-0.153,-179.75628662109375,-179.92672729492188,0.0,True
-0.152,-179.75628662109375,-179.92672729492188,0.0,True
-0.152,-179.75628662109375,-179.92672729492188,0.0,True
-0.151,-179.75628662109375,-179.92672729492188,0.0,True
-0.151,-179.75628662109375,-179.92672729492188,0.0,True
-0.151,-179.75628662109375,-179.92672729492188,0.0,True
-0.15,-179.75628662109375,-179.92672729492188,0.0,True
-0.15,-179.75628662109375,-179.92672729492188,0.0,True
-0.149,-179.75628662109375,-179.92672729492188,0.0,True
-0.149,-179.75628662109375,-179.92672729492188,0.0,True
-0.149,-179.75628662109375,-179.92672729492188,0.0,True
-0.148,-179.75628662109375,-179.92672729492188,0.0,True
-0.148,-179.75628662109375,-179.92672729492188,0.0,True
-0.147,-179.75628662109375,-179.92672729492188,0.0,True
-0.147,-179.75628662109375,-179.92672729492188,0.0,True
-0.146,-179.75628662109375,-179.92672729492188,0.0,True
-0.146,-179.75628662109375,-179.92672729492188,0.0,True
-0.145,-179.75628662109375,-179.92672729492188,0.0,True
-0.145,-179.75628662109375,-179.92672729492188,0.0,True
-0.144,-179.75628662109375,-179.92672729492188,0.0,True
-0.144,-179.75628662109375,-179.92672729492188,0.0,True
-0.144,-179.75628662109375,-179.92672729492188,0.0,True
-0.143,-179.75628662109375,-179.92672729492188,0.0,True
-0.143,-179.75628662109375,-179.92672729492188,0.0,True
-0.143,-179.75628662109375,-179.92672729492188,0.0,True
-0.142,-179.75628662109375,-179.92672729492188,0.0,True
-0.142,-179.75628662109375,-179.92672729492188,0.0,True
-0.141,-179.75628662109375,-179.92672729492188,0.0,True
-0.141,-179.75628662109375,-179.92672729492188,0.0,True
-0.14,-179.75628662109375,-179.92672729492188,0.0,True
-0.14,-179.75628662109375,-179.92672729492188,0.0,True
-0.139,-179.75628662109375,-179.92672729492188,0.0,True
-0.139,-179.75628662109375,-179.92672729492188,0.0,True
-0.138,-179.75628662109375,-179.92672729492188,0.0,True
-0.138,-179.75628662109375,-179.92672729492188,0.0,True
-0.137,-179.75628662109375,-179.92672729492188,0.0,True
-0.137,-179.75628662109375,-179.92672729492188,0.0,True
-0.136,-179.75628662109375,-179.92672729492188,0.0,True
-0.066,-179.75628662109375,-179.92672729492188,0.0,True
-0.135,-179.75628662109375,-179.92672729492188,0.0,True
-0.135,-179.75628662109375,-179.92672729492188,0.0,True
-0.134,-179.75628662109375,-179.92672729492188,0.0,True
-0.134,-179.75628662109375,-179.92672729492188,0.0,True
-0.133,-179.75628662109375,-179.92672729492188,0.0,True
-0.133,-179.75628662109375,-179.92672729492188,0.0,True
-0.133,-179.75628662109375,-179.92672729492188,0.0,True
-0.132,-179.75628662109375,-179.92672729492188,0.0,True
-0.132,-179.75628662109375,-179.92672729492188,0.0,True
-0.131,-179.75628662109375,-179.92672729492188,0.0,True
-0.131,-179.75628662109375,-179.92672729492188,0.0,True
-0.13,-179.75628662109375,-179.92672729492188,0.0,True
-0.13,-179.75628662109375,-179.92672729492188,0.0,True
-0.129,-179.75628662109375,-179.92672729492188,0.0,True
-0.129,-179.75628662109375,-179.92672729492188,0.0,True
-0.128,-179.75628662109375,-179.92672729492188,0.0,True
-0.128,-179.75628662109375,-179.92672729492188,0.0,True
-0.062,-179.75628662109375,-179.92672729492188,0.0,True
-0.127,-179.75628662109375,-179.92672729492188,0.0,True
-0.126,-179.75628662109375,-179.92672729492188,0.0,True
-0.126,-179.75628662109375,-179.92672729492188,0.0,True
-0.126,-179.75628662109375,-179.92672729492188,0.0,True
-0.125,-179.75628662109375,-179.92672729492188,0.0,True
-0.125,-179.75628662109375,-179.92672729492188,0.0,True
-0.124,-179.75628662109375,-179.92672729492188,0.0,True
-0.124,-179.75628662109375,-179.92672729492188,0.0,True
-0.123,-179.75628662109375,-179.92672729492188,0.0,True
-0.123,-179.75628662109375,-179.92672729492188,0.0,True
0.097,-179.75628662109375,-179.92672729492188,0.0,True
0.136,-179.75628662109375,-179.92672729492188,0.0,True
-0.106,-179.75628662109375,-179.92672729492188,0.0,True
-0.121,-179.75628662109375,-179.92672729492188,0.0,True
-0.12,-179.75628662109375,-179.92672729492188,0.0,True
-0.12,-179.75628662109375,-179.92672729492188,0.0,True
-0.12,-179.75628662109375,-179.92672729492188,0.0,True
-0.12,-179.75628662109375,-179.92672729492188,0.0,True
-0.119,-179.75628662109375,-179.92672729492188,0.0,True
-0.119,-179.75628662109375,-179.92672729492188,0.0,True
-0.118,-179.75628662109375,-179.92672729492188,0.0,True
-0.118,-179.75628662109375,-179.92672729492188,0.0,True
-0.117,-179.75628662109375,-179.92672729492188,0.0,True
-0.117,-179.75628662109375,-179.92672729492188,0.0,True
-0.116,-179.75628662109375,-179.92672729492188,0.0,True
-0.116,-179.75628662109375,-179.92672729492188,0.0,True
-0.116,-179.75628662109375,-179.92672729492188,0.0,True
-0.115,-179.75628662109375,-179.92672729492188,0.0,True
-0.115,-179.75628662109375,-179.92672729492188,0.0,True
-0.115,-179.75628662109375,-179.92672729492188,0.0,True
-0.114,-179.75628662109375,-179.92672729492188,0.0,True
-0.114,-179.75628662109375,-179.92672729492188,0.0,True
-0.113,-179.75628662109375,-179.92672729492188,0.0,True
-0.113,-179.75628662109375,-179.92672729492188,0.0,True
-0.113,-179.75628662109375,-179.92672729492188,0.0,True
-0.112,-179.75628662109375,-179.92672729492188,0.0,True
-0.112,-179.75628662109375,-179.92672729492188,0.0,True
-0.111,-179.75628662109375,-179.92672729492188,0.0,True
-0.111,-179.75628662109375,-179.92672729492188,0.0,True
-0.11,-179.75628662109375,-179.92672729492188,0.0,True
-0.11,-179.75628662109375,-179.92672729492188,0.0,True
-0.11,-179.75628662109375,-179.92672729492188,0.0,True
-0.11,-179.75628662109375,-179.92672729492188,0.0,True
-0.109,-179.75628662109375,-179.92672729492188,0.0,True
-0.109,-179.75628662109375,-179.92672729492188,0.0,True
-0.108,-179.75628662109375,-179.92672729492188,0.0,True
-0.108,-179.75628662109375,-179.92672729492188,0.0,True
-0.107,-179.75628662109375,-179.92672729492188,0.0,True
-0.107,-179.75628662109375,-179.92672729492188,0.0,True
-0.106,-179.75628662109375,-179.92672729492188,0.0,True
-0.106,-179.75628662109375,-179.92672729492188,0.0,True
-0.105,-179.75628662109375,-179.92672729492188,0.0,True
-0.105,-179.75628662109375,-179.92672729492188,0.0,True
-0.105,-179.75628662109375,-179.92672729492188,0.0,True
-0.104,-179.75628662109375,-179.92672729492188,0.0,True
-0.104,-179.75628662109375,-179.92672729492188,0.0,True
-0.103,-179.75628662109375,-179.92672729492188,0.0,True
-0.053,-179.75628662109375,-179.92672729492188,0.0,True
-0.103,-179.75628662109375,-179.92672729492188,0.0,True
-0.102,-179.75628662109375,-179.92672729492188,0.0,True
-0.102,-179.75628662109375,-179.92672729492188,0.0,True
-0.102,-179.75628662109375,-179.92672729492188,0.0,True
-0.101,-179.75628662109375,-179.92672729492188,0.0,True
-0.101,-179.75628662109375,-179.92672729492188,0.0,True
-0.1,-179.75628662109375,-179.92672729492188,0.0,True
-0.1,-179.75628662109375,-179.92672729492188,0.0,True
-0.1,-179.75628662109375,-179.92672729492188,0.0,True
-0.1,-179.75628662109375,-179.92672729492188,0.0,True
-0.099,-179.75628662109375,-179.92672729492188,0.0,True
-0.099,-179.75628662109375,-179.92672729492188,0.0,True
-0.098,-179.75628662109375,-179.92672729492188,0.0,True
-0.098,-179.75628662109375,-179.92672729492188,0.0,True
-0.098,-179.75628662109375,-179.92672729492188,0.0,True
-0.098,-179.75628662109375,-179.92672729492188,0.0,True
-0.097,-179.75628662109375,-179.92672729492188,0.0,True
-0.097,-179.75628662109375,-179.92672729492188,0.0,True
-0.097,-179.75628662109375,-179.92672729492188,0.0,True
-0.097,-179.75628662109375,-179.92672729492188,0.0,True
-0.096,-179.75628662109375,-179.92672729492188,0.0,True
-0.096,-179.75628662109375,-179.92672729492188,0.0,True
-0.096,-179.75628662109375,-179.92672729492188,0.0,True
-0.096,-179.75628662109375,-179.92672729492188,0.0,True
-0.095,-179.75628662109375,-179.92672729492188,0.0,True
-0.095,-179.75628662109375,-179.92672729492188,0.0,True
-0.095,-179.75628662109375,-179.92672729492188,0.0,True
-0.095,-179.75628662109375,-179.92672729492188,0.0,True
-0.094,-179.75628662109375,-179.92672729492188,0.0,True
-0.094,-179.75628662109375,-179.92672729492188,0.0,True
-0.094,-179.75628662109375,-179.92672729492188,0.0,True
-0.094,-179.75628662109375,-179.92672729492188,0.0,True
-0.094,-179.75628662109375,-179.92672729492188,0.0,True
-0.093,-179.75628662109375,-179.92672729492188,0.0,True
-0.093,-179.75628662109375,-179.92672729492188,0.0,True
-0.093,-179.75628662109375,-179.92672729492188,0.0,True
-0.093,-179.75628662109375,-179.92672729492188,0.0,True
-0.092,-179.75628662109375,-179.92672729492188,0.0,True
-0.092,-179.75628662109375,-179.92672729492188,0.0,True
-0.092,-179.75628662109375,-179.92672729492188,0.0,True
-0.092,-179.75628662109375,-179.92672729492188,0.0,True
-0.092,-179.75628662109375,-179.92672729492188,0.0,True
-0.091,-179.75628662109375,-179.92672729492188,0.0,True
-0.091,-179.75628662109375,-179.92672729492188,0.0,True
-0.091,-179.75628662109375,-179.92672729492188,0.0,True
-0.09,-179.75628662109375,-179.92672729492188,0.0,True
-0.09,-179.75628662109375,-179.92672729492188,0.0,True
-0.09,-179.75628662109375,-179.92672729492188,0.0,True
-0.09,-179.75628662109375,-179.92672729492188,0.0,True
-0.089,-179.75628662109375,-179.92672729492188,0.0,True
-0.089,-179.75628662109375,-179.92672729492188,0.0,True
-0.089,-179.75628662109375,-179.92672729492188,0.0,True
-0.088,-179.75628662109375,-179.92672729492188,0.0,True
-0.088,-179.75628662109375,-179.92672729492188,0.0,True
-0.088,-179.75628662109375,-179.92672729492188,0.0,True
-0.088,-179.75628662109375,-179.92672729492188,0.0,True
-0.087,-179.75628662109375,-179.92672729492188,0.0,True
-0.087,-179.75628662109375,-179.92672729492188,0.0,True
-0.087,-179.75628662109375,-179.92672729492188,0.0,True
-0.087,-179.75628662109375,-179.92672729492188,0.0,True
-0.086,-179.75628662109375,-179.92672729492188,0.0,True
-0.086,-179.75628662109375,-179.92672729492188,0.0,True
-0.086,-179.75628662109375,-179.92672729492188,0.0,True
-0.086,-179.75628662109375,-179.92672729492188,0.0,True
-0.085,-179.75628662109375,-179.92672729492188,0.0,True
-0.085,-179.75628662109375,-179.92672729492188,0.0,True
-0.085,-179.75628662109375,-179.92672729492188,0.0,True
-0.085,-179.75628662109375,-179.92672729492188,0.0,True
-0.084,-179.75628662109375,-179.92672729492188,0.0,True
-0.084,-179.75628662109375,-179.92672729492188,0.0,True
-0.083,-179.75628662109375,-179.92672729492188,0.0,True
-0.083,-179.75628662109375,-179.92672729492188,0.0,True
-0.083,-179.75628662109375,-179.92672729492188,0.0,True
-0.083,-179.75628662109375,-179.92672729492188,0.0,True
-0.082,-179.75628662109375,-179.92672729492188,0.0,True
-0.082,-179.75628662109375,-179.92672729492188,0.0,True
-0.082,-179.75628662109375,-179.92672729492188,0.0,True
-0.078,-179.75628662109375,-179.92672729492188,0.1,True
-0.075,-179.75628662109375,-179.92672729492188,0.1,True
-0.074,-179.75628662109375,-179.92672729492188,0.0,True
-0.072,-179.75628662109375,-179.92672729492188,0.0,True
-0.069,-179.75628662109375,-179.92672729492188,0.0,True
-0.066,-179.75628662109375,-179.92672729492188,0.0,True
-0.062,-179.75628662109375,-179.92672729492188,0.0,True
-0.057,-179.75628662109375,-179.92672729492188,0.1,True
-0.05,-179.75628662109375,-179.92672729492188,0.1,True
-0.043,-179.75628662109375,-179.92672729492188,0.1,True
-0.037,-179.75628662109375,-179.92672729492188,0.1,True
-0.029,-179.75628662109375,-179.92672729492188,0.1,True
-0.02,-179.75628662109375,-179.92672729492188,0.1,True
-0.009,-179.75628662109375,-179.92672729492188,0.1,True
0.002,-179.75628662109375,-179.92672729492188,0.1,True
0.017,-179.75628662109375,-179.92672729492188,0.2,True
0.032,-179.75628662109375,-179.92672729492188,0.2,True
0.054,-179.75628662109375,-179.92672729492188,0.2,True
0.069,-179.75628662109375,-179.92672729492188,0.1,True
0.091,-179.75628662109375,-179.92672729492188,0.2,True
0.114,-179.75628662109375,-179.92672729492188,0.1,True
0.139,-179.75628662109375,-179.92672729492188,0.1,True
0.168,-179.75628662109375,-179.92672729492188,0.2,True
0.199,-179.75628662109375,-179.92672729492188,0.3,True
0.232,-179.75628662109375,-179.92672729492188,0.3,True
0.267,-179.75628662109375,-179.92672729492188,0.2,True
0.306,-179.75628662109375,-179.92672729492188,0.2,True
0.344,-179.75628662109375,-179.92672729492188,0.2,True
0.387,-179.75628662109375,-179.92672729492188,0.2,True
0.433,-179.75628662109375,-179.92672729492188,0.1,True
0.478,-179.75628662109375,-179.92672729492188,0.2,True
0.529,-179.75628662109375,-179.92672729492188,0.3,True
0.567,-179.75628662109375,-179.92672729492188,0.3,True
0.613,-179.75628662109375,-179.92672729492188,0.3,True
0.658,-179.75628662109375,-179.92672729492188,0.2,True
0.706,-179.75628662109375,-179.92672729492188,0.2,True
0.724,-179.75628662109375,-179.92672729492188,0.2,True
0.76,-179.75628662109375,-179.92672729492188,0.3,True
0.801,-179.75628662109375,-179.92672729492188,0.4,True
0.802,-179.75628662109375,-179.92672729492188,0.3,True
0.845,-179.75628662109375,-179.92672729492188,0.3,True
0.876,-179.75628662109375,-179.92672729492188,0.3,True
0.917,-179.75628662109375,-179.92672729492188,0.3,True
0.895,-179.75628662109375,-179.92672729492188,0.2,True
0.929,-179.75628662109375,-179.92672729492188,0.3,True
0.968,-179.75628662109375,-179.92672729492188,0.4,True
1.003,-179.75628662109375,-179.92672729492188,0.4,True
0.958,-179.75628662109375,-179.92672729492188,0.3,True
0.995,-179.75628662109375,-179.92672729492188,0.3,True
1.028,-179.75628662109375,-179.92672729492188,0.3,True
0.967,-179.75628662109375,-179.92672729492188,0.2,True
0.999,-179.75628662109375,-179.92672729492188,0.3,True
1.037,-179.75628662109375,-179.92672729492188,0.4,True
1.069,-179.75628662109375,-179.92672729492188,0.4,True
0.988,-179.75628662109375,-179.92672729492188,0.4,True
1.021,-179.75628662109375,-179.92672729492188,0.3,True
1.054,-179.75628662109375,-179.92672729492188,0.3,True
0.954,-179.75628662109375,-179.92672729492188,0.4,True
0.987,-179.75628662109375,-179.92672729492188,0.5,True
1.021,-179.75628662109375,-179.92672729492188,0.4,True
-0.907,-179.75628662109375,-179.92672729492188,0.4,True
-0.939,-179.75628662109375,-179.92672729492188,0.4,True
-0.974,-179.75628662109375,-179.92672729492188,0.3,True
-1.007,-179.75628662109375,-179.92672729492188,0.3,True
0.985,-179.75628662109375,-179.92672729492188,0.4,True
0.972,-179.75628662109375,-179.92672729492188,0.5,True
0.962,-179.75628662109375,-179.92672729492188,0.4,True
1.09,-179.75628662109375,-179.92672729492188,0.4,True
1.08,-179.75628662109375,-179.92672729492188,0.4,True
1.07,-179.75628662109375,-179.92672729492188,0.3,True
1.186,-179.75628662109375,-179.92672729492188,0.3,True
1.175,-179.75628662109375,-179.92672729492188,0.2,True
1.167,-179.75628662109375,-179.92672729492188,0.2,True
1.267,-179.75628662109375,-179.92672729492188,0.2,True
1.255,-179.75628662109375,-179.92672729492188,0.1,True
1.245,-179.75628662109375,-179.92672729492188,0.2,True
1.322,-179.75628662109375,-179.92672729492188,0.3,True
1.307,-179.75628662109375,-179.92672729492188,0.2,True
1.291,-179.75628662109375,-179.92672729492188,0.2,True
1.341,-179.75628662109375,-179.92672729492188,0.2,True
1.318,-179.75628662109375,-179.92672729492188,0.2,True
1.292,-179.75628662109375,-179.92672729492188,0.1,True
1.312,-179.75628662109375,-179.92672729492188,0.1,True
1.283,-179.75628662109375,-179.92672729492188,0.2,True
1.25,-179.75628662109375,-179.92672729492188,0.2,True
1.242,-179.75628662109375,-179.92672729492188,0.2,True
1.2,-179.75628662109375,-179.92672729492188,0.1,True
1.156,-179.75628662109375,-179.92672729492188,0.1,True
1.117,-179.75628662109375,-179.92672729492188,0.1,True
1.068,-179.75628662109375,-179.92672729492188,0.1,True
1.017,-179.75628662109375,-179.92672729492188,0.1,True
0.969,-179.75628662109375,-179.92672729492188,0.2,True
0.916,-179.75628662109375,-179.92672729492188,0.1,True
0.881,-179.75628662109375,-179.92672729492188,0.1,True
0.838,-179.75628662109375,-179.92672729492188,0.1,True
0.799,-179.75628662109375,-179.92672729492188,0.1,True
0.757,-179.75628662109375,-179.92672729492188,0.1,True
0.725,-179.75628662109375,-179.92672729492188,0.1,True
0.69,-179.75628662109375,-179.92672729492188,0.1,True
0.661,-179.75628662109375,-179.92672729492188,0.2,True
0.603,-179.75628662109375,-179.92672729492188,0.0,True
0.573,-179.75628662109375,-179.92672729492188,0.0,True
0.55,-179.75628662109375,-179.92672729492188,0.0,True
0.523,-179.75628662109375,-179.92672729492188,0.0,True
0.501,-179.75628662109375,-179.92672729492188,0.1,True
0.474,-179.75628662109375,-179.92672729492188,0.0,True
0.452,-179.75628662109375,-179.92672729492188,0.1,True
0.433,-179.75628662109375,-179.92672729492188,0.1,True
0.413,-179.75628662109375,-179.92672729492188,0.1,True
0.393,-179.75628662109375,-179.92672729492188,0.0,True
0.374,-179.75628662109375,-179.92672729492188,0.0,True
0.355,-179.75628662109375,-179.92672729492188,0.0,True
0.338,-179.75628662109375,-179.92672729492188,0.0,True
0.32,-179.75628662109375,-179.92672729492188,0.0,True
0.304,-179.75628662109375,-179.92672729492188,0.1,True
0.291,-179.75628662109375,-179.92672729492188,0.1,True
0.274,-179.75628662109375,-179.92672729492188,0.0,True
0.259,-179.75628662109375,-179.92672729492188,0.0,True
0.245,-179.75628662109375,-179.92672729492188,0.0,True
0.23,-179.75628662109375,-179.92672729492188,0.0,True
0.217,-179.75628662109375,-179.92672729492188,0.0,True
0.205,-179.75628662109375,-179.92672729492188,0.1,True
0.196,-179.75628662109375,-179.92672729492188,0.1,True
0.183,-179.75628662109375,-179.92672729492188,0.0,True
0.171,-179.75628662109375,-179.92672729492188,0.0,True
0.16,-179.75628662109375,-179.92672729492188,0.0,True
0.15,-179.75628662109375,-179.92672729492188,0.0,True
0.141,-179.75628662109375,-179.92672729492188,0.0,True
0.131,-179.75628662109375,-179.92672729492188,0.0,True
0.123,-179.75628662109375,-179.92672729492188,0.1,True
0.114,-179.75628662109375,-179.92672729492188,0.0,True
0.105,-179.75628662109375,-179.92672729492188,0.0,True
0.096,-179.75628662109375,-179.92672729492188,0.0,True
0.088,-179.75628662109375,-179.92672729492188,0.0,True
0.08,-179.75628662109375,-179.92672729492188,0.0,True
0.071,-179.75628662109375,-179.92672729492188,0.0,True
0.064,-179.75628662109375,-179.92672729492188,0.0,True
0.057,-179.75628662109375,-179.92672729492188,0.1,True
0.049,-179.75628662109375,-179.92672729492188,0.0,True
0.041,-179.75628662109375,-179.92672729492188,0.0,True
0.034,-179.75628662109375,-179.92672729492188,0.0,True
0.027,-179.75628662109375,-179.92672729492188,0.0,True
0.02,-179.75628662109375,-179.92672729492188,0.0,True
0.014,-179.75628662109375,-179.92672729492188,0.1,True
0.008,-179.75628662109375,-179.92672729492188,0.0,True
0.001,-179.75628662109375,-179.92672729492188,0.0,True
-0.005,-179.75628662109375,-179.92672729492188,0.0,True
-0.011,-179.75628662109375,-179.92672729492188,0.0,True
-0.015,-179.75628662109375,-179.92672729492188,0.0,True
-0.021,-179.75628662109375,-179.92672729492188,0.0,True
-0.026,-179.75628662109375,-179.92672729492188,0.0,True
-0.03,-179.75628662109375,-179.92672729492188,0.1,True
-0.035,-179.75628662109375,-179.92672729492188,0.0,True
-0.04,-179.75628662109375,-179.92672729492188,0.0,True
-0.044,-179.75628662109375,-179.92672729492188,0.0,True
-0.048,-179.75628662109375,-179.92672729492188,0.0,True
-0.052,-179.75628662109375,-179.92672729492188,0.0,True
-0.056,-179.75628662109375,-179.92672729492188,0.0,True
-0.058,-179.75628662109375,-179.92672729492188,0.1,True
-0.062,-179.75628662109375,-179.92672729492188,0.0,True
-0.066,-179.75628662109375,-179.92672729492188,0.0,True
-0.069,-179.75628662109375,-179.92672729492188,0.0,True
-0.071,-179.75628662109375,-179.92672729492188,0.0,True
-0.074,-179.75628662109375,-179.92672729492188,0.0,True
-0.077,-179.75628662109375,-179.92672729492188,0.0,True
-0.079,-179.75628662109375,-179.92672729492188,0.0,True
-0.082,-179.75628662109375,-179.92672729492188,0.0,True
-0.084,-179.75628662109375,-179.92672729492188,0.0,True
-0.086,-179.75628662109375,-179.92672729492188,0.0,True
-0.089,-179.75628662109375,-179.92672729492188,0.0,True
-0.091,-179.75628662109375,-179.92672729492188,0.0,True
-0.093,-179.75628662109375,-179.92672729492188,0.0,True
-0.096,-179.75628662109375,-179.92672729492188,0.0,True
-0.099,-179.75628662109375,-179.92672729492188,0.0,True
-0.101,-179.75628662109375,-179.92672729492188,0.0,True
-0.103,-179.75628662109375,-179.92672729492188,0.0,True
-0.106,-179.75628662109375,-179.92672729492188,0.0,True
-0.108,-179.75628662109375,-179.92672729492188,0.0,True
-0.111,-179.75628662109375,-179.92672729492188,0.0,True
-0.113,-179.75628662109375,-179.92672729492188,0.0,True
-0.115,-179.75628662109375,-179.92672729492188,0.0,True
-0.116,-179.75628662109375,-179.92672729492188,0.1,True
-0.118,-179.75628662109375,-179.92672729492188,0.0,True
-0.12,-179.75628662109375,-179.92672729492188,0.0,True
-0.122,-179.75628662109375,-179.92672729492188,0.0,True
-0.123,-179.75628662109375,-179.92672729492188,0.0,True
-0.124,-179.75628662109375,-179.92672729492188,0.0,True
-0.125,-179.75628662109375,-179.92672729492188,0.0,True
-0.126,-179.75628662109375,-179.92672729492188,0.0,True
-0.127,-179.75628662109375,-179.92672729492188,0.0,True
-0.128,-179.75628662109375,-179.92672729492188,0.0,True
-0.128,-179.75628662109375,-179.92672729492188,0.0,True
-0.129,-179.75628662109375,-179.92672729492188,0.0,True
-0.13,-179.75628662109375,-179.92672729492188,0.0,True
-0.131,-179.75628662109375,-179.92672729492188,0.0,True
-0.132,-179.75628662109375,-179.92672729492188,0.0,True
-0.133,-179.75628662109375,-179.92672729492188,0.0,True
-0.134,-179.75628662109375,-179.92672729492188,0.0,True
-0.134,-179.75628662109375,-179.92672729492188,0.0,True
-0.135,-179.75628662109375,-179.92672729492188,0.0,True
-0.137,-179.75628662109375,-179.92672729492188,0.0,True
-0.138,-179.75628662109375,-179.92672729492188,0.0,True
-0.139,-179.75628662109375,-179.92672729492188,0.0,True
-0.14,-179.75628662109375,-179.92672729492188,0.0,True
-0.141,-179.75628662109375,-179.92672729492188,0.0,True
-0.141,-179.75628662109375,-179.92672729492188,0.0,True
-0.142,-179.75628662109375,-179.92672729492188,0.0,True
-0.143,-179.75628662109375,-179.92672729492188,0.0,True
-0.144,-179.75628662109375,-179.92672729492188,0.0,True
-0.145,-179.75628662109375,-179.92672729492188,0.0,True
-0.146,-179.75628662109375,-179.92672729492188,0.0,True
-0.145,-179.75628662109375,-179.92672729492188,0.1,True
-0.146,-179.75628662109375,-179.92672729492188,0.0,True
-0.146,-179.75628662109375,-179.92672729492188,0.0,True
-0.146,-179.75628662109375,-179.92672729492188,0.0,True
-0.146,-179.75628662109375,-179.92672729492188,0.0,True
-0.146,-179.75628662109375,-179.92672729492188,0.0,True
-0.145,-179.75628662109375,-179.92672729492188,0.0,True
-0.145,-179.75628662109375,-179.92672729492188,0.0,True
-0.145,-179.75628662109375,-179.92672729492188,0.0,True
-0.144,-179.75628662109375,-179.92672729492188,0.0,True
-0.144,-179.75628662109375,-179.92672729492188,0.0,True
-0.143,-179.75628662109375,-179.92672729492188,0.0,True
-0.143,-179.75628662109375,-179.92672729492188,0.0,True
-0.142,-179.75628662109375,-179.92672729492188,0.0,True
-0.142,-179.75628662109375,-179.92672729492188,0.0,True
-0.141,-179.75628662109375,-179.92672729492188,0.0,True
-0.141,-179.75628662109375,-179.92672729492188,0.0,True
-0.14,-179.75628662109375,-179.92672729492188,0.0,True
-0.14,-179.75628662109375,-179.92672729492188,0.0,True
-0.14,-179.75628662109375,-179.92672729492188,0.0,True
-0.139,-179.75628662109375,-179.92672729492188,0.0,True
-0.139,-179.75628662109375,-179.92672729492188,0.0,True
-0.138,-179.75628662109375,-179.92672729492188,0.0,True
-0.138,-179.75628662109375,-179.92672729492188,0.0,True
-0.137,-179.75628662109375,-179.92672729492188,0.0,True
-0.137,-179.75628662109375,-179.92672729492188,0.0,True
-0.136,-179.75628662109375,-179.92672729492188,0.0,True
-0.136,-179.75628662109375,-179.92672729492188,0.0,True
-0.135,-179.75628662109375,-179.92672729492188,0.0,True
-0.135,-179.75628662109375,-179.92672729492188,0.0,True
-0.134,-179.75628662109375,-179.92672729492188,0.0,True
-0.134,-179.75628662109375,-179.92672729492188,0.0,True
-0.134,-179.75628662109375,-179.92672729492188,0.0,True
-0.133,-179.75628662109375,-179.92672729492188,0.0,True
-0.133,-179.75628662109375,-179.92672729492188,0.0,True
-0.132,-179.75628662109375,-179.92672729492188,0.0,True
-0.132,-179.75628662109375,-179.92672729492188,0.0,True
-0.131,-179.75628662109375,-179.92672729492188,0.0,True
-0.131,-179.75628662109375,-179.92672729492188,0.0,True
-0.13,-179.75628662109375,-179.92672729492188,0.0,True
-0.13,-179.75628662109375,-179.92672729492188,0.0,True
-0.129,-179.75628662109375,-179.92672729492188,0.0,True
-0.129,-179.75628662109375,-179.92672729492188,0.0,True
-0.129,-179.75628662109375,-179.92672729492188,0.0,True
-0.128,-179.75628662109375,-179.92672729492188,0.0,True
-0.128,-179.75628662109375,-179.92672729492188,0.0,True
-0.127,-179.75628662109375,-179.92672729492188,0.0,True
-0.127,-179.75628662109375,-179.92672729492188,0.0,True
-0.126,-179.75628662109375,-179.92672729492188,0.0,True
-0.126,-179.75628662109375,-179.92672729492188,0.0,True
0.14,-179.75628662109375,-179.92672729492188,0.0,True
-0.139,-179.75628662109375,-179.92672729492188,0.0,True
-0.124,-179.75628662109375,-179.92672729492188,0.0,True
-0.124,-179.75628662109375,-179.92672729492188,0.0,True
-0.124,-179.75628662109375,-179.92672729492188,0.0,True
-0.123,-179.75628662109375,-179.92672729492188,0.0,True
-0.123,-179.75628662109375,-179.92672729492188,0.0,True
