offsetCenter,differenceForward,steeringAngle
-0.374,0.0034,-0.2
-0.378,0.0037,-0.1
-0.381,0.0029,-0.1
-0.355,0.0004,-0.1
-0.358,0.0009,-0.1
-0.362,0.0024,-0.1
-0.366,0.0043,-0.1
-0.368,0.0047,-0.0
-0.372,0.0033,-0.0
-0.375,0.0001,-0.0
-0.378,0.0025,-0.1
-0.383,0.0044,-0.1
-0.386,0.0045,-0.1
-0.389,0.0041,-0.1
-0.364,0.0014,-0.1
-0.367,0.0001,-0.1
-0.37,0.0016,-0.1
-0.374,0.0031,-0.1
-0.378,0.0051,-0.1
-0.382,0.0068,-0.1
-0.385,0.0076,-0.0
-0.391,0.0038,-0.0
-0.395,0.0007,-0.1
-0.374,0.0011,-0.2
-0.378,0.0008,-0.1
-0.382,0.0018,-0.1
-0.385,0.0027,-0.1
-0.389,0.0044,-0.1
-0.393,0.0059,-0.1
-0.395,0.0065,-0.0
-0.398,0.0047,-0.0
-0.4,0.0023,-0.0
-0.404,0.0013,-0.1
-0.385,0.0008,-0.2
-0.388,0.0009,-0.1
-0.391,0.0001,-0.1
-0.394,0.001,-0.1
-0.396,0.0026,-0.1
-0.4,0.004,-0.1
-0.404,0.0065,-0.1
-0.406,0.0068,-0.0
-0.408,0.0057,-0.0
-0.41,0.0025,-0.0
-0.402,0.0001,-0.0
-0.396,0.0025,-0.1
-0.399,0.0043,-0.1
-0.401,0.0049,-0.1
-0.403,0.0043,-0.1
-0.405,0.0035,-0.1
-0.406,0.0018,-0.1
-0.408,0.0004,-0.1
-0.408,0.0002,-0.0
-0.409,0.0019,-0.0
-0.406,0.0035,-0.1
-0.395,0.0034,-0.2
-0.396,0.0032,-0.1
-0.398,0.0025,-0.1
-0.399,0.0012,-0.1
-0.397,0.0005,-0.1
-0.399,0.0025,-0.1
-0.401,0.004,-0.1
-0.402,0.0047,-0.0
-0.403,0.0028,-0.0
-0.404,0.0002,-0.0
-0.406,0.003,-0.1
-0.408,0.0043,-0.1
-0.41,0.0048,-0.1
-0.409,0.0038,-0.1
-0.4,0.0015,-0.1
-0.401,0.0001,-0.1
-0.402,0.0014,-0.1
-0.402,0.002,-0.0
-0.402,0.0005,-0.0
-0.402,0.0026,-0.0
-0.403,0.0056,-0.1
-0.404,0.0071,-0.1
-0.404,0.0077,-0.1
-0.404,0.007,-0.1
-0.396,0.0046,-0.1
-0.396,0.0031,-0.1
-0.394,0.003,-0.0
-0.393,0.0046,-0.0
-0.392,0.0078,-0.0
-0.39,0.0113,-0.0
-0.389,0.0149,-0.1
-0.388,0.0166,-0.1
-0.386,0.0173,-0.1
-0.384,0.0164,-0.1
-0.375,0.0152,-0.0
-0.37,0.0171,-0.0
-0.366,0.0204,-0.0
-0.361,0.0243,-0.0
-0.357,0.028,-0.0
-0.353,0.0312,-0.1
-0.348,0.0335,-0.1
-0.343,0.0339,-0.1
-0.335,0.0353,-0.0
-0.327,0.0375,-0.0
-0.314,0.0406,-0.0
-0.307,0.0438,-0.1
-0.298,0.0471,-0.0
-0.289,0.0504,-0.1
-0.278,0.0539,-0.0
-0.267,0.0578,-0.0
-0.255,0.0612,-0.1
-0.245,0.0585,-0.1
-0.233,0.0552,-0.0
-0.221,0.0536,-0.0
-0.21,0.0522,-0.0
-0.2,0.0518,-0.0
-0.189,0.0503,-0.1
-0.179,0.0492,-0.0
-0.169,0.047,-0.1
-0.16,0.0456,-0.0
-0.151,0.0437,-0.1
-0.142,0.0423,-0.0
-0.133,0.0411,-0.0
-0.125,0.0408,-0.0
-0.117,0.0403,-0.0
-0.11,0.0395,-0.1
-0.103,0.0383,-0.0
-0.087,0.0359,-0.1
-0.078,0.0335,-0.0
-0.072,0.0323,-0.1
-0.067,0.0313,-0.0
-0.061,0.0304,-0.0
-0.054,0.0301,-0.0
-0.049,0.0295,-0.0
-0.049,0.0296,-0.0
-0.049,0.0283,-0.1
-0.049,0.0275,-0.0
-0.049,0.0266,-0.0
-0.049,0.0264,-0.0
-0.049,0.026,-0.0
-0.049,0.0254,-0.1
-0.049,0.0226,-0.1
-0.049,0.02,-0.0
-0.049,0.0176,-0.0
-0.049,0.0169,-0.0
-0.049,0.0159,-0.0
-0.049,0.0159,-0.0
-0.049,0.0155,-0.0
-0.049,0.0155,-0.0
-0.049,0.0153,-0.0
-0.049,0.0154,-0.0
-0.049,0.0151,-0.0
-0.049,0.0153,-0.0
-0.049,0.015,-0.0
-0.049,0.0153,-0.0
-0.05,0.015,-0.0
-0.05,0.0152,-0.0
-0.05,0.015,-0.0
-0.05,0.0151,-0.0
0.052,0.015,-0.0
0.054,0.0152,-0.0
0.057,0.015,-0.0
0.061,0.0153,-0.0
0.064,0.015,-0.0
0.067,0.0153,-0.0
0.069,0.0143,-0.1
0.072,0.0135,-0.0
0.075,0.0128,-0.0
0.077,0.0126,-0.0
0.079,0.0122,-0.0
0.082,0.0123,-0.0
0.084,0.012,-0.0
0.087,0.0122,-0.0
0.089,0.0112,-0.1
0.091,0.0104,-0.0
0.093,0.0095,-0.0
0.095,0.0093,-0.0
0.097,0.009,-0.0
0.099,0.0089,-0.0
0.101,0.0087,-0.0
0.102,0.0089,-0.0
0.104,0.0086,-0.0
0.106,0.0088,-0.0
0.108,0.0085,-0.0
0.109,0.0087,-0.0
0.111,0.0085,-0.0
0.112,0.0087,-0.0
0.113,0.0078,-0.1
0.115,0.0071,-0.0
0.117,0.0061,-0.0
0.118,0.006,-0.0
0.119,0.006,-0.0
0.12,0.0057,-0.0
0.122,0.0058,-0.0
0.123,0.0055,-0.0
0.124,0.0057,-0.0
0.125,0.0054,-0.0
0.126,0.0057,-0.0
0.128,0.0053,-0.0
0.128,0.0055,-0.0
0.13,0.0054,-0.0
0.13,0.0055,-0.0
0.132,0.0054,-0.0
0.133,0.0057,-0.0
0.134,0.0056,-0.0
0.135,0.0057,-0.0
0.135,0.0049,-0.1
0.136,0.0042,-0.0
0.137,0.0034,-0.0
0.138,0.0034,-0.0
0.139,0.0031,-0.0
0.139,0.0032,-0.0
0.14,0.0029,-0.0
0.141,0.0031,-0.0
0.141,0.0028,-0.0
0.142,0.003,-0.0
0.142,0.0029,-0.0
0.143,0.003,-0.0
0.142,0.0019,-0.1
0.143,0.001,-0.0
0.144,0.0002,-0.0
0.144,0.0,-0.0
0.144,0.0005,-0.0
0.144,0.0004,-0.0
0.144,0.0007,-0.0
0.144,0.0006,-0.0
0.143,0.0007,-0.0
0.143,0.0007,-0.0
0.143,0.0005,-0.0
0.143,0.0008,-0.0
0.143,0.0006,-0.0
0.143,0.0009,-0.0
0.142,0.0005,-0.0
0.142,0.0007,-0.0
0.142,0.0006,-0.0
0.142,0.0005,-0.0
0.142,0.0007,-0.0
0.142,0.0005,-0.0
0.142,0.0007,-0.0
0.141,0.0004,-0.0
0.142,0.0007,-0.0
0.141,0.0005,-0.0
0.141,0.0007,-0.0
0.141,0.0005,-0.0
0.141,0.0006,-0.0
0.141,0.0008,-0.0
0.141,0.0005,-0.0
0.141,0.0007,-0.0
0.14,0.0005,-0.0
0.14,0.0007,-0.0
0.14,0.0005,-0.0
0.14,0.0007,-0.0
0.14,0.0005,-0.0
0.14,0.0008,-0.0
0.14,0.0006,-0.0
0.14,0.0008,-0.0
0.14,0.0006,-0.0
0.14,0.0007,-0.0
0.139,0.0006,-0.0
0.139,0.0008,-0.0
0.139,0.0004,-0.0
0.139,0.0006,-0.0
0.139,0.0004,-0.0
0.139,0.0006,-0.0
0.139,0.0004,-0.0
0.139,0.0006,-0.0
0.138,0.0005,-0.0
0.138,0.0007,-0.0
0.138,0.0005,-0.0
0.138,0.0008,-0.0
0.138,0.0005,-0.0
0.138,0.0008,-0.0
0.138,0.0006,-0.0
0.138,0.0008,-0.0
0.137,0.0007,-0.0
0.137,0.001,-0.0
0.137,0.0007,-0.0
0.137,0.0009,-0.0
0.137,0.0007,-0.0
0.137,0.0009,-0.0
0.137,0.0006,-0.0
0.137,0.0009,-0.0
0.137,0.0006,-0.0
0.137,0.0009,-0.0
0.136,0.0007,-0.0
0.136,0.0009,-0.0
0.136,0.0008,-0.0
0.136,0.0009,-0.0
0.136,0.0007,-0.0
0.136,0.001,-0.0
0.135,0.0007,-0.0
0.135,0.0009,-0.0
0.135,0.0007,-0.0
0.135,0.0009,-0.0
0.135,0.0007,-0.0
0.135,0.001,-0.0
0.134,0.0007,-0.0
0.134,0.0009,-0.0
0.134,0.0007,-0.0
0.134,0.0009,-0.0
0.134,0.0007,-0.0
0.134,0.0009,-0.0
0.133,0.0007,-0.0
0.133,0.0009,-0.0
0.133,0.0007,-0.0
0.133,0.0009,-0.0
0.133,0.0007,-0.0
0.133,0.0009,-0.0
0.132,0.0007,-0.0
0.132,0.001,-0.0
0.132,0.0008,-0.0
0.132,0.001,-0.0
0.132,0.0008,-0.0
0.132,0.001,-0.0
0.131,0.0008,-0.0
0.131,0.001,-0.0
0.131,0.0008,-0.0
0.131,0.0009,-0.0
0.131,0.0008,-0.0
0.131,0.001,-0.0
0.13,0.0008,-0.0
0.13,0.001,-0.0
0.13,0.0008,-0.0
0.13,0.001,-0.0
0.13,0.0009,-0.0
0.13,0.001,-0.0
0.129,0.0008,-0.0
0.129,0.0007,-0.0
0.129,0.0011,-0.0
0.129,0.001,-0.0
0.129,0.0011,-0.0
0.128,0.0009,-0.0
0.128,0.0011,-0.0
0.128,0.0009,-0.0
0.128,0.0011,-0.0
0.127,0.0007,-0.0
0.127,0.0012,-0.0
0.127,0.001,-0.0
0.127,0.0009,-0.0
0.127,0.0011,-0.0
0.126,0.0008,-0.0
0.126,0.001,-0.0
0.126,0.0008,-0.0
0.126,0.001,-0.0
0.126,0.0007,-0.0
0.126,0.0009,-0.0
0.125,0.0007,-0.0
0.125,0.001,-0.0
0.125,0.0008,-0.0
0.125,0.0009,-0.0
0.125,0.0007,-0.0
0.125,0.0009,-0.0
0.124,0.0007,-0.0
0.124,0.001,-0.0
0.124,0.0007,-0.0
0.124,0.0008,-0.0
0.124,0.0007,-0.0
0.124,0.0009,-0.0
0.123,0.0008,-0.0
0.123,0.0009,-0.0
0.123,0.0008,-0.0
0.123,0.0011,-0.0
0.123,0.0008,-0.0
0.123,0.001,-0.0
0.122,0.0008,-0.0
0.122,0.0007,-0.0
0.122,0.0009,-0.0
0.122,0.0007,-0.0
0.122,0.0009,-0.0
0.122,0.0006,-0.0
0.122,0.0009,-0.0
0.121,0.0006,-0.0
0.121,0.0009,-0.0
0.121,0.0006,-0.0
0.121,0.0008,-0.0
0.121,0.0006,-0.0
0.121,0.0008,-0.0
0.12,0.0006,-0.0
0.12,0.0007,-0.0
0.12,0.0006,-0.0
0.12,0.0007,-0.0
0.12,0.0005,-0.0
0.12,0.0008,-0.0
0.12,0.0005,-0.0
0.12,0.0008,-0.0
0.119,0.0005,-0.0
0.119,0.0008,-0.0
0.119,0.0006,-0.0
0.119,0.0007,-0.0
0.119,0.0006,-0.0
0.119,0.0008,-0.0
0.119,0.0006,-0.0
0.119,0.0009,-0.0
0.118,0.0007,-0.0
0.118,0.001,-0.0
0.118,0.0008,-0.0
0.118,0.0009,-0.0
0.118,0.0007,-0.0
0.118,0.0011,-0.0
0.118,0.0009,-0.0
0.117,0.0011,-0.0
0.117,0.0009,-0.0
0.117,0.0012,-0.0
0.117,0.0013,-0.0
0.116,0.001,-0.0
0.116,0.0012,-0.0
0.116,0.0011,-0.0
0.116,0.0013,-0.0
0.116,0.0011,-0.0
0.116,0.0013,-0.0
0.115,0.0011,-0.0
0.115,0.0013,-0.0
0.115,0.0011,-0.0
0.115,0.0013,-0.0
0.114,0.0011,-0.0
0.114,0.0013,-0.0
0.114,0.0012,-0.0
0.114,0.0014,-0.0
0.113,0.0012,-0.0
0.113,0.0014,-0.0
0.113,0.0012,-0.0
0.113,0.0014,-0.0
0.112,0.0012,-0.0
0.112,0.0014,-0.0
0.112,0.0012,-0.0
0.112,0.0015,-0.0
0.111,0.0013,-0.0
-0.068,0.0328,-0.0
-0.061,0.0322,-0.0
-0.054,0.0316,-0.0
-0.048,0.0315,-0.0
-0.043,0.0306,-0.1
-0.039,0.0284,-0.1
-0.033,0.0257,-0.0
-0.028,0.0242,-0.0
-0.023,0.0229,-0.0
-0.018,0.0225,-0.0
-0.014,0.022,-0.0
-0.01,0.0219,-0.0
-0.005,0.0215,-0.0
-0.002,0.0216,-0.0
0.003,0.0213,-0.0
0.007,0.0215,-0.0
0.01,0.0208,-0.1
0.015,0.0202,-0.0
0.018,0.0196,-0.0
0.022,0.0195,-0.0
0.026,0.0192,-0.0
0.03,0.0192,-0.0
0.033,0.019,-0.0
0.037,0.0191,-0.0
0.041,0.0189,-0.0
0.043,0.0184,-0.1
0.047,0.0173,-0.0
0.051,0.0168,-0.0
0.054,0.0163,-0.0
0.058,0.0163,-0.0
0.06,0.0155,-0.1
0.063,0.0148,-0.0
0.066,0.0141,-0.0
0.069,0.014,-0.0
0.072,0.0136,-0.0
0.074,0.0133,-0.0
0.077,0.0135,-0.0
0.079,0.0125,-0.1
0.081,0.0117,-0.0
0.084,0.0109,-0.0
0.086,0.0107,-0.0
0.088,0.0103,-0.0
0.09,0.0103,-0.0
0.092,0.0101,-0.0
0.094,0.0104,-0.0
0.097,0.01,-0.0
0.098,0.0102,-0.0
0.099,0.0098,-0.1
0.101,0.009,-0.0
0.103,0.0087,-0.0
0.105,0.0083,-0.0
0.107,0.0083,-0.0
0.109,0.0079,-0.0
0.11,0.0082,-0.0
0.111,0.0074,-0.1
0.113,0.0067,-0.0
0.114,0.0064,-0.0
0.115,0.0057,-0.0
0.117,0.0058,-0.0
0.118,0.0055,-0.0
0.119,0.0056,-0.0
0.12,0.0052,-0.0
0.121,0.0056,-0.0
0.122,0.0052,-0.0
0.123,0.0054,-0.0
0.124,0.0053,-0.0
0.125,0.0052,-0.0
0.126,0.0054,-0.0
0.127,0.0051,-0.0
0.127,0.0046,-0.1
0.128,0.0033,-0.0
0.129,0.0029,-0.0
0.13,0.0023,-0.0
0.13,0.0023,-0.0
0.131,0.002,-0.0
0.131,0.0022,-0.0
0.132,0.0019,-0.0
0.132,0.0022,-0.0
0.133,0.0019,-0.0
0.133,0.0018,-0.0
0.133,0.0021,-0.0
0.134,0.0017,-0.0
0.134,0.0017,-0.0
0.134,0.0019,-0.0
0.135,0.0018,-0.0
0.135,0.002,-0.0
0.136,0.0017,-0.0
0.136,0.0019,-0.0
0.136,0.0017,-0.0
0.136,0.0018,-0.0
0.137,0.0017,-0.0
0.137,0.0018,-0.0
0.138,0.0016,-0.0
0.138,0.0019,-0.0
0.138,0.0017,-0.0
0.138,0.0019,-0.0
0.139,0.0016,-0.0
0.139,0.0018,-0.0
0.14,0.0016,-0.0
0.14,0.0018,-0.0
0.138,0.0013,-0.1
0.138,0.0045,-0.0
0.138,0.0058,-0.0
0.137,0.007,-0.0
0.136,0.0074,-0.0
0.135,0.0081,-0.0
0.133,0.008,-0.0
0.131,0.0084,-0.0
0.13,0.0086,-0.0
0.128,0.0084,-0.0
0.126,0.0092,-0.1
0.124,0.0099,-0.0
0.122,0.0114,-0.1
0.118,0.0139,-0.1
0.114,0.0187,-0.1
0.097,0.0326,-0.1
0.092,0.0372,0.0
0.086,0.0402,0.0
0.079,0.042,0.0
0.072,0.0432,0.0
0.063,0.044,0.0
0.053,0.0445,0.0
0.042,0.0457,-0.1
0.031,0.0487,-0.1
0.023,0.0522,-0.1
0.012,0.0573,-0.1
0.002,0.0615,-0.0
-0.009,0.0644,-0.0
-0.022,0.0661,-0.0
-0.04,0.0674,-0.0
-0.061,0.0604,-0.0
-0.09,0.0513,-0.0
-0.12,0.0465,-0.1
-0.149,0.0436,-0.1
-0.176,0.0424,-0.1
-0.213,0.0421,-0.1
-0.231,0.0429,-0.1
-0.143,0.048,-0.0
-0.149,0.0466,-0.0
-0.155,0.0445,-0.1
-0.162,0.0409,-0.0
-0.167,0.0366,-0.0
-0.173,0.0323,-0.1
-0.178,0.0303,-0.2
-0.203,0.0294,-0.1
-0.231,0.0293,-0.1
-0.264,0.0299,-0.1
-0.296,0.0308,-0.1
-0.211,0.0345,-0.0
-0.228,0.0365,-0.0
-0.232,0.0341,-0.1
-0.234,0.0307,-0.0
-0.237,0.0274,-0.1
-0.238,0.0234,-0.0
-0.239,0.0197,-0.1
-0.24,0.0173,-0.1
-0.24,0.0162,-0.1
-0.257,0.016,-0.1
-0.284,0.0163,-0.1
-0.315,0.0171,-0.1
-0.264,0.0224,-0.1
-0.283,0.0253,-0.0
-0.282,0.0238,-0.1
-0.281,0.0208,-0.0
-0.279,0.0173,-0.0
-0.278,0.0136,-0.1
-0.277,0.0117,-0.2
-0.274,0.0105,-0.1
-0.271,0.0102,-0.1
-0.284,0.0105,-0.1
-0.311,0.0111,-0.1
-0.339,0.012,-0.1
-0.304,0.0186,-0.1
-0.317,0.0207,-0.0
-0.313,0.0182,-0.0
-0.31,0.0152,-0.0
-0.306,0.012,-0.1
-0.303,0.0098,-0.1
-0.3,0.0093,-0.2
-0.295,0.0101,-0.1
-0.29,0.0109,-0.1
-0.311,0.012,-0.1
-0.342,0.0132,-0.1
-0.33,0.0154,-0.1
-0.341,0.0222,-0.1
-0.346,0.0232,-0.0
-0.341,0.0211,-0.0
-0.336,0.0179,-0.0
-0.331,0.0135,-0.0
-0.325,0.009,-0.0
-0.317,0.0041,-0.1
-0.311,0.0017,-0.1
-0.326,0.0007,-0.1
-0.352,0.0005,-0.1
-0.381,0.0009,-0.1
-0.339,0.0065,-0.1
-0.365,0.0102,-0.1
-0.357,0.0102,-0.0
-0.347,0.008,-0.0
-0.337,0.0042,-0.0
-0.318,0.0039,-0.1
-0.315,0.0066,-0.1
-0.35,0.0077,-0.1
-0.382,0.0075,-0.1
-0.37,0.0058,-0.1
-0.342,0.0005,-0.1
-0.362,0.0023,-0.1
-0.349,0.0039,-0.1
-0.339,0.0042,-0.0
-0.327,0.0023,-0.0
-0.314,0.0013,-0.0
-0.303,0.0048,-0.1
-0.328,0.0071,-0.1
-0.358,0.0079,-0.1
-0.384,0.0079,-0.1
-0.405,0.0074,-0.1
-0.348,0.0045,-0.1
-0.355,0.0018,-0.1
-0.343,0.003,-0.1
-0.33,0.0043,-0.1
-0.314,0.0041,-0.0
-0.302,0.002,-0.0
-0.312,0.0006,-0.1
-0.346,0.0027,-0.1
-0.371,0.003,-0.1
-0.405,0.0025,-0.1
-0.413,0.0007,-0.1
-0.315,0.0047,-0.1
-0.345,0.0081,-0.1
-0.332,0.0083,-0.0
-0.317,0.0059,-0.0
-0.303,0.0024,-0.0
-0.316,0.0019,-0.0
-0.342,0.0061,-0.1
-0.367,0.0086,-0.1
-0.393,0.0096,-0.1
-0.419,0.0096,-0.1
-0.445,0.009,-0.1
-0.3,0.003,-0.1
-0.333,0.0003,-0.1
-0.314,0.0017,-0.1
-0.299,0.0018,-0.0
-0.308,0.0005,-0.1
-0.335,0.0025,-0.0
-0.36,0.0055,-0.1
-0.392,0.0077,-0.1
-0.415,0.0081,-0.1
-0.437,0.0079,-0.1
-0.424,0.0062,-0.1
-0.309,0.0001,-0.1
-0.315,0.0021,-0.1
-0.297,0.0034,-0.1
-0.306,0.0031,-0.0
-0.33,0.0007,-0.0
-0.354,0.0022,-0.1
-0.379,0.0039,-0.1
-0.403,0.0044,-0.1
-0.427,0.0042,-0.1
-0.45,0.0035,-0.1
-0.419,0.0008,-0.1
-0.315,0.0059,-0.1
-0.3,0.0073,-0.1
-0.303,0.007,-0.0
-0.324,0.0049,-0.0
-0.346,0.0016,-0.0
-0.369,0.002,-0.1
-0.394,0.0043,-0.1
-0.417,0.0051,-0.1
-0.44,0.005,-0.1
-0.462,0.0044,-0.1
-0.422,0.0014,-0.1
-0.309,0.0052,-0.1
-0.297,0.0063,-0.1
-0.32,0.0061,-0.0
-0.342,0.0038,-0.0
-0.364,0.0001,-0.0
-0.387,0.0036,-0.1
-0.408,0.0057,-0.1
-0.43,0.0066,-0.1
-0.452,0.0066,-0.1
-0.472,0.0061,-0.1
-0.44,0.0033,-0.1
-0.294,0.0033,-0.1
-0.316,0.0047,-0.1
-0.334,0.0048,-0.0
-0.355,0.0027,-0.0
-0.376,0.0009,-0.0
-0.396,0.0044,-0.1
-0.418,0.0067,-0.1
-0.437,0.0075,-0.1
-0.458,0.0075,-0.1
-0.477,0.0069,-0.1
-0.457,0.0047,-0.1
-0.319,0.0006,-0.0
-0.325,0.0012,-0.0
-0.344,0.0049,-0.0
-0.363,0.0085,-0.1
-0.381,0.0124,-0.0
-0.399,0.0163,-0.1
-0.417,0.0186,-0.1
-0.454,0.0195,-0.1
-0.468,0.019,-0.1
-0.448,0.0168,-0.1
-0.308,0.0097,-0.1
-0.318,0.0097,-0.0
-0.335,0.0119,-0.0
-0.35,0.0155,-0.0
-0.362,0.0177,-0.1
-0.372,0.0186,-0.1
-0.384,0.0181,-0.1
-0.395,0.0168,-0.1
-0.408,0.0146,-0.1
-0.419,0.0122,-0.1
-0.395,0.0087,-0.1
-0.291,0.0039,-0.0
-0.304,0.0049,-0.0
-0.317,0.0074,-0.0
-0.326,0.0099,-0.0
-0.339,0.0127,-0.1
-0.351,0.0136,-0.1
-0.362,0.0132,-0.1
-0.374,0.0117,-0.1
-0.385,0.0099,-0.1
-0.398,0.0072,-0.1
-0.309,0.0028,-0.0
-0.292,0.003,-0.0
-0.303,0.0052,-0.0
-0.313,0.008,-0.0
-0.324,0.0106,-0.1
-0.336,0.0117,-0.1
-0.348,0.0113,-0.1
-0.358,0.01,-0.1
-0.37,0.0079,-0.1
-0.381,0.0055,-0.1
-0.384,0.0028,-0.1
-0.281,0.0023,-0.0
-0.292,0.0014,-0.0
-0.304,0.001,-0.0
-0.315,0.0041,-0.0
-0.325,0.0067,-0.1
-0.338,0.0079,-0.1
-0.349,0.0075,-0.1
-0.36,0.0061,-0.1
-0.371,0.0041,-0.1
-0.384,0.0013,-0.1
-0.319,0.0026,-0.0
-0.289,0.0032,-0.0
-0.3,0.001,-0.0
-0.31,0.0019,-0.0
-0.322,0.0047,-0.1
-0.333,0.0056,-0.1
-0.344,0.0051,-0.1
-0.355,0.0035,-0.1
-0.365,0.0015,-0.1
-0.377,0.001,-0.1
-0.361,0.0032,-0.0
-0.289,0.0054,-0.0
-0.3,0.0032,-0.0
-0.311,0.0,-0.0
-0.324,0.0048,-0.0
-0.333,0.0077,-0.1
-0.342,0.0092,-0.1
-0.352,0.0089,-0.1
-0.361,0.0077,-0.1
-0.37,0.0056,-0.1
-0.366,0.0024,-0.1
-0.29,0.0024,-0.0
-0.298,0.0015,-0.0
-0.308,0.0009,-0.0
-0.317,0.0042,-0.0
-0.327,0.0071,-0.1
-0.336,0.0081,-0.1
-0.344,0.0076,-0.1
-0.353,0.0061,-0.1
-0.363,0.0036,-0.1
-0.37,0.0013,-0.1
-0.291,0.0039,-0.0
-0.297,0.0028,-0.0
-0.305,0.0004,-0.0
-0.315,0.0035,-0.0
-0.323,0.0063,-0.1
-0.331,0.0075,-0.1
-0.34,0.0071,-0.1
-0.348,0.0056,-0.1
-0.357,0.0032,-0.1
-0.362,0.0021,-0.0
-0.295,0.0005,-0.0
-0.296,0.0006,-0.1
-0.303,0.0029,-0.0
-0.311,0.005,-0.1
-0.319,0.0055,-0.2
-0.327,0.0043,-0.1
-0.334,0.0025,-0.1
-0.342,0.0001,-0.1
-0.35,0.0026,-0.1
-0.356,0.0039,-0.0
-0.296,0.0066,-0.0
-0.298,0.0046,-0.0
-0.306,0.0012,-0.0
-0.313,0.0024,-0.0
-0.061,0.0159,0.0
-0.064,0.0147,0.1
-0.068,0.0135,0.0
-0.071,0.0131,0.0
-0.074,0.0124,0.0
-0.076,0.0125,0.0
-0.079,0.012,0.0
-0.082,0.0124,0.0
-0.085,0.0121,0.0
-0.087,0.0124,0.0
-0.09,0.012,0.0
-0.093,0.012,0.0
-0.096,0.0122,0.0
-0.098,0.0119,0.0
-0.101,0.0122,0.0
-0.103,0.011,0.1
-0.103,0.0082,0.1
-0.105,0.0045,0.0
-0.107,0.003,0.0
-0.108,0.0015,0.0
-0.109,0.0012,0.0
-0.109,0.0005,0.0
-0.109,0.0005,0.0
-0.109,0.0001,0.0
-0.109,0.0004,0.0
-0.11,0.0,0.0
-0.109,0.0003,0.0
-0.11,0.0001,0.0
-0.109,0.0003,0.0
-0.11,0.0002,0.0
-0.109,0.0001,0.0
-0.11,0.0002,0.0
-0.11,0.0002,0.0
-0.109,0.0,0.0
-0.11,0.0002,0.0
-0.109,0.0001,0.0
-0.109,0.0002,0.0
-0.109,0.0002,0.0
-0.109,0.0002,0.0
-0.109,0.0002,0.0
-0.109,0.0001,0.0
-0.109,0.0003,0.0
-0.109,0.0,0.0
-0.109,0.0003,0.0
-0.109,0.0001,0.0
-0.109,0.0003,0.0
-0.11,0.0,0.0
-0.109,0.0003,0.0
-0.11,0.0001,0.0
-0.109,0.0003,0.0
-0.11,0.0001,0.0
-0.109,0.0003,0.0
-0.11,0.0,0.0
-0.109,0.0003,0.0
-0.11,0.0001,0.0
-0.11,0.0003,0.0
-0.11,0.0001,0.0
-0.11,0.0002,0.0
-0.11,0.0001,0.0
-0.11,0.0003,0.0
-0.11,0.0001,0.0
-0.11,0.0003,0.0
-0.11,0.0001,0.0
-0.11,0.0002,0.0
-0.11,0.0001,0.0
-0.11,0.0002,0.0
-0.11,0.0002,0.0
