offsetCenter,differenceForward,steeringAngle
0.522,0.0018,0.1
0.518,0.0011,0.1
0.514,0.0007,0.1
0.55,0.0075,0.1
0.545,0.007,0.1
0.54,0.0064,0.1
0.535,0.0051,0.1
0.529,0.0053,0.0
0.523,0.0072,0.0
0.517,0.0105,0.1
0.513,0.0119,0.1
0.508,0.0126,0.1
0.529,0.0213,0.1
0.523,0.021,0.1
0.515,0.0215,0.0
0.507,0.0243,0.0
0.497,0.0284,0.0
0.489,0.0332,0.0
0.48,0.0376,0.0
0.474,0.041,0.1
0.465,0.0443,0.1
0.466,0.0545,0.1
0.454,0.0553,0.1
0.441,0.0561,0.0
0.426,0.0595,0.0
0.413,0.063,0.0
0.4,0.0676,0.0
0.385,0.0724,0.0
0.37,0.0764,0.1
0.354,0.073,0.1
0.341,0.0691,0.1
0.324,0.0644,0.0
0.309,0.0624,0.0
0.295,0.0607,0.0
0.284,0.0601,0.0
0.274,0.0598,0.0
0.263,0.0594,0.0
0.251,0.0594,0.0
0.24,0.0584,0.1
0.23,0.056,0.1
0.219,0.0514,0.1
0.207,0.0476,0.0
0.196,0.0449,0.0
0.187,0.0438,0.0
0.179,0.0429,0.0
0.171,0.0425,0.0
0.163,0.0421,0.0
0.154,0.0421,0.0
0.145,0.0417,0.0
0.138,0.0411,0.1
0.129,0.0397,0.0
0.121,0.0393,0.0
0.115,0.0386,0.1
0.108,0.0375,0.0
0.1,0.0371,0.0
0.092,0.0364,0.0
0.085,0.0365,0.0
0.078,0.0354,0.1
0.071,0.0345,0.0
0.064,0.033,0.1
0.058,0.0318,0.0
0.052,0.031,0.0
0.047,0.03,0.1
0.04,0.0287,0.0
0.034,0.0283,0.0
0.028,0.0276,0.0
0.023,0.0268,0.1
0.017,0.0252,0.0
0.012,0.0247,0.0
0.009,0.0239,0.1
0.004,0.0228,0.0
-0.001,0.0224,0.0
-0.005,0.0218,0.0
-0.01,0.0218,0.0
-0.013,0.0203,0.1
-0.018,0.0193,0.0
-0.022,0.0182,0.0
-0.026,0.0179,0.0
-0.029,0.0174,0.0
-0.033,0.0174,0.0
-0.036,0.0171,0.0
-0.039,0.0172,0.0
-0.043,0.017,0.0
-0.046,0.0172,0.0
-0.049,0.0169,0.0
-0.053,0.0173,0.0
-0.055,0.0165,0.1
-0.059,0.0158,0.0
-0.063,0.015,0.0
-0.065,0.0149,0.0
-0.068,0.0149,0.0
-0.071,0.0144,0.0
-0.074,0.0146,0.0
-0.077,0.0143,0.0
-0.079,0.0145,0.0
-0.082,0.0143,0.0
-0.087,0.0125,0.0
-0.09,0.012,0.0
-0.092,0.0114,0.0
-0.095,0.0113,0.0
-0.097,0.0109,0.0
-0.099,0.011,0.0
-0.101,0.0109,0.0
-0.103,0.011,0.0
-0.105,0.0108,0.0
-0.107,0.0109,0.0
-0.109,0.0098,0.1
-0.111,0.009,0.0
-0.113,0.008,0.0
-0.115,0.0079,0.0
-0.116,0.0077,0.0
-0.117,0.0076,0.0
-0.119,0.0071,0.0
-0.121,0.0073,0.0
-0.122,0.007,0.0
-0.123,0.0072,0.0
-0.125,0.0069,0.0
-0.126,0.0072,0.0
-0.127,0.0065,0.1
-0.128,0.0059,0.0
-0.13,0.0052,0.0
-0.131,0.0051,0.0
-0.132,0.0048,0.0
-0.133,0.0049,0.0
-0.134,0.0046,0.0
-0.135,0.0048,0.0
-0.136,0.0046,0.0
-0.137,0.0048,0.0
-0.137,0.0049,0.0
-0.138,0.0043,0.1
-0.139,0.0037,0.0
-0.14,0.0031,0.0
-0.14,0.0032,0.0
-0.141,0.0027,0.0
-0.142,0.0029,0.0
-0.142,0.0025,0.0
-0.143,0.0024,0.0
-0.143,0.0025,0.0
-0.144,0.0024,0.0
-0.144,0.0026,0.0
-0.145,0.0023,0.0
-0.145,0.0026,0.0
-0.146,0.0023,0.0
-0.146,0.0025,0.0
-0.147,0.0023,0.0
-0.147,0.0022,0.0
-0.148,0.0024,0.0
-0.148,0.0022,0.0
-0.148,0.0024,0.0
-0.149,0.0021,0.0
-0.149,0.0024,0.0
-0.15,0.0021,0.0
-0.15,0.0023,0.0
-0.151,0.0021,0.0
-0.151,0.002,0.0
-0.152,0.0024,0.0
-0.152,0.0023,0.0
-0.152,0.0024,0.0
-0.153,0.0023,0.0
-0.153,0.0026,0.0
-0.154,0.0024,0.0
-0.154,0.0026,0.0
-0.155,0.0024,0.0
-0.155,0.0023,0.0
-0.156,0.0026,0.0
-0.156,0.0024,0.0
-0.157,0.0027,0.0
-0.157,0.0024,0.0
-0.158,0.0027,0.0
-0.158,0.0019,0.1
-0.158,0.0012,0.0
-0.158,0.0006,0.0
-0.159,0.0003,0.0
-0.159,0.0,0.0
-0.159,0.0001,0.0
-0.159,0.0002,0.0
-0.159,0.0,0.0
-0.159,0.0003,0.0
-0.159,0.0,0.0
-0.159,0.0003,0.0
-0.159,0.0,0.0
-0.159,0.0002,0.0
-0.159,0.0,0.0
-0.159,0.0001,0.0
-0.159,0.0001,0.0
-0.159,0.0001,0.0
-0.159,0.0001,0.0
-0.158,0.0003,0.0
-0.159,0.0,0.0
-0.158,0.0002,0.0
-0.159,0.0001,0.0
-0.159,0.0002,0.0
-0.159,0.0,0.0
-0.159,0.0003,0.0
-0.159,0.0,0.0
-0.159,0.0003,0.0
-0.159,0.0004,0.0
-0.159,0.0002,0.0
-0.159,0.0004,0.0
-0.159,0.0001,0.0
-0.159,0.0003,0.0
-0.159,0.0001,0.0
-0.159,0.0003,0.0
-0.159,0.0001,0.0
-0.159,0.0004,0.0
-0.159,0.0,0.0
-0.159,0.0002,0.0
-0.159,0.0,0.0
-0.159,0.0003,0.0
-0.159,0.0001,0.0
-0.159,0.0003,0.0
-0.16,0.0001,0.0
-0.159,0.0003,0.0
-0.16,0.0001,0.0
-0.159,0.0003,0.0
-0.16,0.0001,0.0
-0.16,0.0004,0.0
-0.16,0.0,0.0
-0.16,0.0002,0.0
-0.16,0.0001,0.0
-0.16,0.0002,0.0
-0.16,0.0001,0.0
-0.16,0.0002,0.0
-0.16,0.0001,0.0
-0.16,0.0003,0.0
-0.16,0.0,0.0
-0.16,0.0003,0.0
-0.16,0.0001,0.0
-0.16,0.0005,0.0
-0.16,0.0003,0.0
-0.16,0.0005,0.0
-0.16,0.0003,0.0
-0.16,0.0005,0.0
-0.16,0.0004,0.0
-0.16,0.0006,0.0
-0.161,0.0003,0.0
-0.161,0.0006,0.0
-0.161,0.0003,0.0
-0.161,0.0007,0.0
-0.161,0.0004,0.0
-0.161,0.0006,0.0
-0.161,0.0003,0.0
-0.161,0.0006,0.0
-0.161,0.0004,0.0
-0.161,0.0006,0.0
-0.161,0.0004,0.1
-0.161,0.0012,0.0
-0.161,0.002,0.0
-0.16,0.002,0.0
-0.16,0.0025,0.0
-0.16,0.0024,0.0
-0.159,0.0027,0.0
-0.159,0.0025,0.0
-0.158,0.0028,0.0
-0.157,0.0025,0.0
-0.157,0.0027,0.0
-0.156,0.0026,0.0
-0.155,0.0032,0.1
-0.155,0.0037,0.0
-0.155,0.0043,0.0
-0.154,0.0044,0.0
-0.153,0.0048,0.0
-0.152,0.0043,0.0
-0.151,0.0042,0.0
-0.15,0.0036,0.0
-0.149,0.0044,0.1
-0.148,0.0049,0.0
-0.147,0.0055,0.0
-0.146,0.0052,0.0
-0.146,0.0053,0.0
-0.144,0.0048,0.0
-0.144,0.0047,0.0
-0.143,0.0042,0.0
-0.142,0.0041,0.0
-0.141,0.0035,0.0
-0.141,0.0034,0.0
-0.14,0.0027,0.0
-0.139,0.0026,0.0
-0.138,0.0017,0.0
-0.138,0.0016,0.0
-0.138,0.001,0.0
-0.138,0.0008,0.0
-0.138,0.0003,0.0
-0.138,0.0001,0.0
-0.137,0.0006,0.0
-0.138,0.0006,0.0
-0.138,0.0013,0.0
-0.137,0.0007,0.1
-0.138,0.0003,0.0
-0.138,0.0002,0.0
-0.138,0.0002,0.0
-0.138,0.0002,0.0
-0.138,0.0001,0.0
-0.138,0.0008,0.0
-0.139,0.0009,0.0
-0.139,0.0014,0.0
-0.139,0.0021,0.0
-0.14,0.0023,0.0
-0.14,0.0025,0.0
-0.141,0.0022,0.0
-0.141,0.0025,0.0
-0.142,0.0024,0.0
-0.142,0.0025,0.0
-0.143,0.0023,0.0
-0.143,0.0025,0.0
-0.144,0.0022,0.0
-0.144,0.0025,0.0
-0.145,0.0019,0.0
-0.145,0.0018,0.0
-0.146,0.0009,0.0
-0.146,0.0007,0.0
-0.146,0.0,0.0
-0.146,0.0001,0.0
-0.146,0.0007,0.0
-0.146,0.0008,0.0
-0.146,0.0014,0.0
-0.145,0.0016,0.0
-0.145,0.0023,0.0
-0.144,0.0024,0.0
-0.144,0.0031,0.0
-0.143,0.0033,0.0
-0.143,0.0039,0.0
-0.142,0.004,0.0
-0.141,0.0048,0.0
-0.14,0.0049,0.0
-0.139,0.0056,0.0
-0.138,0.0057,0.0
-0.137,0.0064,0.0
-0.135,0.0065,0.0
-0.134,0.0072,0.0
-0.133,0.0073,0.0
-0.131,0.0081,0.0
-0.129,0.0082,0.0
-0.128,0.0089,0.0
-0.126,0.009,0.0
-0.124,0.0098,0.0
-0.122,0.0099,0.0
-0.12,0.0106,0.0
-0.118,0.0107,0.0
-0.115,0.0114,0.0
-0.113,0.0116,0.0
-0.111,0.0122,0.0
-0.108,0.0122,0.0
-0.106,0.0124,0.0
-0.103,0.0122,0.0
-0.101,0.0126,0.0
-0.098,0.0124,0.0
-0.096,0.0126,0.0
-0.093,0.0124,0.0
-0.091,0.0127,0.0
-0.088,0.0124,0.0
-0.086,0.0127,0.0
-0.083,0.0124,0.0
-0.081,0.0127,0.0
-0.077,0.0123,0.0
-0.075,0.0125,0.0
-0.072,0.0123,0.0
-0.07,0.0126,0.0
-0.067,0.0123,0.0
-0.065,0.0127,0.0
-0.062,0.0124,0.0
-0.06,0.0125,0.0
-0.057,0.0124,0.0
-0.055,0.0126,0.0
-0.052,0.0123,0.0
-0.05,0.0126,0.0
-0.047,0.0123,0.0
-0.044,0.0128,0.0
-0.041,0.0124,0.0
-0.039,0.0127,0.0
-0.036,0.0124,0.0
-0.034,0.0126,0.0
-0.031,0.0123,0.0
-0.029,0.0125,0.0
-0.026,0.0123,0.0
-0.024,0.0125,0.0
-0.021,0.0122,0.0
-0.019,0.0124,0.0
-0.016,0.0121,0.0
-0.014,0.0125,0.0
-0.011,0.0122,0.0
-0.009,0.0125,0.0
-0.006,0.0122,0.0
-0.003,0.0125,0.0
-0.001,0.0122,0.0
0.001,0.0124,0.0
0.004,0.0121,0.0
0.006,0.0124,0.0
0.009,0.0121,0.0
0.011,0.0124,0.0
0.014,0.0121,0.0
0.016,0.0123,0.0
0.019,0.0121,0.0
0.021,0.0124,0.0
0.024,0.0121,0.0
0.026,0.0124,0.0
0.031,0.0123,0.0
0.034,0.0121,0.0
0.037,0.0121,0.0
0.039,0.0123,0.0
0.042,0.0121,0.0
0.044,0.0123,0.0
0.046,0.0122,0.0
0.049,0.0123,0.0
0.051,0.0121,0.0
0.054,0.0124,0.0
0.056,0.0121,0.0
0.059,0.0124,0.0
0.061,0.0122,0.0
0.064,0.0124,0.0
0.066,0.0122,0.0
0.069,0.0124,0.0
0.071,0.0122,0.0
0.074,0.0125,0.0
0.076,0.0122,0.0
0.079,0.0125,0.0
0.081,0.0123,0.0
0.083,0.0125,0.0
0.086,0.0123,0.0
0.087,0.0118,-0.1
0.09,0.0106,-0.0
0.093,0.0102,-0.0
0.095,0.0097,-0.0
0.097,0.0098,-0.0
0.099,0.0093,-0.0
0.101,0.0096,-0.0
0.103,0.0092,-0.0
0.105,0.0095,-0.0
0.106,0.0086,-0.1
0.108,0.0079,-0.0
0.11,0.007,-0.0
0.112,0.0069,-0.0
0.113,0.0066,-0.0
0.114,0.0066,-0.0
0.116,0.0063,-0.0
0.117,0.0065,-0.0
0.118,0.0063,-0.0
0.12,0.0067,-0.0
0.121,0.0064,-0.0
0.122,0.0066,-0.0
0.123,0.0058,-0.1
0.124,0.0051,-0.0
0.125,0.0045,-0.0
0.126,0.0044,-0.0
0.127,0.004,-0.0
0.128,0.0041,-0.0
0.129,0.0037,-0.0
0.13,0.004,-0.0
0.131,0.0036,-0.0
0.132,0.0035,-0.0
0.132,0.004,-0.0
0.133,0.0034,-0.1
0.133,0.0027,-0.0
0.134,0.0022,-0.0
0.134,0.0021,-0.0
0.135,0.0015,-0.0
0.135,0.0018,-0.0
0.136,0.0015,-0.0
0.136,0.0017,-0.0
0.137,0.0015,-0.0
0.137,0.0018,-0.0
0.137,0.0015,-0.0
0.138,0.0024,0.1
0.14,0.0042,0.1
0.142,0.0078,0.1
0.143,0.0114,0.0
0.144,0.0137,0.0
0.147,0.0147,0.0
0.149,0.0157,0.0
0.153,0.0159,0.0
0.157,0.0174,0.1
0.161,0.0195,0.2
0.166,0.0234,0.1
0.171,0.0283,0.1
0.177,0.0338,0.1
0.185,0.0399,0.1
0.193,0.0464,0.1
0.204,0.0533,0.1
0.215,0.0599,0.1
0.227,0.0667,0.2
0.242,0.0756,0.2
0.261,0.0865,0.2
0.278,0.0977,0.2
0.299,0.1089,0.1
0.318,0.1177,0.1
0.338,0.125,0.1
0.36,0.132,0.1
0.387,0.1394,0.1
0.416,0.1474,0.2
0.45,0.1498,0.2
0.48,0.147,0.2
0.512,0.1447,0.2
0.534,0.1347,0.2
0.569,0.1333,0.2
0.596,0.1313,0.1
0.618,0.1289,0.2
0.651,0.1144,0.3
0.675,0.1138,0.2
0.703,0.1133,0.2
0.73,0.1129,0.2
0.726,0.1015,0.2
0.753,0.101,0.2
0.773,0.0999,0.1
0.797,0.0972,0.2
0.776,0.0838,0.3
0.798,0.0825,0.3
0.825,0.0829,0.3
0.846,0.0841,0.2
0.818,0.073,0.2
0.84,0.0735,0.2
0.861,0.0735,0.2
0.882,0.074,0.3
0.841,0.0633,0.3
0.858,0.0655,0.3
0.88,0.0691,0.3
0.9,0.0724,0.2
0.851,0.0626,0.2
0.871,0.0643,0.2
0.893,0.0654,0.2
0.915,0.0666,0.3
0.857,0.0564,0.3
0.882,0.0601,0.3
0.904,0.0632,0.2
0.93,0.0656,0.2
0.858,0.054,0.2
0.875,0.0546,0.2
0.896,0.055,0.2
0.917,0.0558,0.3
0.837,0.0449,0.3
0.859,0.048,0.3
0.885,0.0524,0.3
0.907,0.0562,0.2
0.815,0.0455,0.2
0.837,0.0473,0.2
0.859,0.0484,0.3
0.882,0.05,0.4
0.837,0.0378,0.3
0.824,0.0412,0.3
0.827,0.0452,0.3
0.853,0.0488,0.2
0.904,0.0357,0.2
0.893,0.0367,0.2
0.882,0.0376,0.3
0.871,0.0397,0.4
0.968,0.0283,0.4
0.958,0.0329,0.4
0.948,0.0394,0.4
1.036,0.0307,0.3
1.026,0.0373,0.3
1.017,0.0436,0.3
1.009,0.0494,0.2
1.088,0.0378,0.2
1.081,0.0392,0.2
1.075,0.04,0.2
1.07,0.0401,0.2
1.138,0.0233,0.1
1.131,0.0203,0.2
1.125,0.0175,0.2
1.119,0.0147,0.2
1.172,0.0027,0.2
1.163,0.005,0.2
1.152,0.0076,0.1
1.191,0.0277,0.1
1.176,0.034,0.1
1.16,0.0423,0.1
1.145,0.0493,0.1
1.165,0.0712,0.2
1.147,0.0766,0.2
1.128,0.0808,0.2
1.107,0.0846,0.1
1.105,0.1052,0.1
1.078,0.1119,0.1
1.051,0.1193,0.1
1.023,0.1265,0.1
1.001,0.1488,0.1
0.967,0.1562,0.2
0.933,0.1635,0.1
0.899,0.1617,0.1
0.866,0.1549,0.1
0.834,0.1477,0.1
0.804,0.1412,0.1
0.774,0.1338,0.1
0.744,0.1286,0.0
0.717,0.1252,0.0
0.69,0.1235,0.0
0.663,0.121,0.1
0.64,0.1178,0.1
0.616,0.1126,0.1
0.592,0.1068,0.1
0.57,0.1004,0.1
0.545,0.0952,0.0
0.525,0.0922,0.0
0.506,0.0906,0.0
0.485,0.0892,0.0
0.467,0.088,0.1
0.45,0.0844,0.1
0.415,0.0755,0.0
0.399,0.0734,0.0
0.382,0.0715,0.0
0.367,0.071,0.0
0.351,0.0701,0.0
0.336,0.0701,0.0
0.321,0.0688,0.1
0.306,0.0648,0.1
0.293,0.0618,0.0
0.278,0.0592,0.0
0.266,0.0583,0.0
0.253,0.0573,0.0
0.242,0.0563,0.1
0.227,0.0547,0.0
0.216,0.0538,0.0
0.204,0.0526,0.1
0.194,0.0488,0.1
0.184,0.0458,0.0
0.173,0.0435,0.0
0.164,0.0426,0.0
0.155,0.0417,0.0
0.147,0.0415,0.0
0.137,0.0409,0.0
0.128,0.0411,0.0
0.119,0.0406,0.0
0.111,0.04,0.1
0.102,0.0384,0.0
0.093,0.038,0.0
0.086,0.0365,0.1
0.078,0.0355,0.0
0.07,0.0335,0.1
0.063,0.0321,0.0
0.055,0.0307,0.0
0.048,0.0305,0.0
0.042,0.0291,0.1
0.036,0.028,0.0
0.029,0.0269,0.0
0.023,0.0268,0.0
0.017,0.0262,0.0
0.012,0.0263,0.0
0.007,0.0248,0.1
0.001,0.0239,0.0
-0.005,0.0226,0.0
-0.01,0.0224,0.0
-0.014,0.0211,0.1
-0.019,0.0201,0.0
-0.024,0.0188,0.0
-0.028,0.0187,0.0
-0.032,0.018,0.0
-0.036,0.0183,0.0
-0.039,0.0172,0.1
-0.043,0.0165,0.0
-0.047,0.0155,0.0
-0.051,0.0156,0.0
-0.054,0.015,0.0
-0.058,0.0152,0.0
-0.061,0.0147,0.0
-0.064,0.015,0.0
-0.068,0.0147,0.0
-0.07,0.0141,0.1
-0.073,0.0123,0.0
-0.076,0.0119,0.0
-0.078,0.0101,0.1
-0.081,0.0089,0.0
-0.083,0.0076,0.0
-0.085,0.0074,0.0
-0.087,0.0068,0.0
-0.088,0.007,0.0
-0.09,0.0065,0.0
-0.091,0.0065,0.0
-0.092,0.0058,0.1
-0.091,0.0027,0.1
-0.092,0.0001,0.0
-0.093,0.0023,0.0
-0.093,0.003,0.0
-0.092,0.0038,0.0
-0.092,0.0044,0.0
-0.091,0.0043,0.0
-0.089,0.0054,0.1
-0.088,0.0062,0.0
-0.086,0.0083,0.1
-0.082,0.0115,0.1
-0.08,0.0153,0.0
-0.077,0.0171,0.0
-0.073,0.0195,0.1
-0.067,0.0228,0.1
-0.062,0.0269,0.0
-0.055,0.0297,0.1
-0.05,0.0326,0.0
-0.043,0.0338,0.0
-0.037,0.0342,-0.1
-0.031,0.0308,-0.1
-0.024,0.0282,-0.0
-0.017,0.0259,-0.0
-0.01,0.0252,-0.0
-0.004,0.0241,-0.0
0.001,0.024,-0.0
0.006,0.0225,-0.1
0.011,0.0215,-0.0
0.017,0.0203,-0.0
