offsetCenter,differenceForward,steeringAngle
0.081,0.0029,-0.0
0.08,0.0024,-0.0
0.079,0.0028,-0.0
0.079,0.0024,-0.0
0.078,0.0029,-0.0
0.077,0.0025,-0.0
0.077,0.0029,-0.0
0.076,0.0025,-0.0
0.076,0.0025,-0.0
0.075,0.0029,-0.0
0.074,0.0025,-0.0
0.074,0.003,-0.0
0.073,0.0025,-0.0
0.073,0.003,-0.0
0.071,0.0028,-0.0
0.07,0.0024,-0.0
0.07,0.0028,-0.0
0.069,0.0024,-0.0
0.069,0.0028,-0.0
0.068,0.0028,-0.0
0.067,0.0024,-0.0
0.067,0.0027,-0.0
0.066,0.0023,-0.0
0.066,0.0028,-0.0
0.065,0.0023,-0.0
0.065,0.0028,-0.0
0.064,0.0024,-0.0
0.063,0.0029,-0.0
0.063,0.0024,-0.0
0.062,0.0029,-0.0
0.061,0.0024,-0.0
0.061,0.0028,-0.0
0.06,0.0024,-0.0
0.06,0.0029,-0.0
0.059,0.0025,-0.0
0.059,0.003,-0.0
0.058,0.0029,-0.0
0.057,0.0027,-0.0
0.057,0.0031,-0.0
0.056,0.0027,-0.0
0.055,0.0031,-0.0
0.054,0.0026,-0.0
0.054,0.0027,-0.0
0.053,0.0029,-0.0
0.052,0.0025,-0.0
0.052,0.0029,-0.0
0.051,0.0026,-0.0
0.051,0.003,-0.0
0.05,0.0026,-0.0
0.049,0.003,-0.0
0.049,0.0026,-0.0
0.048,0.003,-0.0
0.047,0.0025,-0.0
0.047,0.0028,-0.0
0.046,0.0024,-0.0
0.046,0.0028,-0.0
0.045,0.0024,-0.0
0.044,0.0028,-0.0
0.044,0.0023,-0.0
0.043,0.0027,-0.0
0.042,0.0023,-0.0
0.042,0.0027,-0.0
0.041,0.0023,-0.0
0.041,0.0027,-0.0
0.04,0.0022,-0.0
0.04,0.0025,-0.0
0.039,0.0022,-0.0
0.039,0.0026,-0.0
0.038,0.0022,-0.0
0.038,0.0026,-0.0
0.037,0.0023,-0.0
0.037,0.0028,-0.0
0.036,0.0025,-0.0
0.036,0.0028,-0.0
0.035,0.0024,-0.0
0.034,0.0028,-0.0
0.033,0.0024,-0.0
0.033,0.0026,-0.0
0.032,0.0022,-0.0
0.032,0.0026,-0.0
0.031,0.0022,-0.0
0.031,0.0025,-0.0
0.03,0.002,-0.0
0.029,0.002,-0.0
0.029,0.0022,-0.0
0.029,0.002,-0.0
0.028,0.0023,-0.0
0.028,0.0019,-0.0
0.027,0.0023,-0.0
0.027,0.0019,-0.0
0.026,0.0023,-0.0
0.026,0.0019,-0.0
0.025,0.0023,-0.0
0.025,0.0019,-0.0
0.024,0.0023,-0.0
0.024,0.0019,-0.0
0.024,0.0022,-0.0
0.023,0.0018,-0.0
0.023,0.0023,-0.0
0.022,0.0018,-0.0
0.022,0.0021,-0.0
0.021,0.0017,-0.0
0.021,0.0019,-0.0
0.02,0.0016,-0.0
0.02,0.002,-0.0
0.019,0.0016,-0.0
0.019,0.002,-0.0
0.018,0.0016,-0.0
0.018,0.0021,-0.0
0.018,0.0018,-0.0
0.017,0.0022,-0.0
0.017,0.0017,-0.0
0.017,0.0022,-0.0
0.016,0.0018,-0.0
0.015,0.0018,-0.0
0.015,0.0022,-0.0
0.014,0.0018,-0.0
0.014,0.0022,-0.0
0.013,0.0018,-0.0
0.013,0.0023,-0.0
0.012,0.0019,-0.0
0.012,0.0023,-0.0
0.012,0.0021,-0.0
0.011,0.0025,-0.0
0.011,0.0022,-0.0
0.01,0.0026,-0.0
0.009,0.0022,-0.0
0.009,0.0026,-0.0
0.008,0.0022,-0.0
0.008,0.0026,-0.0
0.007,0.0022,-0.0
0.007,0.0026,-0.0
0.006,0.0022,-0.0
0.006,0.0026,-0.0
0.005,0.0023,-0.0
0.005,0.0026,-0.0
0.004,0.0023,-0.0
0.004,0.0027,-0.0
0.003,0.0022,-0.0
0.003,0.0025,-0.0
0.002,0.0021,-0.0
0.002,0.0025,-0.0
0.001,0.0022,-0.0
0.001,0.0026,-0.0
-0.0,0.0022,-0.0
-0.001,0.0027,-0.0
-0.001,0.0023,-0.0
-0.002,0.0026,-0.0
-0.002,0.0023,-0.0
-0.003,0.0027,-0.0
-0.004,0.0023,-0.0
-0.004,0.0026,-0.0
-0.005,0.0022,-0.0
-0.005,0.0026,-0.0
-0.006,0.0021,-0.0
-0.006,0.0023,-0.0
-0.007,0.002,-0.0
-0.007,0.002,-0.0
-0.008,0.0021,-0.0
-0.008,0.0021,-0.0
-0.009,0.0019,-0.0
-0.009,0.0022,-0.0
-0.01,0.0018,-0.0
-0.01,0.0022,-0.0
-0.011,0.0018,-0.0
-0.011,0.0022,-0.0
-0.012,0.0018,-0.0
-0.012,0.0022,-0.0
-0.012,0.0018,-0.0
-0.013,0.0022,-0.0
-0.013,0.0018,-0.0
-0.014,0.0022,-0.0
-0.014,0.0017,-0.0
-0.014,0.0021,-0.0
-0.015,0.0017,-0.0
-0.015,0.0021,-0.0
-0.016,0.0017,-0.0
-0.016,0.0022,-0.0
-0.017,0.0017,-0.0
-0.017,0.0021,-0.0
-0.018,0.0019,-0.0
-0.018,0.0022,-0.0
-0.019,0.0018,-0.0
-0.019,0.0021,-0.0
-0.02,0.0017,-0.0
-0.02,0.0022,-0.0
-0.02,0.0018,-0.0
-0.021,0.0024,-0.0
-0.021,0.002,-0.0
-0.022,0.0024,-0.0
-0.022,0.0019,-0.0
-0.023,0.0024,-0.0
-0.023,0.0019,-0.0
-0.024,0.0023,-0.0
-0.024,0.0018,-0.0
-0.025,0.0022,-0.0
-0.025,0.0018,-0.0
-0.025,0.0022,-0.0
-0.026,0.0017,-0.0
-0.026,0.0021,-0.0
-0.027,0.0017,-0.0
-0.027,0.0021,-0.0
-0.028,0.0017,-0.0
-0.028,0.0022,-0.0
-0.029,0.0019,-0.0
-0.029,0.0023,-0.0
-0.03,0.002,-0.0
-0.03,0.0025,-0.0
-0.031,0.002,-0.0
-0.031,0.0024,-0.0
-0.032,0.0019,-0.0
-0.032,0.0023,-0.0
-0.033,0.0019,-0.0
-0.033,0.0024,-0.0
-0.034,0.0026,-0.0
-0.035,0.0021,-0.0
-0.035,0.0026,-0.0
-0.036,0.0022,-0.0
-0.036,0.0027,-0.0
-0.037,0.0022,-0.0
-0.038,0.0023,-0.0
-0.038,0.0025,-0.0
-0.039,0.0025,-0.0
-0.039,0.0022,-0.0
-0.04,0.0026,-0.0
-0.04,0.0022,-0.0
-0.041,0.0022,-0.0
-0.041,0.0025,-0.0
-0.042,0.002,-0.0
-0.042,0.0024,-0.0
-0.043,0.002,-0.0
-0.043,0.0024,-0.0
-0.044,0.0023,-0.0
-0.045,0.002,-0.0
-0.045,0.0022,-0.0
-0.046,0.0018,-0.0
-0.046,0.0022,-0.0
-0.047,0.0018,-0.0
-0.047,0.0022,-0.0
-0.048,0.0017,-0.0
-0.048,0.0021,-0.0
-0.048,0.0017,-0.0
-0.049,0.0021,-0.0
-0.049,0.0017,-0.0
-0.05,0.0021,-0.0
-0.05,0.0016,-0.0
-0.05,0.002,-0.0
-0.051,0.0015,-0.0
-0.051,0.0019,-0.0
-0.052,0.0016,-0.0
-0.052,0.002,-0.0
-0.053,0.0019,-0.0
-0.053,0.0016,-0.0
-0.053,0.002,-0.0
-0.054,0.0016,-0.0
-0.054,0.002,-0.0
-0.055,0.0016,-0.0
-0.055,0.002,-0.0
-0.056,0.0015,-0.0
-0.056,0.002,-0.0
-0.056,0.0015,-0.0
-0.057,0.0019,-0.0
-0.057,0.0016,-0.0
-0.057,0.0019,-0.0
-0.058,0.0015,-0.0
-0.058,0.002,-0.0
-0.059,0.0016,-0.0
-0.059,0.002,-0.0
-0.06,0.0016,-0.0
-0.06,0.002,-0.0
-0.061,0.0016,-0.0
-0.061,0.0016,-0.0
-0.061,0.0018,-0.0
-0.062,0.0015,-0.0
-0.062,0.002,-0.0
-0.062,0.0016,-0.0
-0.063,0.002,-0.0
-0.063,0.0016,-0.0
-0.063,0.002,-0.0
-0.064,0.0016,-0.0
-0.064,0.0021,-0.0
-0.065,0.0016,-0.0
-0.065,0.0018,-0.0
-0.066,0.0015,-0.0
-0.066,0.002,-0.0
-0.067,0.0015,-0.0
-0.067,0.002,-0.0
-0.067,0.0015,-0.0
-0.068,0.0019,-0.0
-0.068,0.0019,-0.0
-0.069,0.0016,-0.0
-0.069,0.002,-0.0
-0.069,0.0017,-0.0
-0.07,0.0021,-0.0
-0.07,0.0016,-0.0
-0.071,0.0017,-0.0
-0.071,0.0021,-0.0
-0.072,0.0016,-0.0
-0.072,0.0019,-0.0
-0.072,0.0017,-0.0
-0.073,0.0021,-0.0
-0.073,0.0016,-0.0
-0.073,0.0021,-0.0
-0.074,0.0017,-0.0
-0.074,0.0021,-0.0
-0.075,0.0017,-0.0
-0.075,0.0021,-0.0
-0.076,0.0017,-0.0
-0.076,0.0021,-0.0
-0.077,0.0017,-0.0
-0.077,0.0022,-0.0
-0.078,0.0018,-0.0
-0.078,0.0022,-0.0
-0.079,0.0017,-0.0
-0.079,0.0017,-0.0
-0.08,0.0021,-0.0
-0.08,0.0021,-0.0
-0.081,0.0018,-0.0
-0.081,0.0022,-0.0
-0.082,0.0018,-0.0
-0.082,0.0023,-0.0
-0.083,0.0019,-0.0
-0.083,0.0024,-0.0
-0.084,0.002,-0.0
-0.084,0.0025,-0.0
-0.085,0.0021,-0.0
-0.085,0.0025,-0.0
-0.086,0.0021,-0.0
-0.086,0.0025,-0.0
-0.087,0.0021,-0.0
-0.087,0.0025,-0.0
-0.088,0.0021,-0.0
-0.088,0.0025,-0.0
-0.089,0.0022,-0.0
-0.089,0.0026,-0.0
-0.09,0.0022,-0.0
-0.09,0.0026,-0.0
-0.091,0.0022,-0.0
-0.091,0.0026,-0.0
-0.092,0.0022,-0.0
-0.092,0.0026,-0.0
-0.093,0.0021,-0.0
-0.094,0.0022,-0.0
-0.094,0.0023,-0.0
-0.095,0.0019,-0.0
-0.095,0.0023,-0.0
-0.096,0.0019,-0.0
-0.096,0.0022,-0.0
-0.097,0.0022,-0.0
-0.097,0.0019,-0.0
-0.097,0.0023,-0.0
-0.098,0.002,-0.0
-0.098,0.0024,-0.0
-0.099,0.0019,-0.0
-0.099,0.0023,-0.0
-0.1,0.0019,-0.0
-0.1,0.0023,-0.0
-0.101,0.0019,-0.0
-0.101,0.0023,-0.0
-0.102,0.0019,-0.0
-0.102,0.0022,-0.0
-0.103,0.0018,-0.0
-0.103,0.0023,-0.0
-0.104,0.0021,-0.0
-0.104,0.0024,-0.0
-0.105,0.0019,-0.0
-0.105,0.0023,-0.0
-0.106,0.0019,-0.0
-0.106,0.0023,-0.0
-0.107,0.002,-0.0
-0.107,0.0024,-0.0
-0.108,0.002,-0.0
-0.108,0.0023,-0.0
-0.109,0.0019,-0.0
-0.109,0.0023,-0.0
-0.109,0.0023,-0.0
-0.11,0.002,-0.0
-0.11,0.0023,-0.0
-0.111,0.002,-0.0
-0.111,0.0024,-0.0
-0.112,0.002,-0.0
-0.112,0.0023,-0.0
-0.113,0.002,-0.0
-0.113,0.0025,-0.0
-0.114,0.0022,-0.0
-0.114,0.0025,-0.0
-0.115,0.0022,-0.0
-0.115,0.0025,-0.0
-0.116,0.0022,-0.0
-0.116,0.0026,-0.0
-0.117,0.0021,-0.0
-0.117,0.0024,-0.0
-0.118,0.0019,-0.0
-0.118,0.0022,-0.0
-0.119,0.0018,-0.0
-0.119,0.0022,-0.0
-0.12,0.0019,-0.0
-0.12,0.0023,-0.0
-0.121,0.002,-0.0
-0.121,0.0024,-0.0
-0.122,0.002,-0.0
-0.122,0.0024,-0.0
-0.123,0.0021,-0.0
-0.123,0.0026,-0.0
-0.124,0.0023,-0.0
-0.124,0.0026,-0.0
-0.125,0.0023,-0.0
-0.125,0.0026,-0.0
-0.126,0.0023,-0.0
-0.126,0.0026,-0.0
-0.127,0.0022,-0.0
-0.127,0.0026,-0.0
-0.128,0.0022,-0.0
-0.128,0.0025,-0.0
-0.129,0.0026,-0.0
-0.13,0.0022,-0.0
-0.13,0.0025,-0.0
-0.131,0.0022,-0.0
-0.131,0.0025,-0.0
-0.132,0.0021,-0.0
-0.132,0.0024,-0.0
-0.133,0.002,-0.0
-0.133,0.0024,-0.0
-0.134,0.002,-0.0
-0.134,0.0023,-0.0
-0.135,0.0018,-0.0
-0.135,0.002,-0.0
-0.136,0.0017,-0.0
-0.136,0.002,-0.0
-0.137,0.0016,-0.0
-0.137,0.002,-0.0
-0.138,0.0017,-0.0
-0.138,0.0022,-0.0
-0.138,0.0021,-0.0
-0.139,0.0023,-0.0
-0.139,0.0021,-0.0
-0.139,0.0024,-0.0
-0.14,0.0021,-0.0
-0.14,0.0024,-0.0
-0.141,0.002,-0.0
-0.141,0.0024,-0.0
-0.142,0.002,-0.0
-0.142,0.0023,-0.0
-0.143,0.002,-0.0
-0.143,0.0023,-0.0
-0.144,0.002,-0.0
-0.144,0.0023,-0.0
-0.145,0.0019,-0.0
-0.145,0.0022,-0.0
-0.146,0.0019,-0.0
-0.146,0.0023,-0.0
-0.147,0.002,-0.0
-0.147,0.0024,-0.0
-0.148,0.002,-0.0
-0.148,0.0024,-0.0
-0.149,0.0021,-0.0
-0.149,0.0025,-0.0
-0.15,0.002,-0.0
-0.15,0.0024,-0.0
-0.15,0.0021,-0.0
-0.151,0.0024,-0.0
-0.151,0.0021,-0.0
-0.152,0.0024,-0.0
-0.152,0.0021,-0.0
-0.153,0.0026,-0.0
-0.153,0.0022,-0.0
-0.154,0.0025,-0.0
-0.154,0.0022,-0.0
-0.155,0.0025,-0.0
-0.155,0.0022,-0.0
-0.156,0.0026,-0.0
-0.157,0.0022,-0.0
-0.157,0.0024,-0.0
-0.156,0.0013,0.1
-0.157,0.0005,0.0
-0.157,0.0006,0.0
-0.157,0.0007,0.0
-0.157,0.0012,0.0
-0.157,0.001,0.0
-0.157,0.0014,0.0
-0.157,0.0012,0.0
-0.156,0.0015,0.0
-0.156,0.0012,0.0
-0.156,0.0014,0.0
-0.155,0.0011,0.0
-0.155,0.0015,0.0
-0.155,0.0012,0.0
-0.155,0.0015,0.0
-0.154,0.0012,0.0
-0.154,0.0015,0.0
-0.154,0.0012,0.0
-0.153,0.0016,0.0
-0.153,0.0011,0.0
-0.153,0.0013,0.0
-0.152,0.0011,0.0
-0.152,0.0014,0.0
-0.152,0.0011,0.0
-0.152,0.0015,0.0
-0.151,0.0011,0.0
-0.151,0.0015,0.0
-0.151,0.0012,0.0
-0.151,0.0015,0.0
-0.15,0.0012,0.0
-0.15,0.0015,0.0
-0.15,0.0012,0.0
-0.15,0.0015,0.0
-0.149,0.0011,0.0
-0.149,0.0015,0.0
-0.149,0.0013,0.0
-0.149,0.0018,0.0
-0.148,0.0016,0.0
-0.148,0.0018,0.0
-0.148,0.0009,-0.1
-0.151,0.0019,-0.1
-0.154,0.0111,-0.1
-0.155,0.016,-0.0
-0.158,0.0185,-0.0
-0.161,0.0204,-0.0
-0.165,0.0211,-0.0
-0.17,0.0226,-0.1
-0.174,0.0237,-0.0
-0.179,0.0248,-0.0
-0.185,0.0258,-0.1
-0.193,0.0295,-0.2
-0.203,0.0359,-0.2
-0.21,0.0437,-0.2
-0.222,0.0542,-0.2
-0.233,0.0652,-0.1
-0.246,0.0736,-0.1
-0.26,0.0816,-0.1
-0.276,0.0889,-0.1
-0.296,0.0972,-0.1
-0.317,0.1042,-0.1
-0.34,0.1121,-0.2
-0.366,0.1217,-0.3
-0.395,0.134,-0.2
-0.421,0.1449,-0.2
-0.448,0.1562,-0.2
-0.483,0.1693,-0.2
-0.518,0.1656,-0.2
-0.545,0.1594,-0.1
-0.525,0.1174,-0.1
-0.546,0.1129,-0.1
-0.565,0.1082,-0.1
-0.584,0.1033,-0.2
-0.613,0.1046,-0.3
-0.633,0.103,-0.3
-0.649,0.1038,-0.3
-0.665,0.1059,-0.3
-0.681,0.1087,-0.2
-0.709,0.1148,-0.2
-0.728,0.1167,-0.2
-0.746,0.1179,-0.2
-0.759,0.118,-0.1
-0.777,0.1164,-0.2
-0.815,0.1192,-0.3
-0.84,0.1201,-0.3
-0.86,0.1231,-0.3
-0.872,0.126,-0.3
-0.886,0.1297,-0.3
-0.925,0.138,-0.2
-0.893,0.072,-0.2
-0.891,0.0685,-0.2
-0.886,0.063,-0.1
-0.882,0.0557,-0.2
-0.897,0.0525,-0.3
-0.905,0.0491,-0.3
-0.898,0.0453,-0.3
-0.889,0.0423,-0.3
-0.878,0.0404,-0.3
-0.867,0.039,-0.2
-1.086,1.7797,-0.2
-0.909,1.7871,-0.2
-0.749,1.7936,-0.2
-0.593,1.7999,-0.3
-0.443,1.8063,-0.3
-0.267,1.8143,-0.3
-0.13,1.8208,-0.3
0.028,1.828,-0.2
0.171,1.8342,-0.2
0.33,1.8407,-0.2
0.208,1.4744,-0.2
0.113,1.4647,-0.1
0.261,1.456,-0.1
0.377,1.4501,-0.2
0.527,1.4419,-0.3
0.656,1.4339,-0.3
0.793,1.4249,-0.2
-0.936,0.0194,-0.2
-0.952,0.0247,-0.2
-0.968,0.0304,-0.2
-0.982,0.0356,-0.2
0.736,1.313,-0.1
0.595,1.3064,-0.1
0.449,1.3007,-0.2
0.32,1.2949,-0.3
0.167,1.2876,-0.2
0.111,1.2803,-0.2
0.244,1.2739,-0.2
0.402,1.2661,-0.2
-0.605,1.921,-0.1
-0.488,1.924,-0.1
-0.39,1.9261,-0.1
-0.276,1.9285,-0.1
-0.175,1.9306,-0.2
-0.076,1.9329,-0.2
0.03,1.9357,-0.2
0.147,1.9392,-0.2
0.233,1.9418,-0.2
0.322,1.9446,-0.2
0.429,1.9476,-0.1
0.509,1.9496,-0.1
0.603,1.9516,-0.1
0.691,1.9534,-0.1
-0.793,0.0456,-0.2
-0.79,0.0433,-0.2
-0.773,0.0385,-0.2
-0.771,0.0341,-0.2
-0.767,0.0306,-0.1
-0.764,0.0292,-0.1
-0.762,0.0286,-0.1
-0.748,0.0275,-0.1
-0.747,0.028,-0.1
-0.746,0.0285,-0.2
-0.745,0.0272,-0.2
-0.745,0.0247,-0.2
-0.731,0.0202,-0.1
-0.729,0.0194,-0.1
-0.728,0.019,-0.1
-0.728,0.0196,-0.1
-0.727,0.02,-0.1
-0.715,0.0196,-0.1
-0.714,0.0203,-0.1
-0.714,0.021,-0.2
-0.712,0.0209,-0.1
-0.71,0.0216,-0.1
-0.699,0.0213,-0.1
-0.697,0.0225,-0.1
-0.695,0.0233,-0.1
-0.692,0.0245,-0.1
-0.689,0.0253,-0.1
-0.679,0.0251,-0.1
-0.677,0.0254,-0.2
-0.673,0.0261,-0.1
-0.669,0.0265,-0.1
-0.665,0.0276,-0.1
-0.654,0.0267,-0.1
-0.648,0.0298,-0.0
-0.642,0.034,-0.0
-0.636,0.0396,-0.1
-0.628,0.0432,-0.1
-0.618,0.0445,-0.2
-0.61,0.0457,-0.1
-0.599,0.0489,-0.0
-0.588,0.053,-0.0
-0.576,0.0593,-0.0
-0.562,0.0639,-0.1
-0.55,0.0689,-0.1
-0.534,0.0735,-0.0
-0.517,0.0799,-0.0
-0.5,0.0856,-0.0
-0.481,0.0889,-0.1
-0.464,0.0855,-0.1
-0.448,0.0811,-0.1
-0.431,0.0748,-0.1
-0.415,0.0705,-0.0
-0.396,0.0671,-0.0
-0.383,0.0656,-0.0
-0.37,0.0648,-0.0
-0.355,0.0639,-0.0
-0.341,0.0639,-0.0
-0.327,0.0633,-0.0
-0.314,0.0635,-0.0
-0.3,0.0631,-0.0
-0.287,0.0633,-0.0
-0.274,0.0621,-0.1
-0.262,0.0592,-0.1
-0.249,0.0557,-0.0
-0.237,0.0541,-0.0
-0.226,0.052,-0.1
-0.214,0.0505,-0.0
-0.203,0.0491,-0.0
-0.19,0.0489,-0.0
-0.179,0.0481,-0.0
-0.169,0.0473,-0.1
-0.161,0.0441,-0.1
-0.153,0.0413,-0.0
-0.144,0.0392,-0.0
-0.135,0.0383,-0.0
-0.126,0.0372,-0.0
-0.118,0.037,-0.0
-0.109,0.0363,-0.0
-0.102,0.0364,-0.0
-0.094,0.0361,-0.0
-0.087,0.0363,-0.0
-0.08,0.0353,-0.1
-0.073,0.0345,-0.0
-0.065,0.0336,-0.0
-0.059,0.0328,-0.1
-0.054,0.0294,-0.1
-0.047,0.0267,-0.0
-0.041,0.0244,-0.0
-0.035,0.0235,-0.0
-0.03,0.0226,-0.0
-0.025,0.0224,-0.0
-0.021,0.0219,-0.0
-0.016,0.0222,-0.0
-0.012,0.0214,-0.1
-0.007,0.0208,-0.0
-0.003,0.0203,-0.0
0.001,0.0202,-0.0
0.006,0.0197,-0.0
0.009,0.0199,-0.0
0.013,0.0188,-0.1
-0.396,0.0244,-0.1
-0.415,0.023,-0.1
-0.435,0.0216,-0.1
-0.452,0.0211,-0.0
-0.471,0.0228,-0.0
-0.384,0.0201,-0.1
-0.398,0.0204,-0.1
-0.382,0.0204,-0.1
-0.366,0.0202,-0.1
-0.349,0.0193,-0.1
-0.356,0.0184,-0.1
-0.376,0.0169,-0.1
-0.395,0.0158,-0.1
-0.415,0.0141,-0.1
-0.434,0.014,-0.0
-0.454,0.0156,-0.0
-0.419,0.0165,-0.1
-0.367,0.0131,-0.1
-0.352,0.0136,-0.1
-0.335,0.0131,-0.1
-0.325,0.0125,-0.1
-0.344,0.0113,-0.1
-0.363,0.0102,-0.1
-0.383,0.0087,-0.1
-0.403,0.0074,-0.1
-0.421,0.007,-0.0
-0.442,0.0091,-0.0
-0.461,0.0119,-0.0
-0.346,0.0113,-0.1
-0.33,0.0106,-0.1
-0.314,0.0113,-0.1
-0.319,0.0109,-0.1
-0.339,0.0104,-0.1
-0.358,0.0092,-0.1
-0.377,0.0081,-0.1
-0.395,0.0068,-0.1
-0.416,0.0071,-0.0
-0.432,0.0086,-0.0
-0.449,0.011,-0.1
-0.43,0.0112,-0.2
-0.308,0.0068,-0.1
-0.297,0.006,-0.1
-0.313,0.0053,-0.1
-0.331,0.0041,-0.1
-0.35,0.003,-0.1
-0.37,0.0014,-0.1
-0.388,0.0002,-0.1
-0.406,0.0002,-0.0
-0.425,0.0019,-0.0
-0.447,0.0053,-0.0
-0.462,0.0084,-0.0
-0.372,0.0087,-0.1
-0.292,0.0077,-0.1
-0.309,0.0086,-0.1
-0.327,0.0085,-0.1
-0.344,0.008,-0.1
-0.362,0.0069,-0.1
-0.38,0.0059,-0.1
-0.399,0.0043,-0.1
-0.414,0.0041,-0.0
-0.432,0.005,-0.1
-0.448,0.0072,-0.0
-0.464,0.0101,-0.0
-0.303,0.0083,-0.1
-0.307,0.0093,-0.1
-0.325,0.0099,-0.1
-0.341,0.0095,-0.1
-0.353,0.0089,-0.1
-0.372,0.0081,-0.1
-0.387,0.0068,-0.1
-0.403,0.0056,-0.1
-0.422,0.0038,-0.1
-0.435,0.0035,-0.0
-0.451,0.0049,-0.0
-0.412,0.0054,-0.1
-0.301,0.0022,-0.1
-0.317,0.0026,-0.1
-0.336,0.0019,-0.1
-0.351,0.0012,-0.1
-0.368,0.0001,-0.1
-0.385,0.0012,-0.1
-0.402,0.0028,-0.1
-0.417,0.003,-0.0
-0.432,0.0014,-0.0
-0.447,0.0015,-0.0
-0.462,0.005,-0.0
-0.364,0.0046,-0.1
-0.32,0.0044,-0.1
-0.337,0.0053,-0.1
-0.352,0.0051,-0.1
-0.368,0.0046,-0.1
-0.383,0.0034,-0.1
-0.399,0.0023,-0.1
-0.414,0.0009,-0.1
-0.428,0.0009,-0.0
-0.441,0.0024,-0.0
-0.455,0.0055,-0.0
-0.427,0.0068,-0.1
-0.322,0.0043,-0.1
-0.336,0.0047,-0.1
-0.367,0.0035,-0.1
-0.381,0.0027,-0.1
-0.394,0.0014,-0.1
-0.41,0.0001,-0.1
-0.422,0.0004,-0.0
-0.437,0.0019,-0.0
-0.449,0.0045,-0.0
-0.452,0.0082,-0.0
-0.354,0.0069,-0.1
-0.337,0.008,-0.1
-0.351,0.0087,-0.1
-0.363,0.0088,-0.1
-0.375,0.008,-0.1
-0.387,0.0072,-0.1
-0.4,0.0059,-0.1
-0.412,0.0047,-0.1
-0.425,0.003,-0.1
-0.435,0.0028,-0.0
-0.447,0.0045,-0.0
-0.386,0.004,-0.1
-0.335,0.0022,-0.1
-0.346,0.0026,-0.1
-0.359,0.0021,-0.1
-0.37,0.0014,-0.1
-0.384,0.0,-0.1
-0.395,0.001,-0.1
-0.409,0.0028,-0.1
-0.42,0.0028,-0.0
-0.431,0.0012,-0.0
-0.444,0.0027,-0.0
-0.429,0.0042,-0.1
-0.339,0.0013,-0.1
-0.354,0.0018,-0.1
-0.364,0.0017,-0.1
-0.375,0.0008,-0.1
-0.387,0.0,-0.1
-0.399,0.0016,-0.1
-0.41,0.0027,-0.1
-0.419,0.0031,-0.0
-0.43,0.001,-0.0
-0.443,0.0014,-0.1
-0.451,0.0038,-0.0
-0.369,0.0014,-0.1
-0.36,0.0021,-0.1
-0.371,0.0023,-0.1
-0.38,0.0021,-0.1
-0.392,0.0008,-0.1
-0.401,0.0,-0.1
-0.411,0.0015,-0.1
-0.419,0.0016,-0.0
-0.428,0.0,-0.0
-0.437,0.0026,-0.1
-0.445,0.0051,-0.0
-0.408,0.0054,-0.1
-0.363,0.0036,-0.1
-0.373,0.0044,-0.1
-0.381,0.0039,-0.1
